Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S5,2020,5,5,23,2,46,45.42094,-71.908577,152.5,20,50.5,5.5,60,614.4,4870,0.274007,68,50,48,97,UE,0.418,0.526,,
S6,2020,5,5,23,2,49,45.42065,-71.908432,152.8,15,50.5,5.5,60,614.4,3536,0.156576,256,118,124,373,OK,0.145,0.237,,
S1,2020,5,5,23,2,51,45.420479,-71.908356,152.89999,20,50.5,5.5,60,614.4,5125,0.182671,38,30,28,82,UE,0.450,0.561,,
S2,2020,5,5,23,2,54,45.420258,-71.908226,153.2,20,50.5,5.5,60,614.4,2164,6.445693,2359,1361,1213,3808,OK,0.289,0.430,,
S3,2020,5,5,23,2,56,45.420109,-71.908142,153.39999,15,50.6,5.5,60,614.4,2533,8.481174,1193,881,482,2651,OK,0.280,0.465,,
S4,2020,5,5,23,2,58,45.41991,-71.908035,153.60001,20,50.6,5.5,60,614.4,1926,0.835069,302,169,142,480,OK,0.272,0.425,,
S5,2020,5,5,23,3,1,45.419804,-71.907967,153.8,15,50.6,5.5,60,614.4,1628,2.244249,894,426,286,1498,OK,0.188,0.362,,
S6,2020,5,5,23,3,3,45.419682,-71.907906,153.8,15,50.6,5.5,60,614.4,3929,0.091336,42,26,27,56,UE,0.323,0.416,,
S2,2020,5,5,23,3,8,45.419552,-71.907829,154,15,50.7,5.5,60,614.4,4843,0.06524,531,182,149,809,OK,0.093,0.190,,
S3,2020,5,5,23,3,11,45.419418,-71.907738,153.10001,20,50.7,5.5,60,614.4,1675,0.404487,142,74,54,232,UE,0.228,0.400,,
S4,2020,5,5,23,3,13,45.419296,-71.907661,153.3,15,50.7,5.5,60,614.4,3156,2.074625,431,304,247,870,OK,0.373,0.524,,
S5,2020,5,5,23,3,16,45.419079,-71.907547,152.89999,20,50.6,5.5,60,614.4,4066,0.782878,135,108,90,299,UE,0.435,0.572,,
S6,2020,5,5,23,3,18,45.418915,-71.907455,152.8,15,50.6,5.5,60,614.4,3535,0.104384,112,43,32,168,UE,0.131,0.268,,
S1,2020,5,5,23,3,21,45.418663,-71.90731,152.7,15,50.6,5.5,60,614.4,1766,1.291748,252,141,56,474,UE,0.120,0.305,,
S2,2020,5,5,23,3,23,45.418503,-71.907227,152.39999,15,50.6,5.5,60,614.4,1626,0.63935,270,130,93,485,UE,0.197,0.368,,
S3,2020,5,5,23,3,25,45.418262,-71.907089,152.39999,15,50.5,5.5,60,614.4,2032,0.221815,71,41,33,112,UE,0.282,0.442,,
S4,2020,5,5,23,3,28,45.418102,-71.906998,152.2,15,50.5,5.5,60,614.4,2004,0.730686,259,147,125,403,OK,0.279,0.430,,
S5,2020,5,5,23,3,30,45.417873,-71.90686,152.2,15,50.5,5.5,60,614.4,4988,0.156576,30,24,22,46,UE,0.454,0.569,,
S1,2020,5,5,23,3,35,45.417568,-71.906693,152.3,15,50.5,5.6,60,614.4,1622,10.712375,3564,1753,1077,6003,OK,0.185,0.365,,
S2,2020,5,5,23,3,38,45.417351,-71.90657,153.5,15,50.5,5.5,60,614.4,2406,0.50887,363,148,104,576,OK,0.147,0.299,,
S4,2020,5,5,23,3,43,45.416981,-71.906357,154,15,50.5,5.5,60,614.4,1901,3.001031,914,516,393,1590,OK,0.265,0.434,,
S5,2020,5,5,23,3,45,45.416828,-71.906273,154.5,14,50.5,5.5,60,614.4,5404,0.50887,70,66,57,151,UE,0.514,0.630,,
S1,2020,5,5,23,3,50,45.416431,-71.906052,155.39999,15,50.4,5.5,60,614.4,1679,2.818359,1157,604,493,1970,OK,0.238,0.396,,
S2,2020,5,5,23,3,52,45.416183,-71.905914,155.89999,15,50.4,5.5,60,614.4,5135,0.861165,1586,575,445,2474,OK,0.115,0.234,,
S4,2020,5,5,23,3,57,45.415756,-71.90567,156.2,15,50.4,5.5,60,614.4,1680,0.730686,318,166,140,497,OK,0.239,0.392,,
S5,2020,5,5,23,4,0,45.415585,-71.905579,157.10001,14,50.5,5.6,60,614.4,2308,0.169623,55,33,28,86,UE,0.305,0.455,,
S6,2020,5,5,23,4,2,45.415424,-71.905487,157.10001,14,50.4,5.5,60,614.4,2838,0.378391,411,180,166,617,OK,0.151,0.277,,
S2,2020,5,5,23,4,7,45.414993,-71.905258,157.10001,15,50.4,5.5,60,614.4,2763,1.109077,291,188,159,576,OK,0.340,0.488,,
S3,2020,5,5,23,4,10,45.414719,-71.905113,157.39999,14,50.4,5.5,60,614.4,4017,0.443631,85,65,56,172,UE,0.422,0.555,,
S4,2020,5,5,23,4,12,45.414543,-71.905006,158,14,50.4,5.5,60,614.4,1857,10.255697,2688,1521,1013,4963,OK,0.244,0.425,,
S5,2020,5,5,23,4,15,45.414265,-71.904846,158.2,14,50.4,5.6,60,614.4,3282,0.260959,78,51,47,107,UE,0.355,0.482,,
S6,2020,5,5,23,4,17,45.414078,-71.904739,157.89999,14,50.4,5.6,60,614.4,3007,0.078288,35,21,21,49,UE,0.308,0.416,,
S1,2020,5,5,23,4,19,45.413811,-71.90461,157.10001,14,50.4,5.6,60,614.4,3805,0.156576,36,26,23,67,UE,0.399,0.531,,
S2,2020,5,5,23,4,22,45.413673,-71.904549,156.89999,15,50.4,5.6,60,614.4,3463,1.800618,418,292,255,916,OK,0.381,0.518,,
S3,2020,5,5,23,4,24,45.413555,-71.904503,156.89999,15,50.5,5.6,60,614.4,1863,0.965549,320,178,140,560,OK,0.263,0.427,,
S4,2020,5,5,23,4,27,45.413521,-71.904488,156.8,15,50.5,5.6,60,614.4,1884,4.814697,1442,812,607,2537,OK,0.262,0.432,,
S5,2020,5,5,23,4,29,45.413479,-71.904457,156.60001,15,50.5,5.6,60,614.4,1983,0.300103,108,61,52,156,UE,0.277,0.427,,
S6,2020,5,5,23,4,32,45.413418,-71.904419,155.7,14,50.5,5.6,60,614.4,1754,0.169623,135,65,62,198,UE,0.192,0.316,,
S1,2020,5,5,23,4,34,45.413322,-71.904358,155.89999,14,50.5,5.6,60,614.4,3774,0.143528,33,24,21,67,UE,0.401,0.535,,
S2,2020,5,5,23,4,37,45.41312,-71.904266,156.3,15,50.5,5.6,60,614.4,2217,0.221815,155,65,47,246,UE,0.154,0.309,,
S3,2020,5,5,23,4,39,45.41296,-71.904205,156.2,15,50.5,5.6,60,614.4,1816,7.802679,2087,1164,767,3744,OK,0.237,0.419,,
S4,2020,5,5,23,4,42,45.412689,-71.904144,156.7,14,50.5,5.6,60,614.4,2955,2.583496,2398,971,759,3699,OK,0.141,0.284,,
S5,2020,5,5,23,4,44,45.412498,-71.904114,157.39999,14,50.5,5.6,60,614.4,4152,0.208767,56,39,37,73,UE,0.389,0.505,,
S6,2020,5,5,23,4,46,45.41222,-71.904053,158.39999,14,50.5,5.6,60,614.4,4242,0.013048,229,72,52,322,UE,0.117,0.189,,
S1,2020,5,5,23,4,49,45.412029,-71.904007,158.2,15,50.5,5.6,60,614.4,1637,4.945177,1803,914,653,3089,OK,0.215,0.389,,
S2,2020,5,5,23,4,51,45.411743,-71.903877,158.2,15,50.4,5.6,60,614.4,1626,0.365343,169,82,63,273,UE,0.205,0.369,,
S3,2020,5,5,23,4,54,45.411568,-71.903801,158.89999,13,50.4,5.6,60,614.4,2569,0.182671,51,32,27,80,UE,0.326,0.475,,
S4,2020,5,5,23,4,56,45.41132,-71.903679,160.8,15,50.4,5.6,60,614.4,1659,0.743734,327,169,141,511,OK,0.235,0.389,,
S5,2020,5,5,23,4,59,45.411167,-71.903587,161.7,15,50.4,5.6,60,614.4,3247,0.443631,119,79,71,197,UE,0.360,0.493,,
S6,2020,5,5,23,5,1,45.411018,-71.903465,162.39999,15,50.4,5.6,60,614.4,2207,0.091336,56,31,32,83,UE,0.258,0.358,,
S1,2020,5,5,23,5,4,45.410801,-71.903267,164,13,50.4,5.6,60,614.4,3089,0.221815,57,38,33,103,UE,0.358,0.499,,
S2,2020,5,5,23,5,6,45.410652,-71.90313,164.60001,14,50.4,5.6,60,614.4,1721,7.437337,3738,1714,1259,6401,OK,0.182,0.347,,
S3,2020,5,5,23,5,9,45.410416,-71.902908,164.5,14,50.4,5.6,60,614.4,2862,5.728054,1351,900,741,2686,OK,0.350,0.502,,
S4,2020,5,5,23,5,11,45.410267,-71.902771,164.10001,14,50.4,5.6,60,614.4,1900,13.674262,6841,2904,1795,11047,OK,0.150,0.314,,
S5,2020,5,5,23,5,13,45.410088,-71.902542,165.2,15,50.4,5.6,60,614.4,2505,11.5083,2118,1443,967,3932,OK,0.313,0.490,,
S6,2020,5,5,23,5,16,45.41,-71.902367,165.8,15,50.4,5.6,60,614.4,1664,0.078288,63,31,30,93,UE,0.201,0.322,,
S1,2020,5,5,23,5,18,45.409863,-71.902069,165.8,15,50.4,5.6,60,614.4,1826,12.121554,6261,2759,1903,10406,OK,0.167,0.332,,
S2,2020,5,5,23,5,21,45.409763,-71.901855,164,15,50.4,5.6,60,614.4,1929,4.723361,2537,1086,721,4249,OK,0.157,0.320,,
S3,2020,5,5,23,5,23,45.409615,-71.901482,161.8,15,50.4,5.6,60,614.4,1927,0.665446,413,183,141,653,OK,0.171,0.328,,
S4,2020,5,5,23,5,26,45.409508,-71.901215,159.60001,14,50.4,5.6,60,614.4,1852,4.984321,2735,1210,874,4263,OK,0.170,0.332,,
S5,2020,5,5,23,5,28,45.409409,-71.900955,159.5,14,50.4,5.6,60,614.4,1970,0.861165,252,145,110,421,OK,0.273,0.442,,
S6,2020,5,5,23,5,31,45.409344,-71.900551,157.10001,13,50.5,5.7,60,614.4,3663,0.091336,153,68,68,226,UE,0.139,0.246,,
S1,2020,5,5,23,5,33,45.409306,-71.900291,156.2,14,50.4,5.6,60,614.4,2039,19.023924,10881,4575,3047,17540,OK,0.153,0.313,,
S2,2020,5,5,23,5,36,45.409245,-71.899895,156.3,15,50.4,5.6,60,614.4,2268,7.502577,4683,1894,1221,7691,OK,0.144,0.298,,
S3,2020,5,5,23,5,38,45.409225,-71.899643,156.89999,15,50.4,5.6,60,614.4,1620,0.352295,148,73,54,242,UE,0.209,0.377,,
S4,2020,5,5,23,5,40,45.409218,-71.899277,157.5,15,50.5,5.7,60,614.4,1673,1.709283,912,432,347,1403,OK,0.197,0.353,,
S5,2020,5,5,23,5,43,45.409218,-71.89904,158.3,15,50.5,5.6,60,614.4,2440,0.274007,95,57,51,139,UE,0.309,0.448,,
S6,2020,5,5,23,5,45,45.409233,-71.898674,158.3,15,50.5,5.6,60,614.4,3095,0.326199,389,169,157,588,OK,0.145,0.269,,
S1,2020,5,5,23,5,48,45.409241,-71.898438,158.10001,14,50.6,5.7,60,614.4,3347,0.378391,87,61,52,167,UE,0.379,0.521,,
S2,2020,5,5,23,5,50,45.40926,-71.898079,158.5,15,50.5,5.6,60,614.4,1622,0.482775,219,107,82,356,UE,0.208,0.372,,
S3,2020,5,5,23,5,53,45.409264,-71.897873,159.10001,14,50.6,5.7,60,614.4,1916,0.469727,143,81,62,249,UE,0.267,0.435,,
S4,2020,5,5,23,5,55,45.409264,-71.897667,159,15,50.5,5.6,60,614.4,1732,2.348633,974,518,439,1646,OK,0.248,0.400,,
S5,2020,5,5,23,5,58,45.409225,-71.897331,159.89999,15,50.6,5.7,60,614.4,2010,0.417535,144,82,69,219,UE,0.280,0.433,,
S6,2020,5,5,23,6,0,45.409168,-71.897087,160.3,15,50.6,5.7,60,614.4,5271,0.06524,142,50,37,203,UE,0.116,0.231,,
S1,2020,5,5,23,6,3,45.409023,-71.896751,160.7,15,50.7,5.7,60,614.4,3166,0.208767,42,30,24,74,UE,0.376,0.528,,
S2,2020,5,5,23,6,5,45.40892,-71.896545,161,15,50.6,5.7,60,614.4,1758,0.13048,54,29,24,79,UE,0.252,0.408,,
S3,2020,5,5,23,6,7,45.408749,-71.896255,162.7,15,50.6,5.6,60,614.4,3816,1.043837,269,186,172,391,OK,0.383,0.507,,
S4,2020,5,5,23,6,10,45.408615,-71.896057,162.60001,15,50.6,5.7,60,614.4,4897,1.239556,2022,716,516,3043,OK,0.120,0.238,,
S5,2020,5,5,23,6,12,45.408413,-71.895767,162.60001,15,50.6,5.7,60,614.4,1724,0.63935,385,181,152,552,OK,0.193,0.342,,
S6,2020,5,5,23,6,15,45.408249,-71.895622,162.2,14,50.6,5.7,60,614.4,1625,0.247911,176,88,85,256,UE,0.210,0.332,,
S1,2020,5,5,23,6,17,45.407986,-71.89547,162.2,15,50.6,5.7,60,614.4,1630,23.851669,8292,4161,2797,14156,OK,0.204,0.382,,
S2,2020,5,5,23,6,20,45.407829,-71.895432,163.2,15,50.7,5.7,60,614.4,1631,4.214491,1735,826,569,2980,OK,0.190,0.362,,
S3,2020,5,5,23,6,22,45.407681,-71.895416,163.3,14,50.6,5.7,60,614.4,1627,1.500515,653,315,232,1078,OK,0.200,0.368,,
S4,2020,5,5,23,6,25,45.407524,-71.895439,163.39999,15,50.6,5.7,60,614.4,1621,9.264051,3629,1797,1295,6335,OK,0.208,0.379,,
S5,2020,5,5,23,6,27,45.407425,-71.895508,163.5,15,50.6,5.7,60,614.4,1630,0.900309,399,202,164,634,OK,0.225,0.383,,
S6,2020,5,5,23,6,30,45.407261,-71.895699,166.10001,15,50.6,5.7,60,614.4,1624,0.143528,123,62,63,189,UE,0.206,0.312,,
S1,2020,5,5,23,6,32,45.407173,-71.895874,167.89999,14,50.6,5.7,60,614.4,2774,0.287055,58,40,30,111,UE,0.346,0.511,,
S2,2020,5,5,23,6,34,45.407131,-71.896156,168.8,14,50.6,5.7,60,614.4,1719,0.926405,440,200,139,743,OK,0.176,0.344,,
S3,2020,5,5,23,6,37,45.407173,-71.896339,169.5,14,50.6,5.7,60,614.4,1656,0.70459,241,124,86,404,UE,0.217,0.393,,
S4,2020,5,5,23,6,39,45.407181,-71.896629,169.5,14,50.5,5.7,60,614.4,3526,0.104384,1355,457,373,1994,OK,0.091,0.183,,
S5,2020,5,5,23,6,42,45.407124,-71.896835,172.3,15,50.5,5.7,60,614.4,1620,7.593913,3190,1564,1162,5433,OK,0.207,0.375,,
S6,2020,5,5,23,6,44,45.407017,-71.89711,172.60001,15,50.5,5.7,60,614.4,4488,0.091336,387,165,174,557,OK,0.098,0.184,,
S1,2020,5,5,23,6,47,45.406948,-71.897293,174.5,14,50.5,5.7,60,614.4,2819,13.139295,11145,4464,3306,17476,OK,0.142,0.287,,
S2,2020,5,5,23,6,49,45.406887,-71.897453,175.39999,14,50.5,5.7,60,614.4,44516,854.0542,3011,892,700,4342,OK,0.099,0.137,,
S3,2020,5,5,23,6,52,45.406792,-71.89772,176.10001,20,50.4,5.7,60,614.4,1935,1.14822,313,180,129,548,OK,0.263,0.439,,
S4,2020,5,5,23,6,54,45.406727,-71.897896,177,15,50.4,5.7,60,614.4,1620,15.331353,5519,2675,1714,9441,OK,0.187,0.365,,
S5,2020,5,5,23,6,57,45.406616,-71.898125,178.5,15,50.4,5.7,60,614.4,1940,0.587158,187,106,84,298,UE,0.272,0.435,,
S6,2020,5,5,23,6,59,45.406544,-71.898262,180.2,15,50.4,5.7,60,614.4,5853,0.143528,392,166,169,588,OK,0.108,0.204,,
S1,2020,5,5,23,7,1,45.406452,-71.898476,182.39999,20,50.4,5.7,60,614.4,3987,1.944146,21113,7067,5671,31181,OK,0.094,0.185,,
S2,2020,5,5,23,7,4,45.406391,-71.898582,182.7,20,50.4,5.7,60,614.4,58749,854.4848,6349,2022,1611,9564,OK,0.092,0.164,,
S3,2020,5,5,23,7,6,45.406292,-71.898766,182.7,20,50.4,5.7,60,614.4,1741,1.174316,389,209,154,684,OK,0.241,0.413,,
S4,2020,5,5,23,7,9,45.406216,-71.898918,184.60001,20,50.4,5.8,60,614.4,49674,854.4848,3864,1214,970,5646,OK,0.091,0.157,,
S5,2020,5,5,23,7,11,45.406078,-71.899208,186.7,20,50.3,5.7,60,614.4,2616,0.50887,568,257,248,861,OK,0.158,0.275,,
S6,2020,5,5,23,7,14,45.405983,-71.899399,189.3,20,50.4,5.8,60,614.4,5655,0.039144,106,48,52,144,UE,0.123,0.204,,
S1,2020,5,5,23,7,16,45.405895,-71.899551,189.2,20,50.3,5.7,60,614.4,2904,0.313151,71,48,39,130,UE,0.354,0.508,,
S2,2020,5,5,23,7,19,45.405777,-71.899796,190,20,50.3,5.8,60,614.4,1651,1.578803,734,378,324,1153,OK,0.233,0.383,,
S3,2020,5,5,23,7,21,45.405701,-71.899963,190.60001,20,50.2,5.7,60,614.4,1813,1.161268,326,181,124,569,OK,0.242,0.421,,
S4,2020,5,5,23,7,24,45.405624,-71.900208,190.60001,20,50.3,5.8,60,614.4,2028,1.239556,445,253,218,753,OK,0.281,0.429,,
S5,2020,5,5,23,7,26,45.405582,-71.900391,191.60001,20,50.3,5.8,60,614.4,1923,0.300103,109,61,51,170,UE,0.271,0.426,,
S1,2020,5,5,23,7,31,45.405544,-71.900948,193.8,20,50.2,5.8,60,614.4,1661,6.236925,2175,1124,805,3815,OK,0.223,0.396,,
S2,2020,5,5,23,7,33,45.405537,-71.901283,193.8,20,50.2,5.8,60,614.4,1771,1.500515,771,347,249,1284,OK,0.175,0.340,,
S3,2020,5,5,23,7,36,45.405514,-71.901482,196.3,15,50.2,5.8,60,614.4,1842,0.874213,429,185,116,689,OK,0.155,0.321,,
S4,2020,5,5,23,7,38,45.405392,-71.901672,197.39999,20,50.2,5.8,60,614.4,8807,853.92371,1930,499,345,2651,OK,0.188,0.136,,
S5,2020,5,5,23,7,41,45.405258,-71.901711,198,20,50.2,5.8,60,614.4,1752,0.456679,150,81,59,237,UE,0.241,0.415,,
S6,2020,5,5,23,7,43,45.405121,-71.901711,198.7,20,50.2,5.8,60,614.4,3084,0.078288,97,41,36,136,UE,0.143,0.275,,
S1,2020,5,5,23,7,46,45.404915,-71.901695,198.10001,20,50.1,5.8,60,614.4,1943,13.726453,7263,3082,1987,11578,OK,0.153,0.316,,
S2,2020,5,5,23,7,48,45.404789,-71.901688,198.7,20,50.1,5.8,60,614.4,5054,0.652398,1115,382,260,1686,OK,0.124,0.233,,
S3,2020,5,5,23,7,51,45.404625,-71.901688,199.5,20,50.1,5.8,60,614.4,1781,2.62264,716,394,257,1281,OK,0.230,0.412,,
S4,2020,5,5,23,7,53,45.40453,-71.901688,200.10001,20,50.2,5.8,60,614.4,3791,851.32715,2746,675,634,3518,OK,0.042,-0.071,,
S5,2020,5,5,23,7,55,45.404415,-71.901688,200.2,20,50.1,5.8,60,614.4,1830,0.548014,316,142,108,486,OK,0.176,0.335,,
S6,2020,5,5,23,7,58,45.40435,-71.901695,200.10001,20,50.2,5.8,60,614.4,1676,0.469727,430,214,221,607,OK,0.195,0.296,,
S1,2020,5,5,23,8,0,45.404282,-71.901695,200.10001,20,50.2,5.9,60,614.4,1880,7.789631,2046,1165,789,3683,OK,0.249,0.429,,
S2,2020,5,5,23,8,3,45.404255,-71.901695,200.39999,20,50.1,5.8,60,614.4,2154,6.041205,3577,1468,946,5899,OK,0.146,0.304,,
S3,2020,5,5,23,8,5,45.404217,-71.901695,200.89999,20,50.1,5.8,60,614.4,1640,0.626302,333,161,133,536,OK,0.205,0.359,,
S4,2020,5,5,23,8,8,45.404137,-71.901695,201.10001,20,50.2,5.9,60,614.4,1625,7.815728,3421,1719,1370,5850,OK,0.221,0.381,,
S5,2020,5,5,23,8,10,45.404034,-71.901695,201,20,50.1,5.8,60,614.4,1621,9.78597,3912,1937,1416,6530,OK,0.209,0.379,,
S6,2020,5,5,23,8,13,45.403877,-71.901688,200.2,20,50.2,5.9,60,614.4,1962,0.313151,323,155,157,469,OK,0.179,0.285,,
S1,2020,5,5,23,8,15,45.403786,-71.90168,200.5,20,50.2,5.9,60,614.4,5221,4.658122,8927,3314,2698,13953,OK,0.112,0.232,,
S2,2020,5,5,23,8,18,45.403637,-71.901672,200.7,20,50.1,5.9,60,614.4,2974,6.497884,6176,2519,2011,10125,OK,0.142,0.283,,
S3,2020,5,5,23,8,20,45.403545,-71.901672,200.8,20,50.1,5.9,60,614.4,29512,854.69354,1188,357,287,1647,OK,0.090,0.133,,
S4,2020,5,5,23,8,22,45.403442,-71.901543,200.39999,20,50.1,5.8,60,614.4,1620,1.069933,488,240,188,765,OK,0.211,0.373,,
S5,2020,5,5,23,8,25,45.403412,-71.901375,199.7,20,50.1,5.9,60,614.4,2535,0.287055,86,53,46,127,UE,0.320,0.465,,
S6,2020,5,5,23,8,27,45.40329,-71.901123,199.7,20,50,5.8,60,614.4,2003,0.06524,68,32,31,97,UE,0.177,0.296,,
S1,2020,5,5,23,8,30,45.40316,-71.900963,198,20,50.1,5.9,60,614.4,2705,0.221815,67,42,37,124,UE,0.330,0.470,,
S2,2020,5,5,23,8,32,45.402939,-71.900726,197.5,15,50,5.9,60,614.4,1722,0.730686,440,207,174,702,OK,0.193,0.342,,
S3,2020,5,5,23,8,35,45.402794,-71.900574,196.39999,20,50,5.9,60,614.4,2589,5.427951,1132,756,559,2015,OK,0.330,0.498,,
S4,2020,5,5,23,8,37,45.402641,-71.900421,195.39999,20,50,5.9,60,614.4,1736,2.570448,1288,586,423,2073,OK,0.179,0.344,,
S5,2020,5,5,23,8,40,45.402405,-71.900177,193.60001,20,50,5.9,60,614.4,3127,1.239556,1017,369,214,1501,OK,0.131,0.260,,
S6,2020,5,5,23,8,42,45.402248,-71.900009,192.39999,20,50,5.9,60,614.4,4268,0.313151,95,64,63,129,UE,0.373,0.479,,
S1,2020,5,5,23,8,45,45.402016,-71.899696,190.10001,15,50,5.9,60,614.4,1719,36.142849,10315,5517,3536,17926,OK,0.217,0.400,,
S2,2020,5,5,23,8,47,45.401871,-71.899498,189.60001,20,50,5.9,60,614.4,1621,2.453017,968,469,324,1621,OK,0.196,0.369,,
S3,2020,5,5,23,8,49,45.401653,-71.899185,189.10001,20,50,5.9,60,614.4,1731,3.666477,1093,587,396,1870,OK,0.228,0.407,,
S4,2020,5,5,23,8,52,45.401505,-71.898979,188.7,20,50,5.9,60,614.4,2752,12.304226,10613,4343,3369,17336,OK,0.145,0.290,,
S5,2020,5,5,23,8,54,45.401279,-71.898705,188.7,20,50,5.9,60,614.4,1928,1.461371,492,277,225,931,OK,0.272,0.431,,
S6,2020,5,5,23,8,57,45.401115,-71.898575,188.39999,20,50,5.9,60,614.4,3597,0.326199,96,64,60,178,UE,0.366,0.487,,
S1,2020,5,5,23,8,59,45.400879,-71.898399,188.89999,20,50,5.9,60,614.4,1749,8.963948,2667,1443,989,4778,OK,0.233,0.412,,
S2,2020,5,5,23,9,2,45.400723,-71.898285,189.2,20,50,5.9,60,614.4,2100,3.992675,926,563,385,1826,OK,0.276,0.454,,
S3,2020,5,5,23,9,4,45.400566,-71.898178,189,20,50,5.9,60,614.4,1766,0.391439,133,72,55,229,UE,0.248,0.416,,
S4,2020,5,5,23,9,7,45.40033,-71.898018,189.10001,20,50,5.9,60,614.4,2727,2.179009,1746,696,498,2783,OK,0.142,0.289,,
S5,2020,5,5,23,9,9,45.400162,-71.897903,189,15,50,5.9,60,614.4,1769,0.626302,283,124,76,434,UE,0.156,0.325,,
S6,2020,5,5,23,9,12,45.399918,-71.897736,189,20,50.1,6,60,614.4,4937,0.026096,227,81,70,337,UE,0.087,0.189,,
S1,2020,5,5,23,9,14,45.399761,-71.897621,188.60001,20,50.1,6,60,614.4,3166,0.234863,49,35,28,95,UE,0.376,0.528,,
S2,2020,5,5,23,9,16,45.399525,-71.897461,188.39999,20,50.1,6,60,614.4,1951,4.945177,3059,1348,1031,5039,OK,0.170,0.326,,
S3,2020,5,5,23,9,19,45.39938,-71.897362,188.5,20,50.1,6,60,614.4,1740,4.684217,2400,1094,803,4059,OK,0.180,0.344,,
S4,2020,5,5,23,9,21,45.399162,-71.897217,188.5,20,50.1,6,60,614.4,13856,853.97589,2535,877,887,3226,OK,0.015,0.076,,
S5,2020,5,5,23,9,24,45.399033,-71.897125,188,20,50.1,5.9,60,614.4,1857,1.017741,321,179,136,561,OK,0.260,0.429,,
S6,2020,5,5,23,9,26,45.398937,-71.897064,187.39999,20,50.1,6,60,614.4,3328,0.600206,220,137,135,317,OK,0.330,0.441,,
S1,2020,5,5,23,9,29,45.398861,-71.897018,187.10001,20,50.2,6,60,614.4,3893,1.774523,379,278,245,686,OK,0.406,0.538,,
S2,2020,5,5,23,9,31,45.39883,-71.897003,187.2,20,50.2,6,60,614.4,2250,9.251003,2984,1766,1516,4950,OK,0.300,0.448,,
S3,2020,5,5,23,9,34,45.398743,-71.896996,187.5,20,50.2,6,60,614.4,1620,20.080809,8037,3928,2803,13828,OK,0.202,0.374,,
S4,2020,5,5,23,9,36,45.398682,-71.897079,186.89999,20,50.2,6,60,614.4,1938,1.135173,758,341,280,1213,OK,0.175,0.325,,
S5,2020,5,5,23,9,39,45.398602,-71.897324,186,20,50.2,6,60,614.4,1759,0.926405,309,167,126,531,OK,0.246,0.416,,
S6,2020,5,5,23,9,41,45.398537,-71.897514,185.8,20,50.2,6,60,614.4,3860,0.052192,92,42,44,133,UE,0.140,0.233,,
S1,2020,5,5,23,9,43,45.39846,-71.897827,185.60001,20,50.2,6,60,614.4,3043,0.247911,69,45,40,129,UE,0.350,0.487,,
S2,2020,5,5,23,9,46,45.398434,-71.898048,185.8,20,50.1,6,60,614.4,1620,9.355387,3692,1824,1316,6528,OK,0.207,0.378,,
S3,2020,5,5,23,9,48,45.398415,-71.898392,185.8,20,50.1,6,60,614.4,1671,4.305827,1805,828,533,3020,OK,0.172,0.345,,
S4,2020,5,5,23,9,51,45.39843,-71.898621,186.39999,20,50.1,6,60,614.4,1656,8.154975,3551,1659,1148,6024,OK,0.184,0.355,,
S5,2020,5,5,23,9,53,45.398457,-71.898857,186.39999,20,50.2,6,60,614.4,1805,12.878336,3555,1971,1325,6332,OK,0.238,0.419,,
S6,2020,5,5,23,9,56,45.398495,-71.899216,186.5,20,50.1,6,60,614.4,1647,0.521918,341,167,153,534,OK,0.206,0.340,,
S1,2020,5,5,23,9,58,45.398529,-71.899452,186.8,20,50.1,6,60,614.4,1885,3.418566,1310,724,622,2330,OK,0.267,0.416,,
S2,2020,5,5,23,10,1,45.398567,-71.899826,186.89999,20,50.1,6,60,614.4,1873,3.483805,1926,847,607,3142,OK,0.168,0.330,,
S3,2020,5,5,23,10,3,45.398594,-71.900055,187.2,20,50.1,6,60,614.4,1646,6.915419,3445,1649,1303,6068,OK,0.201,0.360,,
S4,2020,5,5,23,10,6,45.398624,-71.900406,187.89999,20,50.1,6,60,614.4,2564,4.827745,3582,1435,999,5695,OK,0.143,0.293,,
S5,2020,5,5,23,10,8,45.398643,-71.900658,188.8,20,50.2,6.1,60,614.4,1629,1.500515,570,270,171,978,OK,0.179,0.355,,
S6,2020,5,5,23,10,10,45.39867,-71.901024,190.10001,20,50.2,6.1,60,614.4,5892,0.039144,141,51,43,199,UE,0.097,0.207,,
S1,2020,5,5,23,10,13,45.398689,-71.901276,191,20,50.2,6.1,60,614.4,3991,0.182671,35,27,23,73,UE,0.423,0.559,,
S2,2020,5,5,23,10,15,45.39872,-71.901649,191,20,50.2,6.1,60,614.4,2236,5.623671,1359,840,619,2597,OK,0.297,0.468,,
S3,2020,5,5,23,10,18,45.398739,-71.901894,192.8,20,50.2,6.1,60,614.4,1985,1.578803,954,414,304,1598,OK,0.164,0.323,,
S4,2020,5,5,23,10,20,45.398762,-71.902145,194,20,50.2,6.1,60,614.4,2033,5.649766,3319,1409,974,5492,OK,0.157,0.317,,
S5,2020,5,5,23,10,23,45.398792,-71.902512,196.5,20,50.2,6.1,60,614.4,1654,1.696235,751,352,248,1237,OK,0.187,0.357,,
