# Les lignes C, R, G ou B etait < ou = 20 ont ete effacees
Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S2,2020,6,10,23,52,15,45.405899,-71.897766,178.10001,14,63.6,18.8,60,614.4,2072,0.234863,181,81,69,272,UE,,,
S3,2020,6,10,23,52,18,45.406021,-71.897537,176.39999,15,63.7,18.8,60,614.4,2820,0.143528,46,29,26,64,UE,,,
S4,2020,6,10,23,52,20,45.406094,-71.897385,176.8,15,63.7,18.8,60,614.4,3046,1.813666,380,265,213,703,OK,,,
S5,2020,6,10,23,52,23,45.406197,-71.897186,174.60001,15,63.7,18.8,60,614.4,2790,0.287055,70,46,38,108,UE,,,
S6,2020,6,10,23,52,25,45.406265,-71.897041,175,15,63.7,18.8,60,614.4,1946,0.208767,61,35,26,105,UE,,,
S1,2020,6,10,23,52,28,45.406368,-71.896835,174.3,15,63.7,18.8,60,614.4,1929,6.158637,3369,1450,987,5411,OK,,,
S2,2020,6,10,23,52,30,45.406445,-71.89669,173.10001,20,63.8,18.8,60,614.4,1822,1.200412,647,288,208,1039,OK,,,
S3,2020,6,10,23,52,32,45.406551,-71.896461,173.10001,20,63.7,18.8,60,614.4,2690,0.352295,101,64,55,156,UE,,,
S4,2020,6,10,23,52,35,45.40662,-71.896317,170.3,15,63.8,18.8,60,614.4,1659,4.788601,1917,990,782,3316,OK,,,
S5,2020,6,10,23,52,37,45.406696,-71.896133,169.10001,20,63.8,18.8,60,614.4,2396,0.417535,140,84,74,197,UE,,,
S6,2020,6,10,23,52,40,45.406715,-71.896019,167.89999,15,63.9,18.8,60,614.4,1990,0.874213,223,131,91,387,UE,,,
S1,2020,6,10,23,52,42,45.4067,-71.895912,167.60001,20,64,18.8,60,614.4,1809,0.561062,147,82,52,245,UE,,,
S2,2020,6,10,23,52,45,45.40662,-71.895775,167.60001,15,64,18.8,60,614.4,1752,2.152913,946,416,252,1554,OK,,,
S3,2020,6,10,23,52,47,45.406544,-71.895699,167.89999,20,64,18.8,60,614.4,1629,5.806342,1376,675,236,2479,OK,,,
S4,2020,6,10,23,52,50,45.406429,-71.895584,167.8,20,64,18.8,60,614.4,2354,0.521918,324,127,75,501,UE,,,
S5,2020,6,10,23,52,52,45.406353,-71.895508,167.8,15,64,18.8,60,614.4,1660,0.404487,165,76,48,265,UE,,,
S6,2020,6,10,23,52,54,45.406239,-71.895386,168.2,14,64.1,18.8,60,614.4,1620,0.469727,141,68,34,239,UE,,,
S2,2020,6,10,23,52,59,45.406071,-71.895424,168.39999,20,64.1,18.8,60,614.4,2448,0.521918,360,144,96,570,UE,,,
S3,2020,6,10,23,53,2,45.406013,-71.895546,169,15,64.1,18.8,60,614.4,1732,0.365343,131,70,54,217,UE,,,
S4,2020,6,10,23,53,4,45.405918,-71.895706,169.7,20,64,18.8,60,614.4,2018,0.313151,85,50,36,141,UE,,,
S2,2020,6,10,23,53,14,45.405697,-71.896179,170.2,20,64,18.8,60,614.4,1680,0.221815,65,34,21,112,UE,,,
S3,2020,6,10,23,53,17,45.405602,-71.89637,171.2,20,64,18.8,60,614.4,2187,0.887261,170,109,66,338,UE,,,
S4,2020,6,10,23,53,19,45.405533,-71.896515,172.10001,20,64,18.8,60,614.4,1948,2.035482,1066,450,284,1738,OK,,,
S5,2020,6,10,23,53,21,45.405434,-71.896706,173.39999,14,64,18.8,60,614.4,1625,0.678494,228,113,71,384,UE,,,
S6,2020,6,10,23,53,24,45.40538,-71.896828,174.60001,20,64,18.8,60,614.4,1781,2.179009,598,329,215,1057,OK,,,
S1,2020,6,10,23,53,26,45.405312,-71.896942,174.60001,20,63.9,18.8,60,614.4,1812,3.014078,928,512,376,1650,OK,,,
S2,2020,6,10,23,53,29,45.40527,-71.89698,176.2,20,63.9,18.8,60,614.4,1652,0.600206,257,120,81,429,UE,,,
S3,2020,6,10,23,53,31,45.405205,-71.896965,175.89999,15,63.9,18.8,60,614.4,2496,2.270345,673,414,356,1193,OK,,,
S4,2020,6,10,23,53,34,45.405113,-71.896889,175.60001,15,63.9,18.8,60,614.4,1903,5.519287,2942,1269,853,4963,OK,,,
S5,2020,6,10,23,53,36,45.405045,-71.896835,176.3,15,63.9,18.8,60,614.4,2107,0.443631,148,86,72,233,UE,,,
S6,2020,6,10,23,53,39,45.404961,-71.896698,175.89999,20,63.9,18.8,60,614.4,1745,1.226508,380,205,145,647,OK,,,
S1,2020,6,10,23,53,41,45.404945,-71.896584,175.60001,15,63.9,18.8,60,614.4,1929,5.897678,3146,1344,884,4936,OK,,,
S2,2020,6,10,23,53,44,45.404987,-71.8964,174.10001,20,63.9,18.9,60,614.4,2048,3.288086,716,435,276,1319,OK,,,
S3,2020,6,10,23,53,46,45.405037,-71.896271,172.60001,15,63.9,18.9,60,614.4,2326,0.208767,51,32,24,84,UE,,,
S4,2020,6,10,23,53,48,45.405094,-71.896072,171.60001,15,63.8,18.8,60,614.4,1645,2.348633,1028,485,343,1762,OK,,,
S5,2020,6,10,23,53,51,45.405125,-71.89595,171.5,20,63.8,18.8,60,614.4,2528,5.18004,1269,812,645,2322,OK,,,
S6,2020,6,10,23,53,53,45.405151,-71.895798,171.5,20,63.8,18.8,60,614.4,1876,0.965549,288,162,120,497,OK,,,
S1,2020,6,10,23,53,56,45.405163,-71.895714,171.39999,20,63.9,18.8,60,614.4,2785,1.043837,295,188,164,515,OK,,,
S2,2020,6,10,23,53,58,45.405174,-71.895622,171.39999,20,63.9,18.8,60,614.4,1620,1.265652,470,231,157,813,OK,,,
S3,2020,6,10,23,54,1,45.405193,-71.89547,171.10001,20,64,18.9,60,614.4,1815,0.678494,210,116,85,352,UE,,,
S4,2020,6,10,23,54,3,45.405209,-71.895355,169.60001,20,63.9,18.8,60,614.4,1814,0.743734,403,180,131,674,OK,,,
S5,2020,6,10,23,54,6,45.40522,-71.895157,168.10001,20,64,18.9,60,614.4,2843,1.735379,333,234,174,683,OK,,,
S6,2020,6,10,23,54,8,45.405231,-71.895035,166.8,20,63.9,18.8,60,614.4,1721,0.861165,487,227,182,775,OK,,,
S1,2020,6,10,23,54,11,45.405289,-71.894867,164.89999,20,63.8,18.8,60,614.4,1649,6.041205,2380,1221,944,3990,OK,,,
S2,2020,6,10,23,54,13,45.405327,-71.894753,163.8,20,63.9,18.8,60,614.4,1621,5.284424,2485,1220,974,4153,OK,,,
S3,2020,6,10,23,54,15,45.405369,-71.894638,163.8,20,63.8,18.8,60,614.4,1673,3.535997,1258,655,483,2257,OK,,,
S4,2020,6,10,23,54,18,45.40538,-71.894608,163.3,20,63.8,18.8,60,614.4,1748,0.339247,159,71,47,248,UE,,,
S5,2020,6,10,23,54,20,45.405384,-71.894585,163.5,20,63.9,18.9,60,614.4,1622,2.466064,719,337,149,1223,OK,,,
S6,2020,6,10,23,54,23,45.405388,-71.894539,163.8,20,63.9,18.9,60,614.4,2142,1.200412,638,252,134,995,OK,,,
S1,2020,6,10,23,54,25,45.405365,-71.894478,164,20,63.9,18.9,60,614.4,1702,6.302165,2107,900,346,3527,OK,,,
S2,2020,6,10,23,54,28,45.405289,-71.894402,164,15,63.9,18.9,60,614.4,3700,1.630995,1565,532,282,2356,OK,,,
S3,2020,6,10,23,54,30,45.405224,-71.894333,163.7,14,63.9,18.9,60,614.4,1670,1.800618,769,354,233,1264,OK,,,
S4,2020,6,10,23,54,33,45.405159,-71.894272,163.3,14,63.9,18.9,60,614.4,1630,0.861165,324,163,117,555,OK,,,
S5,2020,6,10,23,54,35,45.405167,-71.894218,163.2,15,63.9,18.9,60,614.4,1688,1.448323,630,287,187,1038,OK,,,
S6,2020,6,10,23,54,37,45.405254,-71.894104,162.5,15,63.9,18.9,60,614.4,1899,0.430583,123,70,50,206,UE,,,
S1,2020,6,10,23,54,40,45.405308,-71.89399,161.60001,14,63.8,18.9,60,614.4,2419,0.156576,47,29,24,72,UE,,,
S2,2020,6,10,23,54,42,45.405407,-71.893814,161.60001,14,63.8,18.9,60,614.4,1773,0.274007,125,67,60,168,UE,,,
S4,2020,6,10,23,54,47,45.405495,-71.893517,158.39999,14,63.8,18.9,60,614.4,2172,0.782878,176,109,75,339,UE,,,
S5,2020,6,10,23,54,50,45.405533,-71.893402,157.5,15,63.8,18.9,60,614.4,4026,1.604899,259,211,172,568,OK,,,
S1,2020,6,10,23,54,55,45.405624,-71.893089,155.7,15,63.8,18.9,60,614.4,2389,0.339247,92,57,46,159,UE,,,
S2,2020,6,10,23,54,57,45.405659,-71.892967,155,14,63.8,18.9,60,614.4,2507,1.200412,318,200,164,573,OK,,,
S3,2020,6,10,23,55,0,45.405708,-71.892776,153.5,15,63.8,18.9,60,614.4,1751,0.430583,166,89,73,268,UE,,,
S4,2020,6,10,23,55,2,45.405735,-71.892662,153.2,14,63.8,18.9,60,614.4,1631,1.657091,620,292,181,1060,OK,,,
S5,2020,6,10,23,55,4,45.405762,-71.892563,152.8,14,63.8,18.9,60,614.4,2200,0.600206,152,93,69,278,UE,,,
S6,2020,6,10,23,55,7,45.405769,-71.892509,152.5,15,63.8,18.9,60,614.4,1833,1.839762,430,244,142,813,OK,,,
S1,2020,6,10,23,55,9,45.405819,-71.892479,152.5,15,63.8,18.9,60,614.4,1748,20.250433,4897,2675,1475,9109,OK,,,
S2,2020,6,10,23,55,12,45.405869,-71.892502,152.89999,15,63.9,18.9,60,614.4,1987,2.179009,474,284,173,907,OK,,,
S3,2020,6,10,23,55,14,45.405903,-71.892509,153,15,63.8,18.9,60,614.4,1785,0.234863,75,41,30,127,UE,,,
S4,2020,6,10,23,55,17,45.405945,-71.892502,153.3,14,63.8,18.9,60,614.4,3522,1.539659,1562,584,405,2433,OK,,,
S5,2020,6,10,23,55,19,45.405991,-71.892464,154.10001,15,63.8,18.9,60,614.4,1636,0.913357,412,197,146,660,OK,,,
S6,2020,6,10,23,55,22,45.40609,-71.892334,154.8,15,63.8,18.9,60,614.4,1797,8.37679,4300,1914,1343,6974,OK,,,
S1,2020,6,10,23,55,24,45.406147,-71.89225,154.89999,15,63.8,18.9,60,614.4,1928,2.935791,994,559,457,1829,OK,,,
S2,2020,6,10,23,55,27,45.406239,-71.892273,155.39999,15,63.8,18.9,60,614.4,1731,0.626302,321,147,109,517,OK,,,
S3,2020,6,10,23,55,29,45.406223,-71.89238,155.5,15,63.8,18.9,60,614.4,2462,2.713976,1894,759,512,3011,OK,,,
S4,2020,6,10,23,55,31,45.406132,-71.892502,156.2,15,63.8,18.9,60,614.4,1638,0.313151,124,63,47,196,UE,,,
S5,2020,6,10,23,55,34,45.406052,-71.892563,156.3,15,63.8,18.9,60,614.4,2429,0.430583,104,66,51,185,UE,,,
S1,2020,6,10,23,55,39,45.405903,-71.892578,155.7,13,63.8,18.9,60,614.4,2434,0.965549,144,103,56,291,UE,,,
S2,2020,6,10,23,55,41,45.405853,-71.892563,154.8,15,63.8,18.9,60,614.4,2222,1.252604,799,330,226,1289,OK,,,
S3,2020,6,10,23,55,44,45.405773,-71.892601,154.5,14,63.8,18.9,60,614.4,1947,0.521918,144,83,60,257,UE,,,
S4,2020,6,10,23,55,46,45.405735,-71.892693,154.8,15,63.8,18.9,60,614.4,1649,2.870551,1165,598,471,2038,OK,,,
S5,2020,6,10,23,55,49,45.40567,-71.892899,155.3,15,63.8,18.9,60,614.4,2804,0.300103,80,52,44,131,UE,,,
S2,2020,6,10,23,55,56,45.405556,-71.893387,158.60001,14,63.8,19,60,614.4,2596,1.370036,230,163,105,505,OK,,,
S3,2020,6,10,23,55,58,45.405487,-71.893593,162,15,63.8,18.9,60,614.4,2508,0.521918,132,84,67,216,UE,,,
S4,2020,6,10,23,56,1,45.40543,-71.89373,162.60001,14,63.8,18.9,60,614.4,1628,0.195719,91,46,38,134,UE,,,
S5,2020,6,10,23,56,3,45.405334,-71.893929,165.7,15,63.8,18.9,60,614.4,3704,0.260959,54,40,34,80,UE,,,
S6,2020,6,10,23,56,6,45.405289,-71.894051,167.8,14,63.7,18.9,60,614.4,1643,0.391439,147,75,55,237,UE,,,
S1,2020,6,10,23,56,8,45.405254,-71.894127,167.89999,15,63.7,18.9,60,614.4,1762,8.50727,3903,1723,1093,6328,OK,,,
S2,2020,6,10,23,56,11,45.40522,-71.894196,167.2,14,63.7,18.9,60,614.4,1624,5.1148,1782,883,578,3152,OK,,,
S3,2020,6,10,23,56,13,45.40517,-71.894218,166.2,14,63.7,18.9,60,614.4,2489,0.874213,209,134,104,404,OK,,,
S4,2020,6,10,23,56,16,45.40506,-71.894196,164.5,13,63.7,18.9,60,614.4,2328,4.579834,2698,1046,579,4259,OK,,,
S5,2020,6,10,23,56,18,45.404968,-71.894142,163.2,13,63.8,19,60,614.4,1652,0.443631,152,78,54,238,UE,,,
S6,2020,6,10,23,56,20,45.404819,-71.894073,165.10001,13,63.7,18.9,60,614.4,1660,2.218153,995,465,329,1627,OK,,,
S1,2020,6,10,23,56,23,45.404728,-71.894005,164.8,15,63.7,18.9,60,614.4,1892,16.623102,8658,3727,2455,13863,OK,,,
S2,2020,6,10,23,56,25,45.404591,-71.893913,164.8,15,63.8,18.9,60,614.4,2885,4.853841,3942,1523,1027,6195,OK,,,
S3,2020,6,10,23,56,28,45.404518,-71.893867,163.5,12,63.8,18.9,60,614.4,1852,3.053223,703,402,235,1226,OK,,,
S4,2020,6,10,23,56,30,45.404408,-71.893814,162,13,63.7,18.9,60,614.4,3416,10.712375,10677,4059,2895,16707,OK,,,
S5,2020,6,10,23,56,33,45.404343,-71.893806,163.10001,12,63.8,18.9,60,614.4,4971,0.195719,1530,503,385,2194,OK,,,
S6,2020,6,10,23,56,35,45.404289,-71.893776,166.89999,14,63.7,18.9,60,614.4,1680,5.480143,2531,1171,828,4228,OK,,,
S1,2020,6,10,23,56,38,45.404209,-71.893867,167.7,14,63.7,18.9,60,614.4,1674,35.085964,11084,5772,3856,19216,OK,,,
S2,2020,6,10,23,56,40,45.404152,-71.893951,168.60001,13,63.7,18.9,60,614.4,58209,851.77081,2981,731,605,4051,OK,,,
S3,2020,6,10,23,56,43,45.404064,-71.894119,169.60001,13,63.8,19,60,614.4,1745,1.696235,971,450,362,1575,OK,,,
S4,2020,6,10,23,56,45,45.403992,-71.894249,170.10001,13,63.7,18.9,60,614.4,4601,2.283393,3315,1185,845,5207,OK,,,
S5,2020,6,10,23,56,47,45.403889,-71.894417,171.5,13,63.7,18.9,60,614.4,1650,1.40918,513,263,191,894,OK,,,
S6,2020,6,10,23,56,50,45.403824,-71.894531,172.39999,12,63.7,18.9,60,614.4,1761,4.070963,2177,991,744,3580,OK,,,
S1,2020,6,10,23,56,52,45.403728,-71.894691,172.39999,12,63.6,18.9,60,614.4,2173,1.905002,533,319,251,905,OK,,,
S2,2020,6,10,23,56,55,45.403664,-71.894798,174.5,15,63.7,19,60,614.4,2381,0.978597,699,288,208,1126,OK,,,
S3,2020,6,10,23,56,57,45.403606,-71.894913,175.3,15,63.6,18.9,60,614.4,1749,1.578803,562,302,236,917,OK,,,
S4,2020,6,10,23,57,0,45.403503,-71.895073,178.5,15,63.7,19,60,614.4,1637,34.968533,13148,6145,3757,23152,OK,,,
S5,2020,6,10,23,57,2,45.403435,-71.895195,179.8,14,63.7,19,60,614.4,1684,2.11377,660,346,232,1141,OK,,,
S6,2020,6,10,23,57,5,45.403336,-71.895348,182.10001,14,63.6,18.9,60,614.4,2340,2.753119,560,364,247,1087,OK,,,
S1,2020,6,10,23,57,7,45.403275,-71.895447,183.89999,15,63.6,18.9,60,614.4,1803,31.184624,8402,4663,3063,15522,OK,,,
S2,2020,6,10,23,57,10,45.403175,-71.895599,185.60001,15,63.7,19,60,614.4,1638,30.232122,10010,5062,3310,18051,OK,,,
S3,2020,6,10,23,57,12,45.403103,-71.895729,187.2,15,63.6,18.9,60,614.4,1789,1.122124,370,202,153,588,OK,,,
S4,2020,6,10,23,57,14,45.403004,-71.895912,187.2,15,63.6,18.9,60,614.4,1645,3.040175,1030,525,356,1789,OK,,,
S5,2020,6,10,23,57,17,45.402935,-71.896034,188.39999,15,63.7,19,60,614.4,2672,3.105414,605,415,301,1182,OK,,,
S6,2020,6,10,23,57,19,45.402836,-71.89621,188.60001,15,63.7,19,60,614.4,1632,3.823052,1412,712,508,2441,OK,,,
S1,2020,6,10,23,57,22,45.402763,-71.896339,187.7,14,63.6,18.9,60,614.4,2848,0.365343,97,63,54,157,UE,,,
S2,2020,6,10,23,57,24,45.402695,-71.896454,187.8,15,63.7,19,60,614.4,1766,0.50887,166,90,67,269,UE,,,
S3,2020,6,10,23,57,27,45.402588,-71.896629,188.5,15,63.7,19,60,614.4,2073,5.036513,1261,754,539,2188,OK,,,
S4,2020,6,10,23,57,29,45.402519,-71.896751,187.7,15,63.7,19,60,614.4,3453,2.283393,2253,841,574,3473,OK,,,
S5,2020,6,10,23,57,32,45.402412,-71.896927,187,15,63.6,19,60,614.4,1676,1.396132,466,243,170,787,OK,,,
S6,2020,6,10,23,57,34,45.402344,-71.897041,186.89999,14,63.7,19,60,614.4,1686,11.495253,3403,1787,1140,5957,OK,,,
S1,2020,6,10,23,57,36,45.402229,-71.897186,187.2,15,63.6,19,60,614.4,2541,6.093397,1043,728,469,2139,OK,,,
S2,2020,6,10,23,57,39,45.402164,-71.897278,187.10001,15,63.7,19,60,614.4,1884,1.865858,953,409,263,1591,OK,,,
S3,2020,6,10,23,57,41,45.402081,-71.897446,187.10001,15,63.7,19,60,614.4,2221,0.391439,80,51,33,159,UE,,,
S4,2020,6,10,23,57,44,45.402016,-71.897568,187.39999,15,63.7,19,60,614.4,5671,0.104384,263,91,68,375,UE,,,
S5,2020,6,10,23,57,46,45.40192,-71.897736,187.39999,15,63.7,19,60,614.4,2158,0.221815,56,34,25,90,UE,,,
S1,2020,6,10,23,57,51,45.401798,-71.897942,186.7,15,63.7,19,60,614.4,2975,0.548014,147,96,84,224,UE,,,
S2,2020,6,10,23,57,54,45.401711,-71.898094,186.60001,15,63.7,19,60,614.4,1974,2.361681,838,473,401,1403,OK,,,
S3,2020,6,10,23,57,56,45.401657,-71.898201,187.7,15,63.7,19,60,614.4,2165,1.644043,1027,427,292,1628,OK,,,
S4,2020,6,10,23,57,59,45.401577,-71.898346,188.2,14,63.7,19,60,614.4,10433,853.74109,1016,238,207,1340,OK,,,
S5,2020,6,10,23,58,1,45.401527,-71.89843,188.10001,14,63.8,19,60,614.4,2493,12.317274,2405,1612,1119,4348,OK,,,
S6,2020,6,10,23,58,3,45.401482,-71.898529,188.5,14,63.8,19,60,614.4,1732,2.648736,816,438,304,1378,OK,,,
S1,2020,6,10,23,58,6,45.401463,-71.898544,189.3,14,63.8,19,60,614.4,2497,18.188856,3109,2157,1367,5845,OK,,,
S2,2020,6,10,23,58,8,45.401432,-71.89859,189.3,14,63.8,19,60,614.4,1638,7.137234,2474,1253,856,4222,OK,,,
S3,2020,6,10,23,58,11,45.40136,-71.898643,189.8,15,63.8,19,60,614.4,2610,11.521348,2564,1690,1300,5272,OK,,,
S4,2020,6,10,23,58,13,45.401279,-71.898613,189.39999,15,63.8,19.1,60,614.4,1905,1.761474,462,265,181,857,OK,,,
S5,2020,6,10,23,58,16,45.401131,-71.898514,189.7,15,63.8,19,60,614.4,1811,3.431613,976,541,374,1821,OK,,,
S6,2020,6,10,23,58,18,45.401035,-71.898438,190.60001,15,63.8,19,60,614.4,2022,1.630995,424,250,179,772,OK,,,
S1,2020,6,10,23,58,21,45.400879,-71.898331,190.39999,15,63.8,19,60,614.4,2670,2.466064,584,382,306,1109,OK,,,
S2,2020,6,10,23,58,23,45.400772,-71.898254,190,15,63.8,19,60,614.4,1809,2.165961,1136,505,357,1908,OK,,,
S3,2020,6,10,23,58,26,45.400616,-71.898155,189.3,15,63.8,19,60,614.4,1866,0.469727,133,75,53,239,UE,,,
S4,2020,6,10,23,58,28,45.40052,-71.898079,189.2,15,63.8,19,60,614.4,1682,0.730686,360,188,168,594,OK,,,
S6,2020,6,10,23,58,33,45.400272,-71.897911,188.60001,13,63.8,19,60,614.4,1639,0.456679,155,71,36,262,UE,,,
S1,2020,6,10,23,58,35,45.400127,-71.89782,188.60001,13,63.8,19,60,614.4,1628,5.68891,1601,729,265,2689,OK,,,
S2,2020,6,10,23,58,38,45.400051,-71.897736,188.5,15,63.8,19.1,60,614.4,4390,1.291748,1552,494,241,2306,OK,,,
S3,2020,6,10,23,58,40,45.400021,-71.897614,188.2,15,63.8,19.1,60,614.4,2734,6.96761,4437,1562,670,7041,OK,,,
S4,2020,6,10,23,58,43,45.40004,-71.897446,189,15,63.8,19.1,60,614.4,4259,0.57411,664,216,111,976,OK,,,
S5,2020,6,10,23,58,45,45.400089,-71.897354,189.2,15,63.7,19,60,614.4,1666,6.276068,1313,679,224,2422,OK,,,
S6,2020,6,10,23,58,48,45.400177,-71.897209,189.60001,15,63.7,19,60,614.4,1629,1.096029,325,149,62,553,UE,,,
S1,2020,6,10,23,58,50,45.400242,-71.897102,190.10001,15,63.7,19,60,614.4,1729,0.274007,78,42,26,139,UE,,,
S2,2020,6,10,23,58,53,45.40033,-71.896957,190.8,15,63.8,19.1,60,614.4,0,854.7066,408,99,75,549,UE,,,
S3,2020,6,10,23,58,55,45.400391,-71.896866,191,15,63.7,19,60,614.4,1750,3.314182,1173,489,187,1933,OK,,,
S4,2020,6,10,23,58,57,45.400482,-71.896713,191,15,63.8,19.1,60,614.4,2061,2.257297,1226,503,304,1971,OK,,,
S5,2020,6,10,23,59,0,45.400547,-71.896606,191.60001,15,63.8,19.1,60,614.4,1685,9.603298,4065,1849,1178,6641,OK,,,
S6,2020,6,10,23,59,2,45.400642,-71.896446,191.8,15,63.8,19.1,60,614.4,1625,0.691542,220,103,52,371,UE,,,
S1,2020,6,10,23,59,5,45.400703,-71.896347,192.2,15,63.7,19,60,614.4,1672,7.593913,2419,1053,402,4008,OK,,,
S2,2020,6,10,23,59,7,45.400764,-71.89624,192.2,15,63.8,19.1,60,614.4,4626,1.226508,1608,504,245,2391,OK,,,
S3,2020,6,10,23,59,10,45.40086,-71.89608,191.3,15,63.8,19.1,60,614.4,3256,2.62264,379,304,212,881,OK,,,
S4,2020,6,10,23,59,12,45.400913,-71.895973,191.5,15,63.7,19,60,614.4,1642,2.270345,641,324,176,1170,OK,,,
S5,2020,6,10,23,59,15,45.400906,-71.895821,192.2,15,63.7,19,60,614.4,1649,0.978597,246,125,57,435,UE,,,
S6,2020,6,10,23,59,17,45.400848,-71.89576,192.3,15,63.7,19,60,614.4,1638,0.587158,165,83,44,292,UE,,,
S1,2020,6,10,23,59,19,45.400745,-71.895699,192.5,15,63.7,19,60,614.4,2888,5.68891,3925,1379,637,5890,OK,,,
S2,2020,6,10,23,59,22,45.400669,-71.895645,192.7,15,63.7,19,60,614.4,1992,3.8361,1867,757,402,3070,OK,,,
S3,2020,6,10,23,59,24,45.400612,-71.895569,192.7,15,63.8,19.1,60,614.4,2054,2.596544,483,302,164,991,OK,,,
S4,2020,6,10,23,59,27,45.400627,-71.895523,192.7,15,63.8,19.1,60,614.4,3006,1.317844,254,181,139,562,OK,,,
S5,2020,6,10,23,59,29,45.400688,-71.895538,192.3,15,63.7,19,60,614.4,3183,1.396132,178,149,95,425,UE,,,
S6,2020,6,10,23,59,32,45.400791,-71.895645,191.60001,15,63.7,19,60,614.4,2267,0.430583,77,51,30,154,UE,,,
S1,2020,6,10,23,59,34,45.40089,-71.895714,191.60001,15,63.8,19.1,60,614.4,1886,0.378391,92,53,33,169,UE,,,
S2,2020,6,10,23,59,37,45.400967,-71.89579,191.8,15,63.8,19.1,60,614.4,1771,2.570448,629,347,200,1206,OK,,,
S3,2020,6,10,23,59,39,45.400986,-71.895874,192.7,15,63.8,19.1,60,614.4,1624,6.837131,1751,850,340,3112,OK,,,
S4,2020,6,10,23,59,42,45.400959,-71.896027,193,14,63.8,19.1,60,614.4,3136,0.665446,528,187,99,791,UE,,,
S5,2020,6,10,23,59,44,45.400944,-71.896111,192.2,14,63.8,19.1,60,614.4,2026,1.996338,437,264,166,839,OK,,,
S6,2020,6,10,23,59,46,45.401009,-71.89621,192.39999,14,63.8,19.1,60,614.4,1620,0.313151,95,46,24,161,UE,,,
S1,2020,6,10,23,59,49,45.401073,-71.896255,192.39999,14,63.8,19.1,60,614.4,1927,0.234863,68,39,28,119,UE,,,
S2,2020,6,10,23,59,51,45.401169,-71.896355,192.39999,14,63.8,19.1,60,614.4,1742,0.208767,104,47,33,167,UE,,,
S3,2020,6,10,23,59,54,45.401245,-71.896423,192.8,14,63.8,19.1,60,614.4,1764,0.326199,107,58,43,172,UE,,,
S4,2020,6,10,23,59,56,45.401329,-71.896484,192.8,14,63.8,19.1,60,614.4,2098,1.291748,756,314,206,1250,OK,,,
S5,2020,6,10,23,59,59,45.401478,-71.896591,192.7,14,63.8,19,60,614.4,1621,5.897678,2320,1124,777,3856,OK,,,
S6,2020,6,11,0,0,1,45.401585,-71.896652,192.39999,13,63.9,19.1,60,614.4,1801,0.613254,191,105,77,323,UE,,,
S1,2020,6,11,0,0,4,45.401749,-71.896759,191.8,14,63.9,19.1,60,614.4,2680,0.756782,190,123,101,316,OK,,,
S2,2020,6,11,0,0,6,45.401844,-71.896805,191.2,13,63.9,19.1,60,614.4,1986,0.730686,448,195,145,659,OK,,,
S3,2020,6,11,0,0,9,45.401913,-71.896881,189.60001,14,63.9,19.1,60,614.4,1621,0.534966,224,111,83,358,UE,,,
S4,2020,6,11,0,0,11,45.401917,-71.896896,189.5,14,63.9,19.1,60,614.4,2897,0.678494,144,99,78,238,UE,,,
S5,2020,6,11,0,0,13,45.401917,-71.896881,189.5,14,63.9,19.1,60,614.4,2535,0.952501,234,150,119,362,OK,,,
S6,2020,6,11,0,0,16,45.401928,-71.896866,189.89999,14,63.9,19.1,60,614.4,1822,0.795925,242,134,98,405,UE,,,
S1,2020,6,11,0,0,18,45.401913,-71.896881,189.89999,14,63.9,19.1,60,614.4,1620,3.340278,1288,634,446,2178,OK,,,
S2,2020,6,11,0,0,21,45.401852,-71.896866,190.5,14,63.9,19.1,60,614.4,1697,1.800618,628,331,246,1085,OK,,,
S3,2020,6,11,0,0,23,45.401768,-71.896805,191.5,14,63.9,19.1,60,614.4,1766,0.300103,154,69,48,240,UE,,,
S4,2020,6,11,0,0,26,45.401653,-71.896713,192,14,63.9,19.1,60,614.4,2203,2.04853,1240,505,324,1988,OK,,,
S5,2020,6,11,0,0,28,45.401554,-71.896645,191.3,14,63.9,19.1,60,614.4,1970,0.260959,94,53,45,133,UE,,,
S6,2020,6,11,0,0,31,45.401409,-71.896538,191.89999,14,63.9,19.1,60,614.4,1649,0.743734,256,131,90,435,UE,,,
S1,2020,6,11,0,0,33,45.401314,-71.896461,192.10001,14,63.8,19.1,60,614.4,1676,9.616346,2888,1507,961,5033,OK,,,
S2,2020,6,11,0,0,35,45.401165,-71.89637,192.2,14,63.8,19.1,60,614.4,2390,2.348633,1548,618,400,2446,OK,,,
S3,2020,6,11,0,0,38,45.401073,-71.896294,192.10001,14,63.8,19.1,60,614.4,2080,0.900309,190,117,73,361,UE,,,
S4,2020,6,11,0,0,40,45.400967,-71.896217,192.10001,14,63.8,19.1,60,614.4,2367,1.657091,936,351,168,1478,OK,,,
S5,2020,6,11,0,0,43,45.400928,-71.896156,192.89999,14,63.8,19.1,60,614.4,2821,1.265652,890,322,166,1352,OK,,,
S6,2020,6,11,0,0,45,45.400921,-71.896065,193.3,14,63.8,19.1,60,614.4,1987,1.174316,551,221,109,886,OK,,,
S1,2020,6,11,0,0,48,45.400997,-71.895905,193.3,14,63.8,19.1,60,614.4,1911,0.939453,189,112,59,371,UE,,,
