# Les lignes C, R, G ou B etait < ou = 20 ont ete effacees
Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S2,2020,4,26,2,36,25,45.367477,-71.958809,202.3,20,33.6,2,60,614.4,1637,0.247911,138,67,56,203,UE,0.21,0.36,,
S3,2020,4,26,2,36,28,45.367279,-71.958893,202.3,20,33.6,2,60,614.4,2255,0.143528,55,32,29,98,UE,0.29,0.43,,
S4,2020,4,26,2,36,30,45.367188,-71.958946,203.3,15,33.6,2,60,614.4,4808,0.234863,387,141,107,606,OK,0.12,0.24,,
S3,2020,4,26,2,36,42,45.367184,-71.958801,205.3,15,33.6,2,60,614.4,1829,0.274007,104,57,47,195,UE,0.26,0.42,,
S4,2020,4,26,2,36,45,45.367149,-71.958611,205.3,14,33.6,2,60,614.4,2493,0.13048,111,47,38,165,UE,0.15,0.3,,
S2,2020,4,26,2,36,55,45.366943,-71.957932,206.8,15,33.6,2,60,614.4,2123,0.352295,78,48,32,152,UE,0.27,0.45,,
S3,2020,4,26,2,36,57,45.366886,-71.957794,208,15,33.7,2,60,614.4,2875,0.078288,85,36,31,128,UE,0.15,0.28,,
S4,2020,4,26,2,36,59,45.366856,-71.957634,208.10001,15,33.6,1.9,60,614.4,3197,0.104384,117,48,40,172,UE,0.14,0.28,,
S1,2020,4,26,2,37,7,45.366848,-71.956993,208.3,14,33.7,2,60,614.4,1987,0.117432,50,28,25,83,UE,0.27,0.42,,
S2,2020,4,26,2,37,9,45.366848,-71.956848,208.60001,15,33.7,2,60,614.4,4120,0.091336,135,53,44,203,UE,0.12,0.25,,
S4,2020,4,26,2,37,14,45.366848,-71.956413,209.5,20,33.7,2,60,614.4,1622,0.13048,58,29,23,83,UE,0.22,0.38,,
S6,2020,4,26,2,37,19,45.366856,-71.955956,210.8,15,33.7,1.9,60,614.4,1635,0.391439,168,80,57,280,UE,0.19,0.36,,
S1,2020,4,26,2,37,22,45.366856,-71.955688,210.8,15,33.7,1.9,60,614.4,1946,0.13048,50,28,24,88,UE,0.27,0.42,,
S2,2020,4,26,2,37,24,45.366856,-71.955498,211.39999,15,33.7,1.9,60,614.4,2185,0.104384,71,30,22,110,UE,0.16,0.31,,
S4,2020,4,26,2,37,29,45.366871,-71.95504,211.7,15,33.7,1.9,60,614.4,2081,2.192057,1235,509,319,2007,OK,0.15,0.3,,
S5,2020,4,26,2,37,31,45.366879,-71.954865,211.8,20,33.7,1.9,60,614.4,2107,9.59025,2267,1376,957,4081,OK,0.28,0.46,,
S6,2020,4,26,2,37,34,45.366886,-71.95459,211.7,14,33.7,1.9,60,614.4,1883,0.182671,55,31,23,95,UE,0.26,0.43,,
S3,2020,4,26,2,37,41,45.366905,-71.954002,212,15,33.7,1.9,60,614.4,1713,0.182671,66,35,27,108,UE,0.24,0.41,,
S4,2020,4,26,2,37,44,45.366909,-71.953743,212.39999,15,33.7,1.9,60,614.4,1620,0.169623,77,38,30,113,UE,0.21,0.37,,
S2,2020,4,26,2,37,54,45.366928,-71.952904,212.89999,15,33.7,1.9,60,614.4,1830,0.156576,92,41,30,144,UE,0.17,0.33,,
S3,2020,4,26,2,37,56,45.366928,-71.952736,213.8,15,33.7,1.9,60,614.4,1666,0.287055,129,60,42,207,UE,0.18,0.35,,
S4,2020,4,26,2,37,58,45.366932,-71.95256,214.10001,15,33.7,1.9,60,614.4,1867,0.117432,49,27,23,70,UE,0.27,0.42,,
S2,2020,4,26,2,38,8,45.367256,-71.952164,214.5,15,33.8,1.9,60,614.4,2365,0.182671,46,29,22,88,UE,0.31,0.48,,
S3,2020,4,26,2,38,11,45.367439,-71.952164,215.3,15,33.7,1.8,60,614.4,2335,0.76983,163,105,73,295,UE,0.3,0.48,,
S4,2020,4,26,2,38,13,45.367561,-71.952179,215,14,33.7,1.8,60,614.4,2378,0.247911,68,42,34,104,UE,0.31,0.47,,
S5,2020,4,26,2,38,16,45.367722,-71.95224,214.10001,15,33.8,1.9,60,614.4,3093,0.391439,69,51,38,128,UE,0.37,0.53,,
S2,2020,4,26,2,38,23,45.367767,-71.952721,212.3,15,33.7,1.8,60,614.4,2423,0.182671,73,43,40,96,UE,0.3,0.43,,
S4,2020,4,26,2,38,28,45.367775,-71.953094,211.60001,14,33.7,1.8,60,614.4,1895,0.730686,235,132,103,427,OK,0.27,0.43,,
S5,2020,4,26,2,38,30,45.367771,-71.953247,211.3,15,33.7,1.8,60,614.4,2906,0.561062,149,97,84,226,UE,0.35,0.49,,
S2,2020,4,26,2,38,38,45.367756,-71.953857,210.7,15,33.8,1.8,60,614.4,2787,0.691542,151,102,80,270,UE,0.35,0.51,,
S2,2020,4,26,2,38,53,45.367733,-71.95504,209.89999,20,33.8,1.8,60,614.4,2421,0.169623,60,36,32,86,UE,0.31,0.45,,
S2,2020,4,26,2,39,7,45.366959,-71.955177,211.3,20,33.8,1.7,60,614.4,1647,0.182671,79,37,25,128,UE,0.18,0.36,,
S4,2020,4,26,2,39,12,45.366871,-71.955551,212.5,20,33.8,1.8,60,614.4,1658,2.192057,962,449,311,1676,OK,0.18,0.35,,
S3,2020,4,26,2,39,25,45.366863,-71.956444,212.39999,20,33.8,1.8,60,614.4,2786,0.430583,79,56,40,156,UE,0.35,0.51,,
S4,2020,4,26,2,39,27,45.366863,-71.956566,211.8,20,33.8,1.8,60,614.4,2276,2.035482,1515,648,511,2506,OK,0.16,0.31,,
S5,2020,4,26,2,39,29,45.366856,-71.956703,211.39999,20,33.8,1.7,60,614.4,1918,0.13048,92,42,36,135,UE,0.18,0.32,,
S2,2020,4,26,2,39,37,45.366844,-71.95723,210.8,20,33.8,1.7,60,614.4,3480,0.143528,176,73,64,255,UE,0.14,0.27,,
S3,2020,4,26,2,39,39,45.366848,-71.957336,210.5,20,33.8,1.7,60,614.4,1752,0.078288,49,26,25,68,UE,0.24,0.37,,
S4,2020,4,26,2,39,42,45.366848,-71.957497,210.60001,20,33.8,1.7,60,614.4,3697,1.448323,1691,661,523,2718,OK,0.13,0.26,,
S5,2020,4,26,2,39,44,45.366848,-71.957611,210.60001,20,33.8,1.7,60,614.4,2564,0.078288,78,34,30,113,UE,0.16,0.29,,
S6,2020,4,26,2,39,47,45.366879,-71.957802,210.60001,20,33.8,1.7,60,614.4,1620,0.156576,80,40,34,129,UE,0.22,0.37,,
S2,2020,4,26,2,39,52,45.367043,-71.958183,209.7,20,33.8,1.7,60,614.4,5888,0.104384,398,137,107,605,OK,0.1,0.21,,
S1,2020,4,26,2,40,4,45.367046,-71.959007,207.89999,20,33.8,1.7,60,614.4,3850,3.496853,4160,1589,1214,6511,OK,0.13,0.26,,
S2,2020,4,26,2,40,6,45.366928,-71.959061,207.89999,20,33.8,1.7,60,614.4,5811,0.195719,560,192,144,861,OK,0.11,0.22,,
S3,2020,4,26,2,40,24,45.366112,-71.959496,206.8,20,33.9,1.7,60,614.4,1796,0.247911,92,50,41,165,UE,0.26,0.41,,
S4,2020,4,26,2,40,26,45.365891,-71.959656,207.39999,20,33.8,1.6,60,614.4,2098,0.587158,195,113,95,319,UE,0.29,0.44,,
S6,2020,4,26,2,40,31,45.36552,-71.960022,207.7,20,33.8,1.6,60,614.4,1625,0.57411,224,112,82,382,UE,0.21,0.38,,
S2,2020,4,26,2,40,36,45.365196,-71.960495,204.39999,15,33.8,1.6,60,614.4,1626,0.822021,383,186,144,620,OK,0.21,0.37,,
S4,2020,4,26,2,40,41,45.364918,-71.961044,198.89999,15,33.9,1.7,60,614.4,2109,4.123155,1952,745,308,3265,OK,0.1,0.23,,
S5,2020,4,26,2,40,43,45.364796,-71.961281,197.3,15,33.8,1.6,60,614.4,2798,0.169623,58,36,33,77,UE,0.33,0.46,,
S6,2020,4,26,2,40,46,45.364616,-71.961594,197.3,15,33.8,1.6,60,614.4,1758,0.652398,334,151,109,544,OK,0.18,0.34,,
S2,2020,4,26,2,40,51,45.364376,-71.962067,193.60001,20,33.8,1.6,60,614.4,1630,0.782878,272,127,70,448,UE,0.15,0.33,,
S4,2020,4,26,2,40,55,45.364128,-71.962425,192.39999,20,33.9,1.6,60,614.4,1695,0.117432,72,34,28,106,UE,0.2,0.35,,
S5,2020,4,26,2,40,58,45.363945,-71.962639,192.2,20,33.9,1.6,60,614.4,1629,0.287055,121,61,47,200,UE,0.22,0.39,,
S2,2020,4,26,2,41,5,45.363529,-71.963112,189.7,20,33.9,1.6,60,614.4,1850,0.091336,50,27,26,64,UE,0.25,0.38,,
S4,2020,4,26,2,41,10,45.363209,-71.963394,189.10001,20,33.9,1.6,60,614.4,1628,1.891954,717,340,217,1241,OK,0.18,0.36,,
S5,2020,4,26,2,41,13,45.363003,-71.96357,188.60001,15,33.9,1.6,60,614.4,1632,0.182671,81,41,32,135,UE,0.22,0.39,,
S2,2020,4,26,2,41,20,45.362408,-71.964005,189,20,33.9,1.5,60,614.4,2191,6.797987,4083,1665,1067,6764,OK,0.15,0.3,,
S4,2020,4,26,2,41,25,45.361927,-71.964233,189.5,15,33.9,1.6,60,614.4,3583,0.652398,641,230,143,961,OK,0.13,0.26,,
S2,2020,4,26,2,41,35,45.360924,-71.964203,186.89999,15,33.9,1.6,60,614.4,1756,3.614285,1677,744,481,2865,OK,0.16,0.33,,
S4,2020,4,26,2,41,40,45.360416,-71.96405,189.3,15,33.9,1.5,60,614.4,2342,2.022434,1133,426,203,1815,OK,0.12,0.25,,
S2,2020,4,26,2,41,50,45.359341,-71.964157,190.60001,15,33.9,1.5,60,614.4,2999,0.861165,602,204,82,944,UE,0.12,0.21,,
S3,2020,4,26,2,41,52,45.359135,-71.964264,190.5,20,33.9,1.5,60,614.4,1624,0.76983,188,91,31,345,UE,0.07,0.24,,
S4,2020,4,26,2,41,54,45.35894,-71.964409,190.5,15,33.9,1.5,60,614.4,4546,0.104384,152,52,33,214,UE,0.13,0.24,,
S1,2020,4,26,2,42,2,45.358322,-71.965225,191.10001,15,33.9,1.5,60,614.4,2368,0.795925,223,137,112,362,OK,0.31,0.47,,
S2,2020,4,26,2,42,4,45.358208,-71.965439,191.2,15,33.9,1.5,60,614.4,2986,1.487467,1306,511,366,2077,OK,0.14,0.28,,
S4,2020,4,26,2,42,9,45.35796,-71.965927,192.5,20,33.9,1.5,60,614.4,1982,0.287055,177,77,57,273,UE,0.17,0.32,,
S5,2020,4,26,2,42,12,45.357819,-71.966179,192.2,15,33.9,1.5,60,614.4,1835,0.247911,95,52,44,150,UE,0.26,0.41,,
S3,2020,4,26,2,42,21,45.357334,-71.967064,190.5,15,33.9,1.5,60,614.4,1677,0.13048,70,33,26,112,UE,0.19,0.35,,
S5,2020,4,26,2,42,26,45.357048,-71.967575,191.60001,20,33.9,1.5,60,614.4,2136,0.182671,52,31,24,82,UE,0.29,0.46,,
S6,2020,4,26,2,42,29,45.35688,-71.967834,191.8,20,33.9,1.4,60,614.4,1873,0.561062,232,94,41,377,UE,0.11,0.26,,
S4,2020,4,26,2,42,39,45.356037,-71.968384,189.2,20,34,1.5,60,614.4,2556,0.548014,149,94,78,255,UE,0.33,0.48,,
S1,2020,4,26,2,42,46,45.355251,-71.968658,188.39999,15,33.9,1.4,60,614.4,1637,2.335585,517,257,79,918,UE,0.05,0.22,,
S2,2020,4,26,2,42,49,45.354988,-71.968941,188,14,33.9,1.4,60,614.4,5833,0.260959,775,224,111,1122,OK,0.19,0.21,,
S4,2020,4,26,2,42,53,45.35474,-71.96946,188.8,14,34,1.5,60,614.4,3165,0.756782,697,268,189,1092,OK,0.13,0.27,,
S5,2020,4,26,2,42,56,45.354652,-71.969841,189.2,13,34,1.4,60,614.4,1651,0.156576,70,36,29,111,UE,0.23,0.39,,
S6,2020,4,26,2,42,58,45.354614,-71.970062,189.8,13,34,1.5,60,614.4,1620,0.848117,370,183,141,618,OK,0.21,0.38,,
S1,2020,4,26,2,43,1,45.354511,-71.970238,190.3,15,34,1.4,60,614.4,2145,0.260959,101,58,52,169,UE,0.29,0.43,,
S4,2020,4,26,2,43,8,45.35397,-71.970093,195.7,20,34,1.4,60,614.4,3364,0.600206,143,99,86,249,UE,0.38,0.51,,
S4,2020,4,26,2,43,23,45.352688,-71.968536,213.8,14,34,1.4,60,614.4,3256,0.534966,133,90,79,227,UE,0.37,0.5,,
S3,2020,4,26,2,43,35,45.351677,-71.966957,228.3,20,34,1.4,60,614.4,1620,6.145589,2123,1035,646,3645,OK,0.18,0.36,,
S4,2020,4,26,2,43,38,45.351418,-71.966576,231.10001,20,34,1.4,60,614.4,3484,0.521918,121,85,74,212,UE,0.38,0.52,,
S3,2020,4,26,2,43,50,45.350437,-71.964966,236.5,20,33.9,1.3,60,614.4,2100,0.63935,165,99,72,287,UE,0.28,0.46,,
S4,2020,4,26,2,43,52,45.350319,-71.964653,237.39999,20,34,1.4,60,614.4,3183,0.548014,124,86,72,220,UE,0.37,0.52,,
S4,2020,4,26,2,44,7,45.350132,-71.962029,238.7,15,34,1.4,60,614.4,3461,0.521918,123,86,75,218,UE,0.38,0.52,,
S4,2020,4,26,2,44,22,45.350014,-71.959373,242.8,20,34,1.3,60,614.4,3447,0.521918,120,84,73,209,UE,0.38,0.52,,
S4,2020,4,26,2,44,37,45.349888,-71.956848,247.3,20,34,1.3,60,614.4,2344,0.391439,115,70,58,189,UE,0.31,0.46,,
S1,2020,4,26,2,44,44,45.349735,-71.955864,250.2,20,34,1.3,60,614.4,1620,0.352295,164,81,64,271,UE,0.21,0.37,,
S3,2020,4,26,2,44,49,45.34951,-71.955391,252.7,20,34,1.3,60,614.4,1622,0.534966,209,101,69,348,UE,0.19,0.37,,
S4,2020,4,26,2,44,52,45.349358,-71.955185,252.7,20,34,1.3,60,614.4,1621,1.761474,654,323,222,1147,OK,0.2,0.38,,
S5,2020,4,26,2,44,54,45.349239,-71.955132,253.7,15,34,1.3,60,614.4,1993,6.784939,2035,1172,913,3588,OK,0.28,0.44,,
S6,2020,4,26,2,44,56,45.349129,-71.955101,254.2,20,34,1.3,60,614.4,1758,0.404487,135,73,54,235,UE,0.24,0.42,,
S1,2020,4,26,2,44,59,45.349018,-71.954979,254.2,20,34,1.3,60,614.4,2359,3.966579,847,546,386,1649,OK,0.31,0.48,,
S2,2020,4,26,2,45,1,45.349007,-71.954849,254,20,34,1.3,60,614.4,1727,5.493191,1680,900,620,3133,OK,0.23,0.41,,
S3,2020,4,26,2,45,4,45.349091,-71.954666,254.2,20,34,1.3,60,614.4,1625,0.300103,122,61,45,207,UE,0.21,0.38,,
S4,2020,4,26,2,45,6,45.349201,-71.954605,254.10001,20,34,1.3,60,614.4,1920,2.231201,1165,496,318,1931,OK,0.15,0.32,,
S5,2020,4,26,2,45,9,45.349369,-71.954544,254.3,20,34.1,1.3,60,614.4,1620,0.182671,78,38,27,130,UE,0.2,0.37,,
S6,2020,4,26,2,45,11,45.349461,-71.954437,254.10001,20,34.1,1.3,60,614.4,1890,0.587158,156,89,61,286,UE,0.25,0.43,,
S2,2020,4,26,2,45,16,45.349655,-71.954071,253.2,20,34.1,1.3,60,614.4,2147,0.234863,147,61,41,239,UE,0.15,0.31,,
S4,2020,4,26,2,45,21,45.349899,-71.953659,251.89999,20,34.1,1.3,60,614.4,2996,0.587158,151,100,86,257,UE,0.35,0.5,,
S3,2020,4,26,2,45,33,45.350559,-71.952515,251.2,20,34.1,1.2,60,614.4,2375,0.234863,61,38,30,103,UE,0.31,0.47,,
S4,2020,4,26,2,45,36,45.350727,-71.952225,251.10001,20,34.1,1.2,60,614.4,2893,0.57411,548,227,186,851,OK,0.14,0.28,,
S2,2020,4,26,2,45,46,45.351284,-71.951279,250.60001,20,34.1,1.3,60,614.4,1697,0.795925,266,114,44,459,UE,0.09,0.24,,
S4,2020,4,26,2,45,51,45.351563,-71.950798,250.7,20,34.1,1.2,60,614.4,2065,0.104384,48,27,25,63,UE,0.28,0.41,,
S3,2020,4,26,2,46,3,45.352245,-71.949661,249.60001,20,34.1,1.2,60,614.4,2213,3.26199,2124,885,624,3480,OK,0.15,0.31,,
S4,2020,4,26,2,46,5,45.352379,-71.949425,249.60001,20,34.2,1.2,60,614.4,2232,0.561062,185,109,94,303,UE,0.3,0.45,,
S4,2020,4,26,2,46,20,45.353546,-71.947472,250.60001,20,34.2,1.2,60,614.4,3212,0.652398,155,106,91,271,UE,0.37,0.51,,
S5,2020,4,26,2,46,23,45.353767,-71.94709,251.2,20,34.2,1.2,60,614.4,4661,0.678494,96,86,71,245,UE,0.48,0.61,,
S1,2020,4,26,2,46,27,45.354076,-71.946587,252.8,20,34.2,1.2,60,614.4,1653,2.68788,570,290,90,1017,UE,0.05,0.22,,
S2,2020,4,26,2,46,30,45.354313,-71.946182,254,20,34.2,1.2,60,614.4,5522,0.443631,921,271,129,1353,OK,0.18,0.21,,
S4,2020,4,26,2,46,35,45.354713,-71.945511,255.39999,20,34.2,1.2,60,614.4,3005,0.626302,158,105,90,268,UE,0.36,0.5,,
S3,2020,4,26,2,46,47,45.355713,-71.943977,256,15,34.2,1.2,60,614.4,3096,0.117432,130,53,43,195,UE,0.14,0.28,,
S4,2020,4,26,2,46,50,45.355976,-71.943619,255.8,20,34.2,1.2,60,614.4,3379,0.678494,150,106,90,270,UE,0.38,0.52,,
S3,2020,4,26,2,47,2,45.357132,-71.942215,256.89999,20,34.3,1.2,60,614.4,1646,0.300103,146,75,65,252,UE,0.23,0.38,,
S4,2020,4,26,2,47,4,45.357327,-71.941978,256.89999,20,34.3,1.2,60,614.4,2951,0.600206,157,103,89,268,UE,0.35,0.49,,
S1,2020,4,26,2,47,12,45.358131,-71.94104,259.39999,20,34.3,1.2,60,614.4,1812,0.104384,48,26,23,82,UE,0.26,0.4,,
S4,2020,4,26,2,47,19,45.358807,-71.940254,262.60001,20,34.3,1.2,60,614.4,2501,2.896647,2104,848,591,3444,OK,0.14,0.3,,
S1,2020,4,26,2,47,26,45.359512,-71.939445,264.70001,20,34.4,1.2,60,614.4,2252,0.313151,107,63,55,179,UE,0.3,0.44,,
S2,2020,4,26,2,47,29,45.359814,-71.939095,265.29999,20,34.4,1.2,60,614.4,3305,0.06524,74,29,22,116,UE,0.13,0.27,,
S4,2020,4,26,2,47,34,45.360283,-71.938553,265.89999,20,34.4,1.2,60,614.4,1659,2.283393,964,447,296,1626,OK,0.18,0.35,,
S2,2020,4,26,2,47,44,45.361145,-71.937569,267.5,20,34.4,1.2,60,614.4,1665,0.404487,215,102,81,367,UE,0.2,0.36,,
S4,2020,4,26,2,47,49,45.36161,-71.937035,267.79999,20,34.4,1.2,60,614.4,1990,0.900309,592,262,208,951,OK,0.17,0.32,,
S4,2020,4,26,2,48,3,45.363068,-71.935555,270,20,34.4,1.2,60,614.4,2337,0.665446,196,119,99,328,UE,0.31,0.46,,
S4,2020,4,26,2,48,18,45.364796,-71.934517,271.10001,20,34.5,1.2,60,614.4,2375,1.800618,1208,487,325,1961,OK,0.14,0.3,,
S5,2020,4,26,2,48,21,45.365124,-71.934402,271.60001,15,34.5,1.2,60,614.4,1742,0.795925,270,145,109,458,OK,0.24,0.41,,
S6,2020,4,26,2,48,23,45.365341,-71.934341,272.10001,15,34.4,1.1,60,614.4,1817,0.260959,91,50,39,158,UE,0.26,0.42,,
S2,2020,4,26,2,48,28,45.365875,-71.934235,271.60001,14,34.5,1.2,60,614.4,2354,0.156576,118,49,36,186,UE,0.15,0.3,,
S3,2020,4,26,2,48,30,45.3661,-71.934196,270.70001,15,34.5,1.2,60,614.4,1621,3.001031,1284,639,493,2204,OK,0.22,0.38,,
S4,2020,4,26,2,48,33,45.36644,-71.934174,269.29999,20,34.5,1.2,60,614.4,1636,2.596544,1058,500,337,1857,OK,0.19,0.36,,
S5,2020,4,26,2,48,35,45.366669,-71.934181,268.60001,15,34.5,1.2,60,614.4,1623,0.169623,80,39,30,123,UE,0.21,0.37,,
S6,2020,4,26,2,48,38,45.366993,-71.934189,267.60001,15,34.5,1.2,60,614.4,1653,1.722331,771,362,257,1307,OK,0.19,0.36,,
S1,2020,4,26,2,48,40,45.367207,-71.934189,267,15,34.5,1.1,60,614.4,2258,6.602268,1530,956,691,2886,OK,0.3,0.47,,
S2,2020,4,26,2,48,43,45.367523,-71.934189,267,15,34.5,1.2,60,614.4,2085,3.209798,1962,830,583,3247,OK,0.16,0.31,,
S3,2020,4,26,2,48,45,45.367737,-71.934189,265.5,20,34.5,1.2,60,614.4,2572,0.861165,696,287,219,1106,OK,0.15,0.3,,
S4,2020,4,26,2,48,48,45.368057,-71.934189,265.39999,15,34.5,1.1,60,614.4,1680,3.353326,1204,629,470,2155,OK,0.23,0.4,,
S5,2020,4,26,2,48,50,45.368263,-71.934158,263.89999,20,34.5,1.2,60,614.4,1655,5.075656,2216,1036,719,3760,OK,0.18,0.36,,
S2,2020,4,26,2,48,57,45.368839,-71.934105,263.20001,20,34.5,1.1,60,614.4,8286,854.65442,179,27,27,213,UE,0.73,-0.29,,
S3,2020,4,26,2,49,0,45.368942,-71.934288,262.29999,20,34.6,1.2,60,614.4,36317,854.64136,224,43,43,283,UE,0.18,-0.26,,
S4,2020,4,26,2,49,2,45.368977,-71.934502,262.20001,20,34.6,1.2,60,614.4,3035,0.482775,127,84,73,216,UE,0.35,0.5,,
S3,2020,4,26,2,49,15,45.36911,-71.936386,258.89999,20,34.6,1.2,60,614.4,1648,0.117432,59,28,21,96,UE,0.2,0.36,,
S4,2020,4,26,2,49,17,45.369122,-71.936699,256.60001,20,34.6,1.1,60,614.4,2985,0.548014,139,92,79,239,UE,0.35,0.5,,
S2,2020,4,26,2,49,27,45.36924,-71.93837,251.2,14,34.6,1.2,60,614.4,2182,0.156576,125,55,46,179,UE,0.17,0.31,,
S3,2020,4,26,2,49,29,45.369297,-71.938698,249.7,14,34.6,1.2,60,614.4,1786,0.443631,247,112,85,406,UE,0.18,0.34,,
S4,2020,4,26,2,49,32,45.369404,-71.939201,247.3,14,34.6,1.2,60,614.4,3095,0.613254,160,106,93,273,UE,0.36,0.5,,
S2,2020,4,26,2,49,42,45.369919,-71.940826,241.10001,14,34.7,1.2,60,614.4,4418,0.06524,111,44,38,157,UE,0.12,0.25,,
S4,2020,4,26,2,49,47,45.370239,-71.941574,234.39999,14,34.7,1.2,60,614.4,3398,0.561062,134,93,81,234,UE,0.38,0.52,,
S2,2020,4,26,2,49,56,45.370911,-71.942886,225.39999,14,34.7,1.2,60,614.4,1671,0.06524,51,25,24,63,UE,0.2,0.32,,
S4,2020,4,26,2,50,1,45.371311,-71.943619,222.10001,13,34.8,1.2,60,614.4,3074,0.587158,146,98,84,252,UE,0.36,0.5,,
S2,2020,4,26,2,50,11,45.372086,-71.945007,216.39999,14,34.8,1.2,60,614.4,3676,0.06524,89,35,28,139,UE,0.13,0.26,,
S3,2020,4,26,2,50,14,45.372311,-71.945427,216.39999,14,34.8,1.2,60,614.4,1856,0.365343,205,91,67,339,UE,0.17,0.33,,
S4,2020,4,26,2,50,16,45.372463,-71.945694,214.7,13,34.8,1.2,60,614.4,1809,1.878906,1056,476,360,1746,OK,0.18,0.34,,
S5,2020,4,26,2,50,18,45.37262,-71.945976,214.2,14,34.8,1.2,60,614.4,1720,1.396132,531,282,226,905,OK,0.24,0.41,,
S6,2020,4,26,2,50,21,45.372856,-71.946381,213.5,14,34.8,1.2,60,614.4,1887,0.143528,50,28,22,85,UE,0.27,0.43,,
S2,2020,4,26,2,50,26,45.373276,-71.947075,213.10001,14,34.9,1.2,60,614.4,2695,0.234863,196,79,58,312,UE,0.14,0.29,,
S4,2020,4,26,2,50,31,45.373726,-71.947723,212.5,14,34.9,1.2,60,614.4,2519,0.534966,149,93,78,254,UE,0.32,0.47,,
S5,2020,4,26,2,50,33,45.373913,-71.947975,212.7,14,34.9,1.2,60,614.4,1620,0.156576,67,33,24,114,UE,0.21,0.38,,
S6,2020,4,26,2,50,36,45.374187,-71.948341,213,13,34.9,1.2,60,614.4,1811,0.182671,60,33,25,104,UE,0.25,0.42,,
S1,2020,4,26,2,50,38,45.374371,-71.94857,213.10001,14,34.9,1.2,60,614.4,1678,4.318875,1427,745,521,2542,OK,0.22,0.4,,
S2,2020,4,26,2,50,41,45.374645,-71.948898,213.10001,14,34.9,1.2,60,614.4,2157,0.587158,374,157,111,614,OK,0.15,0.31,,
S3,2020,4,26,2,50,43,45.374825,-71.949097,213.10001,14,35,1.3,60,614.4,1620,0.313151,135,66,49,228,UE,0.21,0.37,,
S4,2020,4,26,2,50,46,45.37508,-71.949387,213,14,35,1.2,60,614.4,1973,0.365343,217,94,68,347,UE,0.16,0.32,,
S1,2020,4,26,2,50,53,45.375721,-71.950027,214.10001,14,34.9,1.2,60,614.4,1887,4.814697,2710,1191,861,4548,OK,0.17,0.33,,
S2,2020,4,26,2,50,55,45.375908,-71.950203,214.2,14,34.9,1.2,60,614.4,2202,1.813666,1323,572,456,2101,OK,0.16,0.31,,
S3,2020,4,26,2,50,58,45.37619,-71.950447,214.89999,14,34.9,1.2,60,614.4,1836,3.027127,896,499,361,1644,OK,0.25,0.43,,
S4,2020,4,26,2,51,0,45.376385,-71.950615,215.5,14,34.9,1.2,60,614.4,2743,0.521918,144,92,79,245,UE,0.34,0.48,,
S3,2020,4,26,2,51,13,45.377743,-71.951622,216.39999,14,35,1.2,60,614.4,1681,1.839762,660,345,258,1183,OK,0.23,0.4,,
S4,2020,4,26,2,51,15,45.37796,-71.951767,216.8,14,34.9,1.2,60,614.4,1642,2.870551,1259,596,426,2233,OK,0.19,0.36,,
S5,2020,4,26,2,51,17,45.378166,-71.951904,216.8,14,35,1.2,60,614.4,1858,0.743734,406,179,128,675,OK,0.17,0.33,,
S6,2020,4,26,2,51,20,45.378487,-71.952095,216.5,14,34.9,1.2,60,614.4,1639,1.291748,572,272,197,964,OK,0.19,0.36,,
S1,2020,4,26,2,51,22,45.378704,-71.952217,216.3,14,34.9,1.2,60,614.4,1705,1.774523,601,318,232,1084,OK,0.23,0.41,,
S2,2020,4,26,2,51,25,45.379036,-71.952377,216,14,35,1.2,60,614.4,2678,1.513563,1187,473,334,1963,OK,0.14,0.29,,
S3,2020,4,26,2,51,27,45.379257,-71.952492,215.60001,14,35,1.2,60,614.4,1786,2.439968,714,392,272,1301,OK,0.24,0.42,,
S4,2020,4,26,2,51,30,45.379597,-71.952644,214.8,13,34.9,1.2,60,614.4,1666,5.493191,2388,1106,750,4188,OK,0.18,0.35,,
S5,2020,4,26,2,51,32,45.379829,-71.952751,214.39999,13,34.9,1.2,60,614.4,1655,0.169623,81,38,27,132,UE,0.19,0.36,,
S6,2020,4,26,2,51,35,45.380184,-71.952911,213.39999,12,34.9,1.2,60,614.4,1620,1.578803,638,311,222,1078,OK,0.2,0.37,,
S1,2020,4,26,2,51,37,45.380424,-71.953011,212.7,14,34.9,1.2,60,614.4,1782,7.359049,3617,1605,1085,6029,OK,0.17,0.33,,
S2,2020,4,26,2,51,40,45.380779,-71.953156,212.7,14,34.9,1.2,60,614.4,2690,2.42692,1831,716,477,2949,OK,0.14,0.29,,
S3,2020,4,26,2,51,42,45.381012,-71.953247,210.5,14,34.9,1.2,60,614.4,1664,1.174316,494,256,209,851,OK,0.24,0.39,,
S4,2020,4,26,2,51,44,45.381233,-71.953346,209.7,14,34.9,1.2,60,614.4,1804,2.179009,1241,562,432,2101,OK,0.18,0.34,,
S5,2020,4,26,2,51,47,45.381535,-71.953461,208.10001,13,34.9,1.2,60,614.4,1901,0.117432,80,36,29,121,UE,0.18,0.33,,
S6,2020,4,26,2,51,49,45.381729,-71.953545,207.39999,12,34.9,1.2,60,614.4,2022,0.848117,543,236,178,886,OK,0.17,0.32,,
