Lambda,Intensity
667.50,3.5907E-002
668.00,3.5958E-002
668.50,3.6068E-002
669.00,3.6153E-002
669.50,3.6099E-002
670.00,3.5997E-002
670.50,3.6012E-002
671.00,3.6118E-002
671.50,3.6206E-002
672.00,3.6203E-002
672.50,3.6182E-002
673.00,3.6200E-002
673.50,3.6192E-002
674.00,3.6173E-002
674.50,3.6177E-002
675.00,3.6302E-002
675.50,3.6365E-002
676.00,3.6403E-002
676.50,3.6311E-002
677.00,3.6291E-002
677.50,3.6286E-002
678.00,3.6357E-002
678.50,3.6425E-002
679.00,3.6463E-002
679.50,3.6496E-002
680.00,3.6504E-002
680.50,3.6570E-002
681.00,3.6578E-002
681.50,3.6589E-002
682.00,3.6577E-002
682.50,3.6686E-002
683.00,3.6741E-002
683.50,3.6675E-002
684.00,3.6632E-002
684.50,3.6610E-002
685.00,3.6643E-002
685.50,3.6636E-002
686.00,3.6649E-002
686.50,3.6725E-002
687.00,3.6787E-002
687.50,3.6930E-002
688.00,3.7011E-002
688.50,3.7112E-002
689.00,3.7061E-002
689.50,3.7008E-002
690.00,3.6955E-002
690.50,3.7079E-002
691.00,3.7137E-002
691.50,3.7103E-002
692.00,3.6976E-002
692.50,3.6935E-002
693.00,3.6976E-002
693.50,3.7044E-002
694.00,3.7058E-002
694.50,3.7021E-002
695.00,3.7031E-002
695.50,3.7073E-002
696.00,3.7209E-002
696.50,3.7317E-002
697.00,3.7402E-002
697.50,3.7402E-002
698.00,3.7442E-002
698.50,3.7469E-002
699.00,3.7495E-002
699.50,3.7443E-002
700.00,3.7462E-002
700.50,3.7428E-002
701.00,3.7490E-002
701.50,3.7551E-002
702.00,3.7652E-002
702.50,3.7709E-002
703.00,3.7607E-002
703.50,3.7522E-002
704.00,3.7460E-002
704.50,3.7567E-002
705.00,3.7678E-002
705.50,3.7761E-002
706.00,3.7763E-002
706.50,3.7801E-002
707.00,3.7796E-002
707.50,3.7945E-002
708.00,3.8008E-002
708.50,3.8076E-002
709.00,3.7954E-002
709.50,3.7940E-002
710.00,3.7962E-002
710.50,3.8033E-002
711.00,3.8028E-002
711.50,3.8045E-002
712.00,3.8027E-002
712.50,3.8020E-002
713.00,3.7993E-002
713.50,3.8094E-002
714.00,3.8222E-002
714.50,3.8233E-002
715.00,3.8229E-002
715.50,3.8156E-002
716.00,3.8086E-002
716.50,3.7999E-002
717.00,3.7978E-002
717.50,3.7999E-002
718.00,3.8109E-002
718.50,3.8190E-002
719.00,3.8271E-002
719.50,3.8245E-002
720.00,3.8265E-002
720.50,3.8317E-002
721.00,3.8396E-002
721.50,3.8409E-002
722.00,3.8309E-002
722.50,3.8234E-002
723.00,3.8174E-002
723.50,3.8192E-002
724.00,3.8235E-002
724.50,3.8322E-002
725.00,3.8411E-002
725.50,3.8453E-002
726.00,3.8410E-002
726.50,3.8408E-002
727.00,3.8470E-002
727.50,3.8573E-002
728.00,3.8455E-002
728.50,3.8404E-002
729.00,3.8495E-002
729.50,3.8653E-002
730.00,3.8669E-002
730.50,3.8604E-002
731.00,3.8616E-002
731.50,3.8731E-002
732.00,3.8800E-002
732.50,3.8808E-002
733.00,3.8787E-002
733.50,3.8786E-002
734.00,3.8826E-002
734.50,3.8825E-002
735.00,3.8833E-002
735.50,3.8800E-002
736.00,3.8788E-002
736.50,3.8792E-002
737.00,3.8749E-002
737.50,3.8811E-002
738.00,3.8938E-002
738.50,3.9112E-002
739.00,3.9106E-002
739.50,3.9029E-002
740.00,3.9012E-002
740.50,3.9019E-002
741.00,3.9018E-002
741.50,3.8995E-002
742.00,3.8967E-002
742.50,3.9025E-002
743.00,3.9097E-002
743.50,3.9213E-002
744.00,3.9220E-002
744.50,3.9204E-002
745.00,3.9198E-002
745.50,3.9154E-002
746.00,3.9103E-002
746.50,3.9073E-002
747.00,3.9022E-002
747.50,3.9023E-002
748.00,3.8873E-002
748.50,3.8930E-002
749.00,3.8953E-002
749.50,3.9073E-002
750.00,3.9143E-002
