Lambda,Intensity
647.50,5.8441E-005
648.00,7.0957E-005
648.50,8.5654E-005
649.00,9.7726E-005
649.50,8.7942E-005
650.00,7.5450E-005
650.50,5.6279E-005
651.00,5.6413E-005
651.50,6.2250E-005
652.00,7.7364E-005
652.50,8.2539E-005
653.00,8.6988E-005
653.50,8.4460E-005
654.00,7.7712E-005
654.50,7.1335E-005
655.00,7.4982E-005
655.50,6.8628E-005
656.00,5.5025E-005
656.50,4.4742E-005
657.00,5.5893E-005
657.50,8.0620E-005
658.00,1.0197E-004
658.50,1.1699E-004
659.00,1.1967E-004
659.50,1.0078E-004
660.00,8.1853E-005
660.50,7.7284E-005
661.00,8.0496E-005
661.50,8.3134E-005
662.00,7.6408E-005
662.50,6.9012E-005
663.00,5.5213E-005
663.50,4.7500E-005
664.00,5.8918E-005
664.50,8.1854E-005
665.00,9.6199E-005
665.50,9.6258E-005
666.00,8.9870E-005
666.50,7.7612E-005
667.00,6.9553E-005
667.50,5.8256E-005
668.00,6.4376E-005
668.50,8.9803E-005
669.00,1.4185E-004
669.50,1.9760E-004
670.00,2.4197E-004
670.50,2.3559E-004
671.00,1.8996E-004
671.50,1.2157E-004
672.00,8.5426E-005
672.50,7.1496E-005
673.00,6.7269E-005
673.50,6.6215E-005
674.00,6.3267E-005
674.50,7.9834E-005
675.00,8.4383E-005
675.50,7.7686E-005
676.00,5.4344E-005
676.50,3.8329E-005
677.00,4.6613E-005
677.50,5.6486E-005
678.00,6.0754E-005
678.50,6.7142E-005
679.00,6.3321E-005
679.50,6.4233E-005
680.00,5.0751E-005
680.50,4.9979E-005
681.00,5.7922E-005
681.50,7.8037E-005
682.00,8.0809E-005
682.50,8.2829E-005
683.00,7.6571E-005
683.50,8.0311E-005
684.00,5.8475E-005
684.50,4.8819E-005
685.00,4.0806E-005
685.50,4.0774E-005
686.00,3.5353E-005
686.50,3.6131E-005
687.00,6.1006E-005
687.50,7.6187E-005
688.00,7.8935E-005
688.50,5.2215E-005
689.00,3.6059E-005
689.50,3.5838E-005
690.00,4.7676E-005
690.50,5.8770E-005
691.00,5.7396E-005
691.50,4.5596E-005
692.00,4.0781E-005
692.50,4.9204E-005
693.00,5.3970E-005
693.50,4.2039E-005
694.00,2.7681E-005
694.50,3.7047E-005
695.00,4.9375E-005
695.50,4.7958E-005
696.00,2.0098E-005
696.50,8.4756E-006
697.00,1.5282E-005
697.50,4.0726E-005
698.00,5.4152E-005
698.50,5.7348E-005
699.00,4.1381E-005
699.50,4.3210E-005
700.00,3.7938E-005
700.50,4.1630E-005
701.00,3.6512E-005
701.50,5.6641E-005
702.00,6.2771E-005
702.50,4.9269E-005
703.00,3.9281E-005
703.50,2.4174E-005
704.00,1.4219E-005
704.50,1.1152E-005
705.00,2.8687E-005
705.50,3.8617E-005
706.00,3.9573E-005
706.50,5.1113E-005
707.00,6.0051E-005
707.50,4.8629E-005
708.00,3.6503E-005
708.50,2.8682E-005
709.00,2.0014E-005
709.50,1.3498E-005
710.00,1.9038E-005
710.50,3.2511E-005
711.00,5.5479E-005
711.50,7.1400E-005
712.00,7.0567E-005
712.50,4.6718E-005
713.00,6.4280E-006
713.50,0.0000E+000
714.00,1.3609E-005
714.50,3.4470E-005
715.00,3.7902E-005
715.50,2.6109E-005
716.00,3.0313E-005
716.50,2.6101E-005
717.00,3.2565E-005
717.50,3.3783E-005
718.00,3.5945E-005
718.50,2.6610E-005
719.00,2.1103E-005
719.50,5.0801E-005
720.00,6.5458E-005
720.50,5.3725E-005
721.00,3.0935E-005
721.50,2.5146E-005
722.00,3.2305E-005
722.50,1.1249E-005
723.00,0.0000E+000
723.50,0.0000E+000
724.00,2.0281E-005
724.50,3.6516E-005
725.00,4.9631E-005
725.50,4.7535E-005
726.00,5.2365E-005
726.50,3.1707E-005
727.00,1.3505E-005
727.50,1.9278E-006
728.00,6.2897E-008
728.50,0.0000E+000
729.00,1.0447E-006
729.50,0.0000E+000
730.00,0.0000E+000
730.50,0.0000E+000
731.00,1.1798E-007
731.50,3.0527E-005
732.00,5.7342E-005
732.50,3.4068E-005
733.00,2.7870E-005
733.50,4.5872E-005
734.00,6.8363E-005
734.50,6.3255E-005
735.00,4.5124E-005
735.50,2.5567E-005
736.00,3.5262E-006
736.50,0.0000E+000
737.00,1.4690E-005
737.50,2.3347E-005
738.00,5.5560E-006
738.50,8.3974E-006
739.00,1.1831E-005
739.50,1.3394E-005
740.00,7.3742E-007
740.50,1.1922E-005
741.00,1.2047E-006
741.50,1.8182E-005
742.00,3.0148E-005
742.50,5.0841E-005
743.00,5.4086E-005
743.50,4.7358E-005
744.00,3.7150E-005
744.50,3.0719E-005
745.00,2.8552E-005
745.50,4.3764E-006
746.00,0.0000E+000
746.50,1.3802E-005
747.00,2.3288E-005
747.50,2.5395E-005
748.00,5.2661E-006
748.50,1.3842E-005
749.00,1.7343E-005
749.50,3.1669E-005
750.00,4.5889E-005
750.50,2.9337E-005
751.00,2.6383E-005
751.50,3.8941E-005
752.00,5.3609E-005
752.50,2.4396E-005
753.00,4.1822E-006
753.50,0.0000E+000
754.00,0.0000E+000
754.50,9.5310E-006
755.00,3.1961E-005
755.50,1.9298E-005
756.00,2.1782E-005
756.50,3.4665E-005
757.00,2.7238E-005
757.50,3.1327E-006
758.00,0.0000E+000
758.50,0.0000E+000
759.00,1.7439E-005
759.50,4.8011E-005
760.00,5.0790E-005
760.50,3.2231E-005
761.00,1.2339E-005
761.50,9.6584E-006
762.00,9.7967E-006
762.50,9.7308E-006
763.00,1.7479E-005
763.50,3.7367E-005
764.00,5.3334E-005
764.50,6.9462E-005
765.00,7.1112E-005
765.50,7.1798E-005
766.00,4.1463E-005
766.50,4.1248E-005
767.00,4.2859E-005
767.50,3.7572E-005
768.00,1.8092E-005
768.50,1.8445E-005
769.00,4.7487E-005
769.50,9.1712E-005
770.00,1.0266E-004
770.50,6.1267E-005
771.00,5.9067E-005
771.50,7.5222E-005
772.00,7.5877E-005
772.50,4.7249E-005
773.00,4.7416E-005
773.50,3.1371E-005
774.00,2.4220E-005
774.50,3.4957E-005
775.00,4.1866E-005
775.50,2.2681E-005
776.00,0.0000E+000
776.50,1.7795E-006
777.00,1.9209E-005
777.50,1.9631E-005
778.00,1.6205E-005
778.50,1.4574E-005
779.00,3.2287E-005
779.50,4.5269E-005
780.00,2.6976E-005
780.50,1.9906E-006
781.00,6.5281E-006
781.50,2.7941E-005
782.00,6.2170E-006
782.50,5.2652E-008
783.00,0.0000E+000
783.50,6.5877E-006
784.00,2.4890E-005
784.50,4.6465E-005
785.00,4.1299E-005
785.50,2.3353E-005
786.00,1.9812E-005
786.50,7.0457E-007
787.00,0.0000E+000
787.50,0.0000E+000
788.00,1.0267E-005
788.50,2.6149E-005
789.00,3.7617E-005
789.50,4.8449E-005
790.00,9.6237E-006
790.50,6.6948E-006
791.00,1.6881E-005
791.50,2.8876E-005
792.00,1.6978E-005
792.50,0.0000E+000
793.00,1.9591E-005
793.50,6.0091E-005
794.00,7.4148E-005
794.50,3.0233E-005
795.00,2.3035E-005
795.50,2.0029E-005
796.00,2.9279E-005
