lat,lon,MSI,SLI,IPI
4.538659299999999774e+01,-7.189217399999999714e+01,1.445005079732512021e-01,2.697709469307272290e-01,7.165006408607683674e-01
4.538582199999999744e+01,-7.189208999999999605e+01,1.241140055376582785e-01,2.185162660753594555e-01,5.541668282348344299e-01
4.538353699999999691e+01,-7.189170099999999763e+01,2.638346818867177701e-01,4.505819079479620459e-01,6.760745073425824536e-01
4.538364800000000088e+01,-7.189093000000001155e+01,1.891566044154598947e-01,3.568817241910173799e-01,1.064359351265861786e+00
4.538536799999999971e+01,-7.189105200000000195e+01,2.706028496394424776e-01,4.612599178769893893e-01,7.796952539864476783e-01
4.538613499999999590e+01,-7.189109000000000549e+01,2.823503435756534730e-01,4.819290871652495145e-01,9.634592769119216804e-01
4.538679099999999522e+01,-7.189115100000000780e+01,1.562935672972268764e-01,2.942075396347634264e-01,7.724507696993918593e-01
4.538752000000000209e+01,-7.189121199999999590e+01,2.590600013916189992e-01,4.549902862928545400e-01,1.022120767155988208e+00
4.538828699999999827e+01,-7.189130400000000520e+01,4.384280651480665369e-02,1.816514862860135748e-01,5.388399207424416915e-01
4.538910300000000575e+01,-7.189135699999999929e+01,2.632869964382510419e-01,4.595012106302824861e-01,9.962857162337148687e-01
4.538980099999999851e+01,-7.189141100000000506e+01,1.750856474281959896e-01,3.349970704978131320e-01,1.094205758118774074e+00
4.538995399999999592e+01,-7.189052599999999416e+01,1.380434332790555496e-01,2.544345271117436358e-01,7.072324463871360045e-01
4.538926699999999670e+01,-7.189037299999999675e+01,1.757110410420140711e-01,3.294473602991820904e-01,7.869224503991234521e-01
4.538856899999999683e+01,-7.189032699999999920e+01,3.210081889369406083e-01,5.161497307918290200e-01,7.797979137570654196e-01
4.538782100000000241e+01,-7.189022099999999682e+01,2.620858754458162965e-01,4.605616340192042468e-01,1.068040814266117966e+00
4.538696699999999851e+01,-7.189014399999999227e+01,1.561809396286869545e-01,2.958175548619859097e-01,6.631559945271914280e-01
4.538376199999999727e+01,-7.188988499999999249e+01,2.126662431398936848e-01,3.865329863702495761e-01,7.500367492753539089e-01
4.538515499999999747e+01,-7.188888500000000192e+01,1.153398516486309200e-01,2.063594370776813403e-01,9.745740181882811548e-01
4.538607000000000369e+01,-7.188896899999998880e+01,2.289087969571447223e-01,4.094200475153975116e-01,7.992904921659307327e-01
4.538683300000000287e+01,-7.188903799999999933e+01,1.669545773148147783e-01,3.148277995370365456e-01,6.991071388888898674e-01
4.538848899999999986e+01,-7.188922900000000027e+01,2.105678866046191144e-01,3.838008632901230843e-01,6.918628666598558574e-01
4.538939699999999533e+01,-7.188928199999999435e+01,1.872843490664256594e-01,3.547646368234074199e-01,1.092006521203912062e+00
4.539002199999999476e+01,-7.188917499999999450e+01,4.607790606685703283e-01,6.517653595001282607e-01,8.419256942270458843e-01
4.539006400000000241e+01,-7.188841200000000242e+01,1.481409722222218894e-01,2.777564814814810212e-01,7.182929398148139022e-01
4.538935099999999778e+01,-7.188821400000000494e+01,3.064533878732228489e-01,5.067821465342123854e-01,8.897662409216136048e-01
4.538700099999999793e+01,-7.188803900000000624e+01,2.192489072986040233e-01,3.958621842087775011e-01,6.847357770681825606e-01
4.538511299999999693e+01,-7.188890100000000416e+01,2.344145157942650881e-01,4.170868089212562690e-01,8.174038634501594736e-01
4.538386899999999713e+01,-7.188881700000000308e+01,1.535927297668039371e-01,2.888883401920430138e-01,7.743846364883393285e-01
4.538370100000000207e+01,-7.188800799999999924e+01,4.744403094159189704e-01,6.395128409705013173e-01,7.307947396495539927e-01
4.538375100000000373e+01,-7.188683299999999576e+01,2.999255258040489647e-02,1.160676723442759517e-01,5.897122571175068551e-01
4.538380800000000193e+01,-7.188572700000000282e+01,1.811671644052438301e-01,3.471545813131642344e-01,1.157884636734586525e+00
4.538385000000000247e+01,-7.188462099999999566e+01,2.039228484764771254e-01,3.751598878950104243e-01,6.588904576601621876e-01
4.538391500000000178e+01,-7.188353000000000748e+01,2.643717683204372948e-01,4.591456417842509907e-01,9.462807279813376660e-01
4.538441500000000417e+01,-7.188285100000000227e+01,5.714656485098401628e-02,1.056508906611688392e-01,1.533278391746236036e+00
4.538516599999999812e+01,-7.188343000000000416e+01,2.068121437934632434e-01,3.816370020221124815e-01,6.264055033746651624e-01
4.538588699999999676e+01,-7.188404099999999630e+01,2.895312871286818135e-01,4.827876629531071551e-01,7.799944138977950026e-01
4.538664199999999482e+01,-7.188471199999999328e+01,4.680481243011388459e-01,6.392187523282364392e-01,7.477753105618281104e-01
4.538792000000000115e+01,-7.188597099999999784e+01,1.694347189613075733e-01,3.205164455766340570e-01,9.223003956141977433e-01
4.538868000000000080e+01,-7.188600200000000484e+01,1.873385259475216502e-01,3.496924688046640917e-01,8.865295393586003492e-01
4.538877500000000254e+01,-7.188588000000000022e+01,1.503176396121203018e-01,2.825906530608048861e-01,7.041831189265672641e-01
4.538871799999999723e+01,-7.188713800000000731e+01,2.049210963697335464e-01,3.773419157311559413e-01,9.142284298002629761e-01
4.538936599999999544e+01,-7.188721499999999764e+01,1.615878173828125819e-01,3.043354003906246774e-01,7.828593933105492120e-01
4.539001799999999776e+01,-7.188729100000000471e+01,1.264638776843617363e-01,2.339466448515861163e-01,5.639437926919481647e-01
4.539010600000000295e+01,-7.188818399999999542e+01,1.594960765758018928e-01,3.027974572059530800e-01,9.256275835263569896e-01
4.539004500000000064e+01,-7.188944200000000251e+01,1.751430083452064634e-01,3.300929167514754514e-01,6.666170567881146702e-01
4.538999600000000356e+01,-7.189054899999999293e+01,1.852767604340433971e-01,3.452551197348108225e-01,7.802527250385851154e-01
4.538996500000000367e+01,-7.189157900000000723e+01,2.077299533583299995e-01,3.803401768981415909e-01,8.482588691191019770e-01
4.538989600000000024e+01,-7.189291400000000465e+01,1.282683766734303843e-01,2.250261228859198326e-01,6.273774930966031782e-01
4.538982399999999728e+01,-7.189441700000000424e+01,1.490238734708321244e-01,2.804106396177930005e-01,6.823185606700827854e-01
4.538974400000000031e+01,-7.189572099999999466e+01,9.012495947953491626e-02,1.986097471737071629e-01,5.426781560799702753e-01
4.538972499999999854e+01,-7.189581300000000397e+01,8.151376602153558304e-01,1.037908813808492203e+00,9.195619220811006578e-01
4.538917199999999497e+01,-7.189600400000000491e+01,8.908301080724945198e-02,2.285803913293988909e-01,5.601419960469304904e-01
4.538855000000000217e+01,-7.189598100000000613e+01,2.194556985011838490e-01,3.961453461252661956e-01,6.844241886263939811e-01
4.538770300000000191e+01,-7.189624799999999993e+01,3.332274640856390802e-01,5.181775656709093347e-01,6.804861218224265151e-01
4.538752399999999909e+01,-7.189697300000000268e+01,1.127716151527117239e-01,2.124991331400556405e-01,1.115412199608953880e+00
4.538750800000000396e+01,-7.189791899999998748e+01,1.780913969195946356e-01,3.421938264381896300e-01,1.159150024358936104e+00
4.538783300000000054e+01,-7.189841499999999996e+01,2.905704500542999336e-01,4.930618231766854542e-01,9.934679649520963274e-01
4.538849600000000351e+01,-7.189849900000000105e+01,2.438195177428860161e-01,4.285079401733933313e-01,7.740885096759719808e-01
4.538927499999999782e+01,-7.189852900000001057e+01,1.845681377849578420e-01,3.445091024450432915e-01,7.083578039130862258e-01
4.538990400000000136e+01,-7.189742999999999995e+01,1.286283530624238169e-01,2.590432389740229269e-01,5.535574853356197700e-01
4.539053700000000191e+01,-7.189742999999999995e+01,2.171886991543955370e-01,3.929091831899689247e-01,7.555469766000890708e-01
4.539205900000000327e+01,-7.189845300000000350e+01,1.987063164837569174e-01,3.666714229420584559e-01,6.902614967379743227e-01
4.539270799999999895e+01,-7.189852100000000235e+01,1.250584017578130203e-01,2.092300427734370416e-01,5.280086748046870504e-01
4.539111299999999716e+01,-7.189943700000000604e+01,3.636874114990235052e-01,5.507556121826173712e-01,7.252457641601535165e-01
4.539031200000000155e+01,-7.189939900000000250e+01,1.957584282084646743e-01,3.719306691450807723e-01,1.206601824324361250e+00
4.538967099999999988e+01,-7.189959699999999998e+01,1.556541837103823100e-01,2.931102150986446553e-01,7.962295350196186838e-01
4.538965999999999923e+01,-7.190083299999999156e+01,3.670872873164755523e-01,5.702005545565980160e-01,8.824892171950318165e-01
4.538990799999999837e+01,-7.190149699999999200e+01,1.351498987690312736e-01,2.593234059496807298e-01,5.763308808444018716e-01
4.539034999999999798e+01,-7.190173299999999301e+01,1.164216046206433264e-01,2.279551834992079584e-01,1.202954162959636530e+00
4.539036199999999610e+01,-7.190284699999999418e+01,1.696104016686778015e-01,3.195153061642874714e-01,8.523782741036414201e-01
4.538992299999999602e+01,-7.190306099999999390e+01,1.704129059186910711e-01,3.211397167264931074e-01,6.917880012243640131e-01
4.538884699999999839e+01,-7.190444899999999961e+01,2.011408965107223112e-01,3.760294436016231590e-01,6.130049827791217432e-01
4.538887000000000427e+01,-7.190537299999999732e+01,1.830731119084755276e-01,3.416663502161767507e-01,7.644071933054310541e-01
4.538850800000000163e+01,-7.190569299999999942e+01,1.325857438245944264e-01,1.652297297085671968e-01,7.306219201268686625e-01
4.538772600000000068e+01,-7.190569299999999942e+01,4.623057956073918229e-01,6.299269726307685779e-01,7.292641435154219032e-01
4.538703199999999782e+01,-7.190570799999998997e+01,1.288632544581621575e-01,2.514058813443065254e-01,5.554877743484234465e-01
4.538692100000000096e+01,-7.190795099999999707e+01,1.641365037037035846e-01,3.097383703703699975e-01,6.978831407407404264e-01
4.538689399999999807e+01,-7.190908100000000047e+01,2.738358750276937981e-01,4.667271528650638324e-01,8.290294743245802955e-01
4.538690600000000330e+01,-7.190997299999999370e+01,1.846659060549978859e-01,1.311835014421640633e-01,9.074118794365708673e-01
4.538646299999999911e+01,-7.191023299999999097e+01,1.830213281351050769e-01,3.425485201162927762e-01,8.764362471896487428e-01
4.538621099999999586e+01,-7.190748599999999158e+01,4.705794374135929825e-02,1.685615820463648440e-01,5.600644807937866787e-01
4.538548699999999769e+01,-7.190757800000000088e+01,1.279241420399724882e-01,2.027587786532791814e-01,6.155462062766274833e-01
4.538473499999999916e+01,-7.190963000000000704e+01,1.625317862215088782e-01,3.099031970044734408e-01,9.833252688688216558e-01
4.538473499999999916e+01,-7.190838599999999303e+01,5.837164798935412513e-02,2.040706426292255848e-01,5.401184868050767918e-01
4.538532999999999618e+01,-7.190702100000000030e+01,2.160609113437518269e-01,3.913928859218793743e-01,7.651365060098780368e-01
4.538603200000000015e+01,-7.190704300000000160e+01,2.008810823111114585e-01,3.729300648296292042e-01,6.271393398518534390e-01
4.538676799999999645e+01,-7.190574599999999350e+01,1.584256550084056636e-01,2.994657673541347709e-01,6.814440444462683821e-01
4.538792000000000115e+01,-7.190569299999999942e+01,1.803175040000001284e-01,3.374103935999994697e-01,8.228489215999990058e-01
4.538890500000000117e+01,-7.190570799999998997e+01,2.045466891547481625e-01,3.780170154119002479e-01,6.293006921216366401e-01
4.538947299999999530e+01,-7.190566300000000410e+01,1.241133964550729551e+00,1.077317307307555039e+00,3.050290736402581082e-01
4.538956500000000460e+01,-7.190474700000000041e+01,1.803949262329106462e-01,3.375491164299990743e-01,7.202810494673426156e-01
4.538959899999999692e+01,-7.190360300000000393e+01,1.379864975575008090e-01,2.603594824954198472e-01,6.056567550376565912e-01
4.538958000000000226e+01,-7.190254200000001106e+01,3.599994587105924682e-01,5.360857777170300320e-01,6.643053620693994965e-01
4.538941599999999710e+01,-7.190150500000000022e+01,2.427503292931242340e-01,4.303113143625685311e-01,9.130082013653129103e-01
4.538832899999999881e+01,-7.190148899999999799e+01,1.609530025507160955e-01,3.068961002797747639e-01,9.776795665409880876e-01
4.538762299999999783e+01,-7.190146599999999921e+01,2.673295436833192928e-01,4.637004652746623545e-01,9.705925215995416799e-01
4.538681400000000110e+01,-7.190145099999999445e+01,1.888077957921666661e-01,3.550545148485058089e-01,6.234580155329028095e-01
4.538617700000000355e+01,-7.190142800000000989e+01,2.809167828195383576e-01,4.692955781416194849e-01,6.857384284581589107e-01
4.538525800000000032e+01,-7.190140500000001111e+01,1.423172831910820557e-01,2.817589787669889656e-01,1.214985757827597102e+00
4.538457899999999512e+01,-7.190158100000000729e+01,1.719050262968758735e-01,3.230227959993816622e-01,7.350101909630120112e-01
4.538461300000000165e+01,-7.190237399999999468e+01,2.262442686858002761e-01,4.051443148012512374e-01,6.873815366391782256e-01
4.538465899999999920e+01,-7.190331299999999715e+01,2.427104468680977289e-01,4.264154668076378663e-01,7.315569002495254658e-01
4.538470800000000338e+01,-7.190443399999999485e+01,1.925154493026809410e-01,3.629547133405421899e-01,1.090337656370302444e+00
4.538456699999999699e+01,-7.190525100000000691e+01,1.911294538565914136e-01,3.548613012358043939e-01,7.087328763039031365e-01
4.538390700000000066e+01,-7.190525100000000691e+01,2.188691220177548802e-01,3.951520369776970742e-01,7.361536550451188710e-01
4.538339600000000473e+01,-7.190350300000000061e+01,1.531602448813701445e-01,2.918418635370609859e-01,9.578757100035546479e-01
4.538305300000000386e+01,-7.190243499999999699e+01,1.981880331312185772e-01,3.655852084779820377e-01,7.116471147472744896e-01
4.538301099999999622e+01,-7.190188600000000463e+01,3.991220317267657469e-01,5.712454120939325364e-01,6.880031288457320038e-01
4.538346500000000106e+01,-7.190100900000000195e+01,2.685450299087187576e-01,4.576802905785604114e-01,7.423873671330540880e-01
4.538293499999999625e+01,-7.190045200000000136e+01,2.944524025483207241e-01,4.901161213691829222e-01,8.212681567865245391e-01
4.538308699999999618e+01,-7.189959699999999998e+01,1.677176591348844559e-01,3.244839574229225754e-01,5.964288394262529103e-01
4.538345300000000293e+01,-7.189849100000000703e+01,1.444370225085135351e-01,2.770056227624142497e-01,5.993296103494833993e-01
4.538405999999999807e+01,-7.189781999999999584e+01,1.366927999999999477e-01,2.530367999999998396e-01,8.228624000000004379e-01
4.538497900000000129e+01,-7.189753699999999981e+01,1.791892479808413485e-01,3.368267620679938901e-01,6.670862215909090231e-01
4.538568099999999816e+01,-7.189691200000000038e+01,4.906824628568687841e-01,6.604733244076368415e-01,7.623194132346031715e-01
4.538618499999999756e+01,-7.189614899999999409e+01,3.322532845600990603e-01,5.322422821951531269e-01,8.476412216027564561e-01
4.538560499999999820e+01,-7.189569899999999336e+01,4.010308141345132471e-01,5.824814730782643668e-01,7.295694741450824417e-01
4.538488399999999956e+01,-7.189520300000000930e+01,2.922035055677519866e-01,4.785863478465433030e-01,6.431782484424775070e-01
4.538421199999999800e+01,-7.189462299999999573e+01,1.858072639499045442e-01,3.471295066796560302e-01,6.789778349018162906e-01
4.538258400000000137e+01,-7.189401200000000358e+01,3.150506483872840269e-01,5.026868325691731254e-01,6.848418285065513977e-01
4.538183599999999984e+01,-7.189389799999999298e+01,1.714146665292030081e-01,3.220479090485659501e-01,7.543856739135059719e-01
4.538099299999999658e+01,-7.189377600000000257e+01,4.829870541515987048e-01,6.701591267146784769e-01,8.386326567868018778e-01
4.538009600000000177e+01,-7.189376800000000856e+01,3.709423932913945565e-01,5.692754147532157472e-01,8.293197522488697793e-01
4.537930300000000017e+01,-7.189379900000000134e+01,2.715771975556097173e-01,4.594267349300829029e-01,6.892271999176657893e-01
4.537868499999999727e+01,-7.189379100000000733e+01,1.597569690717245416e-01,3.024942871361375740e-01,6.685829270977587946e-01
4.537853199999999987e+01,-7.189274600000000248e+01,1.215633352769677211e-01,2.246129632653051100e-01,9.877725434402315763e-01
4.537844099999999514e+01,-7.189166299999999410e+01,1.528874294704859471e-01,2.885494864004627402e-01,8.533441207320584532e-01
4.537813599999999781e+01,-7.188811499999999910e+01,3.449948890695003767e-01,5.189376062118391530e-01,6.396774599165762076e-01
4.537780000000000058e+01,-7.188738999999999635e+01,1.741040752269994440e-01,3.294030810181887148e-01,6.450047532479339374e-01
4.537713600000000014e+01,-7.188740500000000111e+01,1.560181182158312252e-01,2.945272438341650645e-01,6.894205327964288976e-01
4.537643800000000027e+01,-7.188741299999999512e+01,2.716373877164234285e-01,4.613619114366374063e-01,7.464930922156649551e-01
4.537581600000000037e+01,-7.188854999999999507e+01,2.321546171662586255e-01,4.177325467423049776e-01,9.756309757980621278e-01
4.537591199999999958e+01,-7.188962600000000691e+01,2.041488949936448583e-01,3.745259789249244520e-01,6.992895813686499373e-01
4.537671300000000230e+01,-7.189002200000000187e+01,1.613745903724809194e-01,3.051976923468349145e-01,8.795869784245868850e-01
4.537649499999999847e+01,-7.188747399999999743e+01,1.933152172447335504e-01,3.580652755169850820e-01,7.242829816129376930e-01
4.537573199999999929e+01,-7.188735200000000702e+01,1.614097412037035495e-01,3.047062782407403692e-01,6.966399574074073620e-01
4.537492400000000004e+01,-7.188716900000000010e+01,2.135559328703705573e-01,3.895516245370369557e-01,8.908596824074073162e-01
4.537427900000000136e+01,-7.188846600000000819e+01,1.284749573834721437e-01,2.250366603907998364e-01,6.489128530175061194e-01
4.537237199999999859e+01,-7.188899999999999579e+01,2.595591940128875175e-01,4.474974947747605292e-01,6.291558922396776055e-01
4.537239500000000447e+01,-7.188916000000000395e+01,3.135320583158428542e-01,5.037180993402725626e-01,7.121387699720522768e-01
4.537247100000000444e+01,-7.189008299999998997e+01,3.279492695611708752e-01,5.133149873596032364e-01,6.779283047404640605e-01
4.537254300000000029e+01,-7.189091500000000678e+01,3.203415662448393375e-01,5.142596052499077697e-01,7.623912725319699213e-01
4.537257800000000429e+01,-7.189147199999999316e+01,5.529126783256689270e-01,6.851897787922520688e-01,6.975969252458802394e-01
4.537250099999999975e+01,-7.189066300000000354e+01,2.679599079326350219e-01,4.548613266756387219e-01,6.543310199101974867e-01
4.537242100000000278e+01,-7.188944200000000251e+01,2.744733217239220258e-01,4.712752908006720975e-01,9.353011496332475083e-01
4.536959799999999632e+01,-7.188808399999999210e+01,2.175994913839748301e-01,3.937273995527150738e-01,6.782336505794774872e-01
4.537028099999999853e+01,-7.189008299999998997e+01,3.273568781065686606e-01,5.287332613415063332e-01,8.737426958098519769e-01
4.537094499999999897e+01,-7.188998399999999833e+01,1.813374390770815525e-01,3.449458266967493358e-01,6.107470829959118497e-01
4.537162399999999707e+01,-7.189001500000000533e+01,2.338799296544687989e-01,4.151763321912815830e-01,6.679609709870235612e-01
4.537173500000000104e+01,-7.189099099999999964e+01,2.815280979156496999e-01,4.794012439727788344e-01,9.243213436126702653e-01
4.537167399999999873e+01,-7.189198299999999620e+01,1.333625093914353466e-01,2.564054094665662031e-01,5.704351615326808123e-01
4.537110900000000413e+01,-7.189214300000000435e+01,7.901904495841416409e-02,1.920804548779632137e-01,5.591869504176618655e-01
4.537114000000000402e+01,-7.189321899999998777e+01,2.525949318413763800e-01,4.379005521941967682e-01,6.550062490887875732e-01
4.537075399999999803e+01,-7.189357800000000509e+01,7.107544478542926480e-02,1.786729627647014595e-01,5.621677919158938330e-01
4.537030399999999730e+01,-7.189182300000000225e+01,4.411431109968688702e-02,1.201614641628779845e-01,5.788375355884567419e-01
4.537022000000000332e+01,-7.189063299999999401e+01,7.992612533658449703e-02,2.024684092872016672e-01,5.623955608901072267e-01
4.536976599999999848e+01,-7.189016700000000526e+01,2.079589696692575318e-01,3.799223035106433777e-01,7.793463394807713662e-01
4.536963300000000032e+01,-7.189233399999999108e+01,4.857508096978457868e-02,1.640210930390822996e-01,5.661877267495238897e-01
4.536974000000000018e+01,-7.189364599999998973e+01,3.332448660793662087e-01,5.282988530502352731e-01,7.783226766969186805e-01
4.536924699999999433e+01,-7.189405100000000459e+01,1.476118054142075975e-01,2.932056991654787836e-01,5.735955627925908296e-01
4.536861400000000089e+01,-7.189429499999999962e+01,5.835075315754767455e-02,1.423119321015136052e-01,5.592677813406008447e-01
4.536833599999999933e+01,-7.189351700000000278e+01,2.802327300474046767e-01,4.711751167101325688e-01,7.494740528853118811e-01
4.536892299999999523e+01,-7.189292100000000119e+01,1.734068103519762483e-01,3.255185433958274199e-01,7.902533052898204069e-01
4.536881599999999537e+01,-7.189140299999999684e+01,1.520112388832194350e-01,2.856635570053935869e-01,7.445553597463185902e-01
4.536818699999999893e+01,-7.189131199999999922e+01,1.754296242034590891e-01,3.303213188438780534e-01,6.734563367660446609e-01
4.536840099999999865e+01,-7.189407299999999168e+01,1.581050121372963302e-01,3.068306476159325946e-01,5.935104682606557880e-01
4.536782099999999929e+01,-7.189703399999999078e+01,5.444082302517361249e-02,1.371564769603578204e-01,5.647738326461220204e-01
4.536844599999999872e+01,-7.189682799999999929e+01,6.667888948711142572e-02,1.921320285469938494e-01,5.624704871810299878e-01
4.536833599999999933e+01,-7.189444699999999955e+01,4.008007586538042677e-02,1.167214339526210232e-01,5.841526524246520857e-01
4.536772500000000008e+01,-7.189465300000000525e+01,4.136380247775850449e-02,1.172471382337791912e-01,5.825340539560381892e-01
4.536460900000000152e+01,-7.189545400000000086e+01,1.835008547008546431e-01,3.442888366290728364e-01,6.563101333468179810e-01
4.536281599999999514e+01,-7.189527900000000216e+01,7.687187623837828943e-01,9.099517095971145775e-01,8.411364527765070598e-01
4.536280099999999749e+01,-7.189527900000000216e+01,7.687187623837828943e-01,9.099517095971145775e-01,8.411364527765070598e-01
4.536201099999999542e+01,-7.189520300000000930e+01,3.427868666542274179e-01,5.224949249141688234e-01,6.611894668444979750e-01
4.536111100000000107e+01,-7.189508800000000122e+01,1.963298830853948962e-01,3.630018831675847490e-01,8.307712675680112291e-01
4.536028300000000257e+01,-7.189508800000000122e+01,1.484646279507350064e-01,2.855150306565701346e-01,1.033556136870824371e+00
4.536005800000000221e+01,-7.189473700000000633e+01,1.265089381562712889e-01,2.152651274623873512e-01,5.885346993182323239e-01
4.536092000000000013e+01,-7.189502699999999891e+01,1.688934025913729764e-01,3.176065408221002695e-01,7.821767734072335720e-01
4.536195399999999722e+01,-7.189512600000000475e+01,1.464181813712511770e-01,2.978171946534466930e-01,5.717828772907100898e-01
4.536228900000000408e+01,-7.189458499999999219e+01,1.931665337654792092e-01,3.580536857390432814e-01,7.052459532272377096e-01
4.536272000000000304e+01,-7.189453100000000063e+01,2.214617986660131210e-01,3.989551085795655094e-01,6.763426291502372401e-01
4.536312499999999659e+01,-7.189527900000000216e+01,3.631242036274956453e-01,5.542955443783974534e-01,7.560421074023255805e-01
4.536547900000000055e+01,-7.189536300000000324e+01,5.329577911407404889e-01,6.847622640296293639e-01,7.347331104592602635e-01
4.536972800000000206e+01,-7.189380600000001209e+01,2.777024612172512841e-01,4.655920131107953441e-01,6.771665856515771686e-01
4.537097500000000139e+01,-7.189350899999999456e+01,2.263889841950067483e-01,4.052686425707121565e-01,7.182625469347185820e-01
4.537160099999999829e+01,-7.189557600000000548e+01,2.007693617593561131e-01,3.696210686251513167e-01,8.187243972020117333e-01
4.537162800000000118e+01,-7.189665200000000311e+01,2.151444096000002526e-01,3.982632511999995018e-01,1.127858944000001973e+00
4.537242899999999679e+01,-7.189837599999999895e+01,1.915555800523444097e-01,3.552862482931271604e-01,7.319352426604441852e-01
4.537200200000000194e+01,-7.189895600000001252e+01,2.444404928912001784e-01,4.282950052107798999e-01,6.583457538891859251e-01
4.537151699999999721e+01,-7.189931500000000142e+01,1.260940209045827709e-01,2.057989978927121655e-01,6.519410363239654949e-01
4.537151000000000067e+01,-7.190016899999999112e+01,3.076614959716797992e-01,5.189632843017568664e-01,1.112022906494140262e+00
4.537150599999999656e+01,-7.190110799999999358e+01,5.103214166640422933e-01,6.905142845539677943e-01,8.256602429095045714e-01
4.537149799999999544e+01,-7.190196199999999749e+01,3.245615740740740440e-01,5.350046296296295800e-01,1.040344097222223763e+00
4.537200900000000559e+01,-7.190233600000000536e+01,1.192004100451965476e-01,2.345297073188503667e-01,1.208553431622684027e+00
4.537221900000000119e+01,-7.190032200000000273e+01,1.916252520343640908e-01,3.580742533465086641e-01,9.640904418633513551e-01
4.537226900000000285e+01,-7.189916200000000401e+01,1.687708229119685432e-01,3.174677764565994043e-01,7.409633605313872273e-01
4.537259300000000195e+01,-7.189798700000000053e+01,3.305736199779459872e-01,5.236063153828298677e-01,7.528529814933047071e-01
4.537335999999999814e+01,-7.189789600000000291e+01,2.273865861307625691e-01,4.089934092973308566e-01,8.880596098383413128e-01
4.537431300000000078e+01,-7.189645400000000564e+01,4.480569429693691541e-01,6.226516141539808480e-01,7.434882044538846380e-01
4.537429399999999902e+01,-7.189534799999999848e+01,2.609034983120447349e-01,4.472155726215620852e-01,6.677057548417661970e-01
4.537427900000000136e+01,-7.189424900000000207e+01,1.528335224146574189e-01,2.876305810233763527e-01,7.129386860389819169e-01
4.537369900000000200e+01,-7.189396700000000351e+01,1.877153852575342841e-01,3.496915073601016832e-01,6.983593009989701450e-01
4.537340900000000232e+01,-7.189456199999999342e+01,2.277861100676185080e-01,4.072120022539440498e-01,7.370079052404201470e-01
4.537342800000000409e+01,-7.189551500000000317e+01,4.469168977207881310e-01,6.250440334329152581e-01,7.581420966063574518e-01
4.537342499999999745e+01,-7.189646899999999619e+01,3.029630927705907473e-01,5.020485223442052725e-01,8.728209679072524985e-01
4.537290999999999741e+01,-7.189689599999999814e+01,3.328239250675019134e-01,5.212461034553088624e-01,7.070537513431909282e-01
4.537249800000000022e+01,-7.189633899999999755e+01,3.280004315497883072e-01,5.356674714098257351e-01,9.818161793847512975e-01
4.537247500000000144e+01,-7.189521799999999985e+01,2.973831717765976768e-01,4.895241782322858892e-01,7.443321659131743040e-01
4.537247800000000097e+01,-7.189402800000000582e+01,3.838800781789825090e-01,5.968381576609478323e-01,1.003335640534619433e+00
4.537293199999999871e+01,-7.189382899999999665e+01,1.130405679732212620e-01,2.164269301371344323e-01,1.154791188856496564e+00
4.537395500000000226e+01,-7.189394399999999052e+01,2.258280151723678353e-01,4.070887516363999037e-01,8.994437111879425295e-01
4.537491200000000191e+01,-7.189390600000000120e+01,1.505873170467763034e-01,2.868880358810230735e-01,6.270488264743918627e-01
4.537519499999999795e+01,-7.189322699999999600e+01,1.556537947435320257e-01,2.937120248882689744e-01,6.929027731508070609e-01
4.537514099999999928e+01,-7.189215099999999836e+01,1.564075965824577308e-01,2.966671148918167411e-01,6.550846888394166179e-01
4.537508799999999809e+01,-7.189090699999999856e+01,2.723879049908718430e-01,4.644974827744510204e-01,8.139284651766804934e-01
4.537501500000000476e+01,-7.188960300000000814e+01,1.716724353451440921e-01,3.244279213730312250e-01,6.603448779501079891e-01
4.537476300000000151e+01,-7.188847400000000221e+01,1.640822177477850863e-01,3.097945398367625280e-01,6.916912146978906328e-01
4.537480500000000205e+01,-7.188851899999998807e+01,2.287142037037036557e-01,4.107826925925925909e-01,8.864291740740726233e-01
4.537524000000000513e+01,-7.189311999999999614e+01,2.577987654883381330e-01,4.479984192784256525e-01,8.532064823250729013e-01
4.537525600000000026e+01,-7.189453899999999464e+01,2.586474240646720046e-01,4.466464572237385244e-01,7.648687836439305165e-01
4.537570999999999799e+01,-7.189504999999999768e+01,2.201805239873836362e-01,3.969541022628826354e-01,7.052881503893169146e-01
4.537605700000000297e+01,-7.189580500000000995e+01,1.437209554221664520e-01,2.686517260753296110e-01,6.824792373122430256e-01
4.537728900000000465e+01,-7.189627800000000946e+01,1.672471683310475798e-01,3.150840693018863714e-01,8.336494513692422892e-01
4.537802500000000094e+01,-7.189624799999999993e+01,2.170570262700081132e-01,3.930496960578193644e-01,6.750564049517397969e-01
4.537877699999999948e+01,-7.189624000000000592e+01,3.730139881134032498e-01,5.657218280792235543e-01,7.771933238983153025e-01
4.537968099999999794e+01,-7.189623299999999517e+01,2.961241351699043234e-01,4.865403399403469553e-01,7.145875856349213073e-01
4.538045100000000076e+01,-7.189624000000000592e+01,3.520208830583305692e-01,5.310955261697933860e-01,6.683361386812660676e-01
4.538125200000000348e+01,-7.189623299999999517e+01,1.497886479138060833e-01,2.813378281653660107e-01,7.123915703560625978e-01
4.538197699999999912e+01,-7.189621700000000715e+01,1.460249940256835854e-01,2.733051769026626499e-01,7.067695372734479342e-01
