S4,2020,2,19,11,21,27,0,0,0,0,31.2,26,60,2.4,2577,2909.3818,4193,2505,2351,263,OK,,4189.166667,2502.166667,2347,,Halo 3000K
S5,2020,2,19,11,21,28,0,0,0,0,31.2,26,60,153.6,43691,3401.864,1156,21,19,1557,UE,,,,,,
S6,2020,2,19,11,21,29,0,0,0,0,31.2,26,60,50.4,4933,22.268518,389,299,280,505,OK,,,,,,
S1,2020,2,19,11,21,30,0,0,0,0,31.2,26,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,21,32,0,0,0,0,31.2,26,60,50.4,4910,455.07306,7798,6019,5612,10266,OK,,,,,,
S3,2020,2,19,11,21,34,0,0,0,0,31.2,26,60,50.4,4879,17.496693,339,251,240,439,OK,,,,,,
S4,2020,2,19,11,21,35,0,0,0,0,31.2,26,60,2.4,2574,2919.4026,4209,2514,2359,282,OK,,,,,,
S5,2020,2,19,11,21,36,0,0,0,0,31.2,26,60,614.4,42479,848.14349,1703,21,20,2290,UE,,,,,,
S6,2020,2,19,11,21,38,0,0,0,0,31.2,26,60,50.4,4934,275.0162,4745,3657,3419,6152,OK,,,,,,
S1,2020,2,19,11,21,40,0,0,0,0,31.1,26,60,614.4,0,0,0,0,0,1,UE,,,,,,
S2,2020,2,19,11,21,42,0,0,0,0,31.1,26,60,50.4,4914,456.18649,7813,6033,5625,10286,OK,,,,,,
S3,2020,2,19,11,21,43,0,0,0,0,31.1,26,60,50.4,4836,17.337633,339,250,239,438,OK,,,,,,
S4,2020,2,19,11,21,45,0,0,0,0,31.1,26,60,2.4,2573,2922.7429,4207,2513,2357,264,OK,,,,,,
S5,2020,2,19,11,21,46,0,0,0,0,31.1,26,60,614.4,41375,826.39252,6839,21,19,9199,UE,,,,,,
S6,2020,2,19,11,21,47,0,0,0,0,31.1,26,60,50.4,4918,273.4256,4726,3638,3400,6138,OK,,,,,,
S1,2020,2,19,11,21,49,0,0,0,0,31.1,26,60,614.4,0,0,0,0,0,1,UE,,,,,,
S2,2020,2,19,11,21,51,0,0,0,0,31.1,26,60,50.4,4909,455.70932,7808,6027,5619,10279,OK,,,,,,
S3,2020,2,19,11,21,53,0,0,0,0,31.1,26,60,50.4,4803,17.496693,338,250,238,437,OK,,,,,,
S4,2020,2,19,11,21,54,0,0,0,0,31.1,26,60,2.4,2569,2906.0415,4187,2500,2345,262,OK,,,,,,
S5,2020,2,19,11,21,55,0,0,0,0,31.1,26,60,614.4,41392,826.50995,6815,22,20,9169,UE,,,,,,
S6,2020,2,19,11,21,57,0,0,0,0,31.1,26,60,50.4,4976,268.65375,4647,3584,3359,6005,OK,,,,,,
S1,2020,2,19,11,21,59,0,0,0,0,31.1,26,60,614.4,0,0,0,0,0,1,UE,,,,,,
S2,2020,2,19,11,22,0,0,0,0,0,31.1,26,60,50.4,5065,415.46692,7081,5507,5166,9235,OK,,,,,,
