Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S4,2020,5,12,23,41,46,45.385456,-71.970078,248.39999,14,37.4,3.9,60,614.4,2297,4.684217,3100,1271,875,5166,OK,1.48E-01,3.03E-01,,
S5,2020,5,12,23,41,48,45.385464,-71.970177,248.39999,13,37.5,3.9,60,614.4,1630,0.195719,87,44,35,133,UE,2.23E-01,3.85E-01,,
S6,2020,5,12,23,41,50,45.385464,-71.970352,249.5,13,37.5,3.9,60,614.4,5764,0.06524,191,80,80,273,UE,1.08E-01,2.09E-01,,
S1,2020,5,12,23,41,53,45.385479,-71.970482,249,13,37.5,3.9,60,614.4,2308,0.169623,55,33,28,97,UE,3.05E-01,4.55E-01,,
S2,2020,5,12,23,41,55,45.385483,-71.970627,247.39999,13,37.5,3.9,60,614.4,2506,0.50887,361,144,97,568,UE,1.42E-01,2.93E-01,,
S4,2020,5,12,23,42,0,45.385509,-71.970901,246.89999,13,37.5,3.9,60,614.4,2200,4.54069,2186,808,296,3518,OK,9.22E-02,2.09E-01,,
S5,2020,5,12,23,42,3,45.385513,-71.971008,246.7,14,37.5,3.9,60,614.4,2989,0.339247,80,54,45,120,UE,3.58E-01,5.07E-01,,
S6,2020,5,12,23,42,5,45.385513,-71.971153,246.7,14,37.4,3.8,60,614.4,58003,855.0849,203,58,39,279,UE,1.51E-01,1.72E-01,,
S1,2020,5,12,23,42,8,45.385517,-71.971245,243.89999,15,37.4,3.8,60,614.4,1681,0.678494,141,74,25,269,UE,7.39E-02,2.49E-01,,
S2,2020,5,12,23,42,10,45.385517,-71.971413,243.39999,15,37.5,3.9,60,614.4,5491,0.808973,1660,500,256,2401,OK,1.67E-01,2.13E-01,,
S4,2020,5,12,23,42,15,45.385517,-71.971581,242.10001,14,37.5,3.9,60,614.4,1784,0.13048,81,37,29,124,UE,1.82E-01,3.40E-01,,
S5,2020,5,12,23,42,18,45.385521,-71.97168,241.60001,15,37.5,3.8,60,614.4,3467,0.613254,141,99,86,225,UE,3.83E-01,5.21E-01,,
S1,2020,5,12,23,42,22,45.385517,-71.971878,243.3,15,37.5,3.8,60,614.4,2410,3.992675,889,572,421,1543,OK,3.14E-01,4.83E-01,,
S2,2020,5,12,23,42,25,45.385525,-71.971962,242.7,15,37.5,3.8,60,614.4,1720,0.534966,213,113,93,345,UE,2.46E-01,4.03E-01,,
S3,2020,5,12,23,42,27,45.385551,-71.972038,242.39999,15,37.4,3.8,60,614.4,1632,0.234863,93,47,35,146,UE,2.18E-01,3.88E-01,,
S4,2020,5,12,23,42,30,45.385567,-71.972069,242.39999,15,37.4,3.8,60,614.4,1620,0.182671,85,42,33,128,UE,2.13E-01,3.75E-01,,
S1,2020,5,12,23,42,37,45.385769,-71.972099,242.10001,14,37.5,3.8,60,614.4,2238,2.04853,581,350,282,1031,OK,3.01E-01,4.60E-01,,
S2,2020,5,12,23,42,40,45.385834,-71.972099,244.3,13,37.5,3.8,60,614.4,1621,0.208767,100,50,41,156,UE,2.20E-01,3.76E-01,,
S4,2020,5,12,23,42,45,45.385983,-71.972076,244,13,37.5,3.8,60,614.4,2369,0.195719,59,36,30,93,UE,3.11E-01,4.64E-01,,
S5,2020,5,12,23,42,47,45.386044,-71.972069,243.2,13,37.5,3.8,60,614.4,2373,0.208767,66,40,34,107,UE,3.10E-01,4.60E-01,,
S3,2020,5,12,23,42,57,45.386177,-71.971695,241.3,13,37.5,3.8,60,614.4,1759,0.195719,82,44,37,127,UE,2.52E-01,4.05E-01,,
S4,2020,5,12,23,42,59,45.386185,-71.971565,242.60001,13,37.5,3.8,60,614.4,1858,0.182671,69,38,32,105,UE,2.64E-01,4.17E-01,,
S5,2020,5,12,23,43,2,45.386189,-71.971489,242.3,13,37.5,3.8,60,614.4,3525,0.195719,69,44,43,102,UE,3.43E-01,4.55E-01,,
S3,2020,5,12,23,43,12,45.386196,-71.970993,243.2,15,37.5,3.8,60,614.4,1641,0.208767,92,47,38,144,UE,2.28E-01,3.88E-01,,
S4,2020,5,12,23,43,14,45.386196,-71.970879,243.7,15,37.5,3.8,60,614.4,1645,0.156576,83,40,33,124,UE,2.04E-01,3.57E-01,,
S2,2020,5,12,23,43,24,45.3862,-71.970337,244.39999,20,37.5,3.8,60,614.4,1647,0.13048,65,31,24,99,UE,1.99E-01,3.60E-01,,
S3,2020,5,12,23,43,26,45.386208,-71.970177,244.2,20,37.5,3.8,60,614.4,1640,0.391439,159,81,62,247,UE,2.24E-01,3.90E-01,,
S4,2020,5,12,23,43,29,45.386208,-71.970055,243.7,20,37.6,3.8,60,614.4,1622,0.169623,78,39,31,120,UE,2.19E-01,3.79E-01,,
S5,2020,5,12,23,43,31,45.386204,-71.969872,241.2,20,37.5,3.8,60,614.4,2284,0.104384,49,28,27,69,UE,2.84E-01,4.04E-01,,
S2,2020,5,12,23,43,39,45.386196,-71.969521,239.5,15,37.5,3.8,60,614.4,2447,0.195719,148,61,45,214,UE,1.49E-01,3.00E-01,,
S3,2020,5,12,23,43,41,45.386192,-71.969406,238.3,20,37.6,3.8,60,614.4,1630,0.352295,114,57,35,184,UE,1.89E-01,3.71E-01,,
S4,2020,5,12,23,43,44,45.3862,-71.969246,237,14,37.6,3.8,60,614.4,1746,0.156576,84,38,27,125,UE,1.76E-01,3.42E-01,,
S5,2020,5,12,23,43,46,45.3862,-71.969154,236.39999,15,37.6,3.8,60,614.4,1927,0.13048,48,27,22,66,UE,2.72E-01,4.30E-01,,
S2,2020,5,12,23,43,53,45.386181,-71.968742,234.8,15,37.6,3.8,60,614.4,4146,0.182671,239,86,59,335,UE,1.27E-01,2.51E-01,,
S3,2020,5,12,23,43,56,45.386181,-71.968651,234.3,15,37.6,3.8,60,614.4,1628,0.482775,191,96,71,307,UE,2.16E-01,3.85E-01,,
S4,2020,5,12,23,43,58,45.386181,-71.968513,233.3,15,37.6,3.8,60,614.4,1620,0.208767,101,50,40,154,UE,2.15E-01,3.74E-01,,
S5,2020,5,12,23,44,1,45.386185,-71.968414,232.39999,15,37.6,3.8,60,614.4,2633,1.422228,334,218,173,588,OK,3.34E-01,4.93E-01,,
S2,2020,5,12,23,44,8,45.386169,-71.968002,229.3,14,37.6,3.8,60,614.4,2283,0.234863,182,78,62,255,UE,1.59E-01,3.07E-01,,
S3,2020,5,12,23,44,11,45.386162,-71.967911,224.5,14,37.6,3.8,60,614.4,1627,0.234863,121,59,48,185,UE,2.09E-01,3.65E-01,,
S4,2020,5,12,23,44,13,45.386185,-71.96785,224.89999,14,37.6,3.7,60,614.4,1717,1.304796,544,288,242,902,OK,2.46E-01,3.99E-01,,
S5,2020,5,12,23,44,16,45.386257,-71.967812,224.5,14,37.6,3.8,60,614.4,2012,3.014078,985,564,463,1706,OK,2.80E-01,4.38E-01,,
S2,2020,5,12,23,44,23,45.386478,-71.967834,222.5,14,37.6,3.7,60,614.4,2634,0.117432,97,39,28,144,UE,1.44E-01,2.92E-01,,
S5,2020,5,12,23,44,30,45.386711,-71.967903,225.3,14,37.6,3.8,60,614.4,1625,1.461371,352,171,59,627,UE,7.13E-02,2.41E-01,,
S4,2020,5,12,23,44,43,45.387054,-71.96817,230,13,37.6,3.7,60,614.4,1620,0.182671,73,36,26,118,UE,2.07E-01,3.78E-01,,
S5,2020,5,12,23,44,45,45.387119,-71.968231,230.39999,13,37.6,3.8,60,614.4,5564,0.039144,115,41,32,163,UE,1.10E-01,2.24E-01,,
S2,2020,5,12,23,44,52,45.387341,-71.968452,230.7,13,37.6,3.7,60,614.4,2188,0.313151,67,42,28,125,UE,2.81E-01,4.61E-01,,
S3,2020,5,12,23,44,55,45.387398,-71.968513,230.60001,14,37.6,3.7,60,614.4,1766,0.326199,103,56,40,177,UE,2.41E-01,4.17E-01,,
S4,2020,5,12,23,44,57,45.387428,-71.968643,230.60001,14,37.6,3.7,60,614.4,1711,0.156576,72,38,33,111,UE,2.45E-01,3.92E-01,,
S5,2020,5,12,23,45,0,45.387409,-71.968712,231.10001,14,37.6,3.7,60,614.4,2005,0.234863,71,41,32,115,UE,2.78E-01,4.43E-01,,
S2,2020,5,12,23,45,7,45.387249,-71.968994,233.10001,14,37.6,3.7,60,614.4,1774,0.208767,64,35,24,109,UE,2.37E-01,4.16E-01,,
S3,2020,5,12,23,45,10,45.387203,-71.96907,235,14,37.6,3.7,60,614.4,2467,0.274007,117,68,66,179,UE,2.92E-01,4.11E-01,,
S4,2020,5,12,23,45,12,45.387161,-71.969154,236.2,15,37.6,3.7,60,614.4,1899,0.352295,217,97,76,347,UE,1.74E-01,3.30E-01,,
S5,2020,5,12,23,45,15,45.387108,-71.969276,237.89999,15,37.6,3.7,60,614.4,1649,0.182671,96,46,37,147,UE,2.01E-01,3.58E-01,,
S6,2020,5,12,23,45,17,45.387081,-71.969353,238.60001,20,37.6,3.7,60,614.4,5223,0.026096,68,29,29,98,UE,1.17E-01,2.20E-01,,
S1,2020,5,12,23,45,20,45.387043,-71.969475,239.3,20,37.6,3.7,60,614.4,2331,0.221815,64,39,32,110,UE,3.09E-01,4.65E-01,,
S2,2020,5,12,23,45,22,45.387009,-71.969566,240,20,37.6,3.7,60,614.4,1637,0.430583,208,100,78,351,UE,2.02E-01,3.63E-01,,
S3,2020,5,12,23,45,24,45.386963,-71.969719,241.2,20,37.6,3.7,60,614.4,1727,0.260959,115,61,53,184,UE,2.47E-01,3.95E-01,,
S4,2020,5,12,23,45,27,45.386936,-71.969833,242.3,20,37.6,3.7,60,614.4,2037,0.156576,105,46,36,159,UE,1.67E-01,3.20E-01,,
S1,2020,5,12,23,45,34,45.386948,-71.970291,243.8,20,37.6,3.7,60,614.4,2771,0.782878,220,140,122,357,OK,3.36E-01,4.79E-01,,
S2,2020,5,12,23,45,37,45.386951,-71.97039,243,20,37.6,3.7,60,614.4,1654,0.234863,122,63,57,194,UE,2.33E-01,3.72E-01,,
S3,2020,5,12,23,45,39,45.386955,-71.970551,243,20,37.6,3.7,60,614.4,2793,0.091336,38,23,22,56,UE,3.15E-01,4.36E-01,,
S4,2020,5,12,23,45,42,45.386967,-71.970673,243.10001,20,37.6,3.7,60,614.4,1826,0.169623,94,42,31,143,UE,1.74E-01,3.35E-01,,
S5,2020,5,12,23,45,44,45.386967,-71.970787,242.7,20,37.6,3.7,60,614.4,2610,0.091336,37,22,21,48,UE,3.05E-01,4.28E-01,,
S6,2020,5,12,23,45,47,45.386967,-71.970955,241.89999,20,37.6,3.7,60,614.4,1631,0.078288,49,25,23,77,UE,2.26E-01,3.61E-01,,
S1,2020,5,12,23,45,49,45.386974,-71.971069,241.3,15,37.6,3.7,60,614.4,2066,4.958225,1217,729,512,2204,OK,2.75E-01,4.52E-01,,
S2,2020,5,12,23,45,51,45.386986,-71.971237,240.39999,15,37.6,3.7,60,614.4,1744,4.488498,1366,737,513,2486,OK,2.34E-01,4.12E-01,,
S3,2020,5,12,23,45,54,45.386986,-71.971359,239.60001,20,37.6,3.7,60,614.4,2634,0.156576,54,33,30,76,UE,3.19E-01,4.53E-01,,
S4,2020,5,12,23,45,56,45.386978,-71.971527,239.60001,20,37.6,3.7,60,614.4,2593,0.443631,340,136,95,528,UE,1.43E-01,2.92E-01,,
S5,2020,5,12,23,45,59,45.386978,-71.971642,239.10001,20,37.6,3.6,60,614.4,1947,0.104384,43,24,21,63,UE,2.72E-01,4.18E-01,,
S6,2020,5,12,23,46,1,45.386986,-71.971809,239.3,20,37.6,3.7,60,614.4,1728,0.221815,157,75,68,249,UE,1.95E-01,3.30E-01,,
S1,2020,5,12,23,46,4,45.386986,-71.971916,239.2,15,37.6,3.7,60,614.4,1621,11.677924,4179,2006,1249,7190,OK,1.80E-01,3.58E-01,,
S2,2020,5,12,23,46,6,45.386986,-71.972076,239.2,15,37.6,3.7,60,614.4,1968,6.093397,3227,1358,859,5393,OK,1.50E-01,3.12E-01,,
S4,2020,5,12,23,46,11,45.386997,-71.972336,241.2,20,37.6,3.7,60,614.4,3454,0.756782,745,277,187,1158,OK,1.31E-01,2.65E-01,,
S6,2020,5,12,23,46,16,45.386997,-71.972542,242.89999,20,37.6,3.7,60,614.4,1673,0.274007,180,87,78,285,UE,2.01E-01,3.40E-01,,
S1,2020,5,12,23,46,19,45.386997,-71.972725,243,20,37.6,3.7,60,614.4,1819,9.14662,2360,1321,844,4333,OK,2.32E-01,4.16E-01,,
S2,2020,5,12,23,46,21,45.387001,-71.972839,243.5,20,37.6,3.7,60,614.4,2526,4.384114,3052,1201,776,4939,OK,1.39E-01,2.88E-01,,
S3,2020,5,12,23,46,23,45.386997,-71.973007,243,20,37.6,3.7,60,614.4,1640,0.13048,82,40,35,122,UE,2.07E-01,3.51E-01,,
S4,2020,5,12,23,46,26,45.386993,-71.973122,243.2,20,37.6,3.6,60,614.4,2830,2.805311,2526,1035,817,4002,OK,1.44E-01,2.87E-01,,
S5,2020,5,12,23,46,28,45.386993,-71.973289,243.8,20,37.6,3.7,60,614.4,1917,0.169623,124,57,50,180,UE,1.80E-01,3.20E-01,,
S6,2020,5,12,23,46,31,45.38699,-71.973389,243.5,20,37.6,3.6,60,614.4,978,855.05884,155,59,65,212,UE,1.21E-02,6.79E-02,,
S2,2020,5,12,23,46,36,45.386993,-71.973656,243.10001,20,37.6,3.7,60,614.4,4766,0.078288,138,52,42,202,UE,1.17E-01,2.41E-01,,
S4,2020,5,12,23,46,41,45.387009,-71.973923,242.8,20,37.6,3.7,60,614.4,1933,2.935791,1545,657,424,2522,OK,1.54E-01,3.17E-01,,
S5,2020,5,12,23,46,43,45.387009,-71.97403,243,15,37.6,3.6,60,614.4,1842,0.182671,69,38,31,101,UE,2.62E-01,4.21E-01,,
S6,2020,5,12,23,46,46,45.387009,-71.97419,242.7,15,37.6,3.7,60,614.4,4409,0.182671,314,131,123,450,OK,1.24E-01,2.41E-01,,
S1,2020,5,12,23,46,48,45.387009,-71.974297,242.7,15,37.6,3.6,60,614.4,2199,0.482775,127,77,59,230,UE,2.96E-01,4.63E-01,,
S2,2020,5,12,23,46,50,45.387039,-71.974449,242.60001,20,37.6,3.6,60,614.4,3115,0.861165,752,284,188,1175,OK,1.34E-01,2.72E-01,,
S4,2020,5,12,23,46,55,45.387054,-71.974632,243.7,20,37.6,3.6,60,614.4,3915,0.169623,48,33,31,60,UE,3.82E-01,5.01E-01,,
S5,2020,5,12,23,46,58,45.387012,-71.974655,242.7,20,37.6,3.6,60,614.4,8563,0.182671,22,25,24,49,UE,6.20E-01,6.88E-01,,
S3,2020,5,12,23,47,8,45.386944,-71.974365,243.3,15,37.6,3.6,60,614.4,1703,0.182671,72,38,30,111,UE,2.41E-01,4.04E-01,,
S4,2020,5,12,23,47,10,45.386951,-71.974251,242.10001,15,37.6,3.6,60,614.4,1626,11.377821,3734,1854,1150,6519,OK,1.89E-01,3.70E-01,,
S5,2020,5,12,23,47,13,45.386951,-71.974159,241,15,37.6,3.6,60,614.4,2020,18.29324,4092,2460,1574,7411,OK,2.57E-01,4.40E-01,,
S6,2020,5,12,23,47,15,45.386944,-71.974068,240.10001,15,37.6,3.6,60,614.4,3916,0.104384,173,75,73,252,UE,1.34E-01,2.45E-01,,
S2,2020,5,12,23,47,20,45.386944,-71.973846,238.89999,20,37.6,3.6,60,614.4,2096,0.378391,223,93,62,355,UE,1.51E-01,3.10E-01,,
S4,2020,5,12,23,47,25,45.386944,-71.973618,238.7,20,37.7,3.7,60,614.4,5557,0.091336,499,172,139,737,OK,9.71E-02,1.97E-01,,
S5,2020,5,12,23,47,27,45.386944,-71.973473,238.8,20,37.6,3.6,60,614.4,5348,0.156576,59,39,41,103,UE,3.61E-01,4.45E-01,,
S6,2020,5,12,23,47,30,45.38694,-71.973373,238.8,15,37.6,3.6,60,614.4,55015,854.83704,624,231,251,893,OK,5.22E-03,6.09E-02,,
S1,2020,5,12,23,47,32,45.386936,-71.973244,239.7,20,37.6,3.6,60,614.4,1766,4.501546,1859,998,856,3130,OK,2.53E-01,4.03E-01,,
S2,2020,5,12,23,47,35,45.386967,-71.97316,239.39999,15,37.6,3.6,60,614.4,5703,0.678494,1668,584,448,2562,OK,1.10E-01,2.20E-01,,
S3,2020,5,12,23,47,37,45.387051,-71.973114,239.39999,15,37.6,3.6,60,614.4,2028,0.234863,102,57,53,171,UE,2.73E-01,4.04E-01,,
S4,2020,5,12,23,47,40,45.387115,-71.973114,238.39999,20,37.6,3.6,60,614.4,5304,0.756782,1511,562,462,2298,OK,1.10E-01,2.30E-01,,
S5,2020,5,12,23,47,42,45.387184,-71.973106,238.60001,20,37.6,3.6,60,614.4,3650,0.169623,65,41,41,80,UE,3.37E-01,4.42E-01,,
S6,2020,5,12,23,47,45,45.38728,-71.973106,237.8,20,37.6,3.6,60,614.4,2574,0.013048,95,41,44,134,UE,9.79E-02,1.79E-01,,
S1,2020,5,12,23,47,47,45.387337,-71.973106,237.5,20,37.6,3.6,60,614.4,1827,1.161268,559,302,281,954,OK,2.55E-01,3.87E-01,,
S2,2020,5,12,23,47,49,45.387417,-71.973106,236.89999,14,37.6,3.6,60,614.4,5874,0.50887,1894,656,520,2924,OK,1.02E-01,2.06E-01,,
S3,2020,5,12,23,47,52,45.387463,-71.973106,235.60001,14,37.6,3.6,60,614.4,1624,0.665446,200,93,41,334,UE,1.15E-01,2.88E-01,,
S4,2020,5,12,23,47,54,45.387535,-71.973122,233.39999,13,37.6,3.6,60,614.4,1637,0.182671,86,41,30,125,UE,1.96E-01,3.63E-01,,
S6,2020,5,12,23,47,59,45.387657,-71.973183,235.8,14,37.6,3.6,60,614.4,5893,0.039144,179,54,32,254,UE,1.55E-01,2.07E-01,,
S1,2020,5,12,23,48,2,45.38768,-71.973267,236.39999,14,37.6,3.6,60,614.4,1629,5.584527,1285,629,201,2316,OK,5.68E-02,2.24E-01,,
S2,2020,5,12,23,48,4,45.38768,-71.973389,236.39999,14,37.6,3.6,60,614.4,4156,1.996338,2144,672,288,3231,OK,1.52E-01,2.10E-01,,
S4,2020,5,12,23,48,9,45.387688,-71.973633,237.2,13,37.6,3.6,60,614.4,2377,0.169623,129,54,41,191,UE,1.53E-01,3.04E-01,,
S1,2020,5,12,23,48,17,45.387684,-71.973953,237,15,37.7,3.6,60,614.4,2287,0.365343,96,59,46,164,UE,3.05E-01,4.69E-01,,
S2,2020,5,12,23,48,19,45.387684,-71.974052,237.89999,15,37.6,3.6,60,614.4,1684,0.169623,95,45,37,146,UE,1.96E-01,3.50E-01,,
S3,2020,5,12,23,48,21,45.387695,-71.974205,237.89999,15,37.6,3.6,60,614.4,1787,0.365343,152,82,71,240,UE,2.56E-01,4.03E-01,,
S4,2020,5,12,23,48,24,45.387695,-71.974297,238,15,37.6,3.6,60,614.4,1731,0.143528,82,38,30,123,UE,1.88E-01,3.45E-01,,
S2,2020,5,12,23,48,34,45.387695,-71.974815,243.5,14,37.7,3.6,60,614.4,1737,0.13048,76,35,27,116,UE,1.85E-01,3.45E-01,,
S3,2020,5,12,23,48,36,45.387695,-71.974976,243.5,14,37.7,3.6,60,614.4,2293,9.290147,2050,1300,920,3863,OK,2.99E-01,4.74E-01,,
S4,2020,5,12,23,48,39,45.387699,-71.975082,244.89999,14,37.7,3.6,60,614.4,1827,0.195719,116,52,39,179,UE,1.75E-01,3.35E-01,,
S5,2020,5,12,23,48,41,45.387703,-71.975174,245.10001,15,37.6,3.6,60,614.4,1899,0.143528,48,27,21,72,UE,2.67E-01,4.32E-01,,
S1,2020,5,12,23,48,46,45.387703,-71.975426,247.7,15,37.7,3.6,60,614.4,2279,0.991645,237,148,109,396,OK,3.01E-01,4.72E-01,,
S2,2020,5,12,23,48,48,45.387703,-71.975563,247.89999,15,37.7,3.6,60,614.4,1620,0.313151,142,70,54,224,UE,2.11E-01,3.75E-01,,
S3,2020,5,12,23,48,51,45.387703,-71.975647,248.10001,15,37.7,3.6,60,614.4,1941,0.300103,99,56,45,170,UE,2.73E-01,4.34E-01,,
S4,2020,5,12,23,48,53,45.387703,-71.975784,248.3,15,37.7,3.6,60,614.4,2795,0.339247,72,49,38,138,UE,3.48E-01,5.09E-01,,
S5,2020,5,12,23,48,56,45.387699,-71.975868,248.3,15,37.7,3.6,60,614.4,3119,0.534966,94,70,52,199,UE,3.75E-01,5.37E-01,,
S2,2020,5,12,23,49,3,45.387695,-71.976265,249.10001,15,37.7,3.5,60,614.4,2924,0.234863,45,32,24,88,UE,3.59E-01,5.22E-01,,
S3,2020,5,12,23,49,6,45.387699,-71.976379,249.89999,14,37.7,3.5,60,614.4,2105,6.602268,1682,1009,738,3312,OK,2.84E-01,4.56E-01,,
S4,2020,5,12,23,49,8,45.387707,-71.976555,250.5,14,37.7,3.5,60,614.4,1625,0.234863,111,54,42,172,UE,2.07E-01,3.69E-01,,
S5,2020,5,12,23,49,11,45.387711,-71.976654,251.2,15,37.7,3.6,60,614.4,2148,0.182671,56,33,27,84,UE,2.93E-01,4.50E-01,,
S4,2020,5,12,23,49,23,45.387772,-71.977234,252.5,15,37.7,3.6,60,614.4,1766,2.922743,1678,772,614,2767,OK,1.85E-01,3.41E-01,,
S5,2020,5,12,23,49,25,45.387848,-71.977272,252.3,15,37.7,3.5,60,614.4,3208,0.182671,66,41,40,85,UE,3.29E-01,4.43E-01,,
S6,2020,5,12,23,49,28,45.387913,-71.977272,251.5,15,37.7,3.5,60,614.4,29568,855.0849,122,47,51,171,UE,2.74E-02,9.08E-02,,
S2,2020,5,12,23,49,33,45.388084,-71.977242,251.10001,14,37.7,3.5,60,614.4,3209,0.234863,251,103,86,370,UE,1.39E-01,2.75E-01,,
S4,2020,5,12,23,49,38,45.388256,-71.977196,250.7,13,37.7,3.5,60,614.4,3130,0.665446,633,248,183,1012,OK,1.36E-01,2.78E-01,,
S5,2020,5,12,23,49,40,45.388355,-71.977135,251,13,37.7,3.5,60,614.4,1947,0.352295,97,56,40,168,UE,2.64E-01,4.40E-01,,
S6,2020,5,12,23,49,43,45.388393,-71.977051,249.7,13,37.7,3.6,60,614.4,2083,0.143528,50,29,24,84,UE,2.87E-01,4.43E-01,,
S1,2020,5,12,23,49,45,45.388397,-71.976944,248.89999,13,37.7,3.5,60,614.4,2354,1.252604,284,181,132,516,OK,3.08E-01,4.79E-01,,
S2,2020,5,12,23,49,48,45.388401,-71.976791,248.3,13,37.7,3.5,60,614.4,1654,0.469727,232,110,84,374,UE,1.96E-01,3.59E-01,,
S3,2020,5,12,23,49,50,45.388397,-71.976692,248.3,13,37.7,3.6,60,614.4,1678,0.169623,69,36,29,106,UE,2.37E-01,3.97E-01,,
S4,2020,5,12,23,49,52,45.388397,-71.976547,247.60001,14,37.7,3.5,60,614.4,3535,4.514594,4494,1654,1100,6997,OK,1.30E-01,2.62E-01,,
S5,2020,5,12,23,49,55,45.388397,-71.97644,246.89999,14,37.7,3.5,60,614.4,1634,13.008816,4575,2308,1585,7924,OK,2.09E-01,3.85E-01,,
S6,2020,5,12,23,49,57,45.388393,-71.97628,246.10001,14,37.7,3.5,60,614.4,2018,0.260959,234,109,103,357,OK,1.77E-01,3.01E-01,,
S2,2020,5,12,23,50,2,45.388393,-71.976028,245.5,14,37.7,3.6,60,614.4,3330,0.430583,418,159,112,654,OK,1.33E-01,2.71E-01,,
S3,2020,5,12,23,50,5,45.388393,-71.975937,244.89999,14,37.7,3.5,60,614.4,3131,0.117432,45,28,27,58,UE,3.30E-01,4.47E-01,,
S4,2020,5,12,23,50,7,45.388393,-71.975777,244.7,15,37.7,3.5,60,614.4,2100,3.105414,1830,762,506,3023,OK,1.51E-01,3.09E-01,,
S5,2020,5,12,23,50,10,45.38839,-71.97567,244.2,15,37.7,3.5,60,614.4,1862,4.449355,1454,809,633,2571,OK,2.63E-01,4.27E-01,,
S6,2020,5,12,23,50,12,45.388386,-71.975571,244.2,14,37.7,3.5,60,614.4,1670,0.143528,106,52,50,164,UE,2.01E-01,3.23E-01,,
S2,2020,5,12,23,50,17,45.388378,-71.975288,243.2,13,37.7,3.5,60,614.4,2061,0.260959,160,68,48,258,UE,1.58E-01,3.16E-01,,
S4,2020,5,12,23,50,22,45.388386,-71.974991,242.10001,14,37.7,3.5,60,614.4,4230,0.039144,428,145,118,644,OK,9.26E-02,1.86E-01,,
S5,2020,5,12,23,50,24,45.388393,-71.974808,241.60001,13,37.7,3.5,60,614.4,1620,0.287055,162,81,72,234,UE,2.18E-01,3.60E-01,,
S6,2020,5,12,23,50,27,45.388393,-71.974701,241.3,14,37.7,3.5,60,614.4,22975,855.03271,528,201,208,755,OK,4.56E-02,1.23E-01,,
S1,2020,5,12,23,50,29,45.388393,-71.974533,241.3,15,37.7,3.5,60,614.4,1724,0.430583,233,123,116,385,OK,2.42E-01,3.70E-01,,
S2,2020,5,12,23,50,32,45.38839,-71.974434,240.89999,15,37.8,3.5,60,614.4,61338,855.05884,992,323,263,1452,OK,8.75E-02,1.66E-01,,
S4,2020,5,12,23,50,37,45.388371,-71.974152,240.39999,15,37.8,3.5,60,614.4,5693,0.300103,759,271,215,1151,OK,1.07E-01,2.20E-01,,
S5,2020,5,12,23,50,39,45.388367,-71.974045,240.2,14,37.8,3.5,60,614.4,2370,0.195719,89,51,50,113,UE,2.84E-01,4.00E-01,,
S6,2020,5,12,23,50,42,45.388371,-71.973869,239.2,14,37.8,3.5,60,614.4,0,854.98053,353,129,136,485,OK,1.61E-02,7.92E-02,,
S1,2020,5,12,23,50,44,45.388371,-71.973763,239,14,37.8,3.5,60,614.4,1968,0.156576,74,41,38,124,UE,2.69E-01,4.01E-01,,
S2,2020,5,12,23,50,46,45.388374,-71.973557,237.39999,14,37.8,3.5,60,614.4,4309,0.039144,358,123,102,517,OK,9.00E-02,1.86E-01,,
S4,2020,5,12,23,50,51,45.388378,-71.973183,234.39999,14,37.8,3.5,60,614.4,1732,5.206136,2622,1196,870,4381,OK,1.80E-01,3.45E-01,,
S5,2020,5,12,23,50,54,45.388378,-71.973045,233.60001,14,37.8,3.5,60,614.4,1910,0.260959,89,50,40,142,UE,2.69E-01,4.31E-01,,
S6,2020,5,12,23,50,56,45.388378,-71.972885,232.5,15,37.8,3.5,60,614.4,43699,0,88,35,36,124,UE,7.05E-02,1.56E-01,,
S2,2020,5,12,23,51,1,45.388374,-71.972641,231.60001,15,37.8,3.5,60,614.4,2363,0.260959,186,76,53,296,UE,1.48E-01,3.01E-01,,
S4,2020,5,12,23,51,6,45.388371,-71.972404,232.2,15,37.8,3.5,60,614.4,2294,3.118462,1967,793,511,3205,OK,1.43E-01,2.97E-01,,
S5,2020,5,12,23,51,9,45.388371,-71.972336,232.3,15,37.8,3.5,60,614.4,1875,0.182671,61,34,27,94,UE,2.65E-01,4.28E-01,,
S6,2020,5,12,23,51,11,45.388371,-71.972244,232.5,15,37.8,3.5,60,614.4,3020,0.287055,326,141,129,494,OK,1.46E-01,2.73E-01,,
S1,2020,5,12,23,51,14,45.388367,-71.972115,233.2,15,37.8,3.5,60,614.4,2249,6.510932,1508,941,678,2806,OK,2.97E-01,4.70E-01,,
S2,2020,5,12,23,51,16,45.388367,-71.972038,233.5,15,37.8,3.5,60,614.4,2200,4.136203,2480,1008,640,4038,OK,1.44E-01,3.00E-01,,
S4,2020,5,12,23,51,21,45.388359,-71.971802,233.89999,15,37.7,3.4,60,614.4,2659,0.548014,411,160,104,659,OK,1.38E-01,2.84E-01,,
S5,2020,5,12,23,51,23,45.388359,-71.971634,234.2,15,37.8,3.5,60,614.4,2716,0.169623,43,28,23,68,UE,3.39E-01,4.92E-01,,
S6,2020,5,12,23,51,26,45.388355,-71.971504,234.5,15,37.7,3.4,60,614.4,1801,0.117432,85,40,36,133,UE,1.88E-01,3.25E-01,,
