lat,lon,MSI
  45.39049, -71.97012,   0.30044
  45.39048, -71.97009,   0.31146
  45.39048, -71.97008,   0.31109
  45.39047, -71.97008,   0.29309
  45.39047, -71.97008,   0.28517
  45.41289, -71.86695,   0.24164
  45.41289, -71.86694,   0.48986
  45.41288, -71.86693,   0.19879
  45.41288, -71.86696,   0.19308
  45.41300, -71.86697,   0.17453
  45.41327, -71.86704,   0.45793
  45.41352, -71.86685,   0.32986
  45.41382, -71.86613,   0.14458
  45.41443, -71.86639,   0.28205
  45.41504, -71.86642,   0.17585
  45.41566, -71.86647,   0.29071
  45.41636, -71.86656,   0.29631
  45.41701, -71.86659,   0.14190
  45.41770, -71.86629,   0.16174
  45.41847, -71.86591,   0.22961
  45.41870, -71.86542,   0.29177
  45.41895, -71.86472,   0.36079
  45.41964, -71.86433,   0.12941
  45.42023, -71.86400,   0.24151
  45.42093, -71.86366,   0.30427
  45.42153, -71.86378,   0.04230
  45.42223, -71.86417,   0.28922
  45.42279, -71.86461,   0.25165
  45.42322, -71.86512,   0.41490
  45.42320, -71.86597,   0.55379
  45.42310, -71.86667,   0.21760
  45.42248, -71.86658,   0.26736
  45.42245, -71.86543,   0.56524
  45.42255, -71.86456,   0.16607
  45.42334, -71.86472,   0.22455
  45.42424, -71.86475,   0.44414
  45.42513, -71.86478,   0.20158
  45.42595, -71.86489,   0.31375
  45.42642, -71.86540,   0.34296
  45.42620, -71.86621,   0.20634
  45.42593, -71.86712,   0.18029
  45.42566, -71.86801,   0.35793
  45.42525, -71.86871,   0.26019
  45.42467, -71.86848,   0.26144
  45.42440, -71.86935,   0.33994
  45.42374, -71.86940,   0.32321
  45.42310, -71.86939,   0.49355
  45.42238, -71.86938,   0.44131
  45.42170, -71.86935,   0.23933
  45.42153, -71.86839,   0.24415
  45.42145, -71.86729,   0.23641
  45.42096, -71.86659,   0.20909
  45.42066, -71.86615,   0.14724
  45.42117, -71.86494,   0.35721
  45.42139, -71.86437,   0.17779
  45.42102, -71.86543,   0.17594
  45.42052, -71.86658,   0.19303
  45.42027, -71.86766,   0.30041
  45.42020, -71.86860,   0.23291
  45.42018, -71.86966,   0.19095
  45.42016, -71.87080,   0.29643
  45.42036, -71.87144,   0.29063
  45.42099, -71.87139,   0.47238
  45.42165, -71.87140,   0.67350
  45.42225, -71.87141,   0.64374
  45.42269, -71.87143,   0.48445
  45.42298, -71.87184,   0.48056
  45.42259, -71.87234,   0.54347
  45.42282, -71.87279,   0.46628
  45.42377, -71.87247,   0.36469
  45.42459, -71.87167,   0.23119
  45.42484, -71.87076,   0.12894
  45.42511, -71.86980,   0.30889
  45.42551, -71.86869,   0.27380
  45.42638, -71.86805,   0.46605
  45.42714, -71.86804,   0.21517
  45.42802, -71.86805,   0.39775
  45.42839, -71.86745,   0.23973
  45.42841, -71.86623,   0.14846
  45.42842, -71.86478,   0.18662
  45.42842, -71.86346,   0.18835
  45.42851, -71.86181,   0.38106
  45.42791, -71.86173,   0.12918
  45.42719, -71.86172,   0.33267
  45.42641, -71.86171,   0.37748
  45.42573, -71.86169,   0.13336
  45.42498, -71.86166,   0.16072
  45.42419, -71.86167,   0.24351
  45.42344, -71.86165,   0.32268
  45.42268, -71.86163,   0.20628
  45.42258, -71.86077,   0.25935
  45.42313, -71.86051,   0.20105
  45.42381, -71.86012,   0.23740
  45.42446, -71.85953,   0.12653
  45.42505, -71.85978,   0.20886
  45.42530, -71.86056,   0.25656
  45.42617, -71.86056,   0.12573
  45.42627, -71.85957,   0.12561
  45.42677, -71.85929,   0.12594
  45.42754, -71.85927,   0.13186
  45.42835, -71.85925,   0.15899
  45.42905, -71.85950,   0.22487
  45.42949, -71.85883,   0.18356
  45.42910, -71.85802,   0.22738
  45.42839, -71.85813,   0.33040
  45.42779, -71.85771,   0.29486
  45.42814, -71.85707,   0.25923
  45.42841, -71.85658,   0.20634
  45.42802, -71.85579,   0.29631
  45.42789, -71.85543,   0.27452
  45.42829, -71.85625,   0.24609
  45.42886, -71.85741,   0.22759
  45.42947, -71.85852,   0.37363
  45.43012, -71.85801,   0.18893
  45.43089, -71.85760,   0.20983
  45.43113, -71.85851,   0.25892
  45.43116, -71.85948,   0.23055
  45.43121, -71.86031,   0.20895
  45.43142, -71.86096,   0.35761
  45.43193, -71.86159,   0.27170
  45.43184, -71.86249,   0.20591
  45.43138, -71.86286,   0.35793
  45.43067, -71.86295,   0.23383
  45.43051, -71.86249,   0.15375
  45.43114, -71.86282,   0.36079
  45.43173, -71.86282,   0.20175
  45.43129, -71.85726,   0.19296
  45.43199, -71.85654,   0.18593
  45.43242, -71.85522,   0.29616
  45.43250, -71.85339,   0.15965
  45.43255, -71.85198,   0.14816
  45.43240, -71.85075,   0.16493
  45.43158, -71.85050,   0.13191
  45.43051, -71.85024,   0.12893
  45.43047, -71.85124,   0.23101
  45.43055, -71.85241,   0.12590
  45.43066, -71.85332,   0.14490
  45.43099, -71.85284,   0.13201
  45.43093, -71.85327,   0.13186
  45.43060, -71.85323,   0.21080
  45.43012, -71.85008,   0.16250
  45.42929, -71.84982,   0.16016
  45.42825, -71.84955,   0.28205
  45.42690, -71.84927,   0.18984
  45.42553, -71.84911,   0.18925
  45.42392, -71.84933,   0.20631
  45.42250, -71.85014,   0.23260
  45.42243, -71.85064,   0.50819
  45.42253, -71.85131,   0.02696
  45.42320, -71.85138,   0.26393
  45.42401, -71.85112,   0.21977
  45.42474, -71.85116,   0.20776
  45.42549, -71.85132,   0.22814
  45.42621, -71.85168,   0.17918
  45.42633, -71.85265,   0.25423
  45.42629, -71.85361,   0.27523
  45.42610, -71.85462,   0.15486
  45.42527, -71.85452,   0.22542
  45.42443, -71.85434,   0.20013
  45.42364, -71.85386,   0.21392
  45.42339, -71.85230,   0.28755
  45.42300, -71.85146,   0.30467
  45.42245, -71.85101,   0.13984
  45.42198, -71.85056,   0.08424
  45.42128, -71.85113,   0.39866
  45.42043, -71.85160,   0.22107
  45.41937, -71.85187,   0.22712
  45.41850, -71.85188,   0.53308
  45.41789, -71.85178,   0.35761
  45.41712, -71.85169,   0.09820
  45.41640, -71.85160,   0.19700
  45.41545, -71.85148,   0.08005
  45.41536, -71.85061,   0.33338
  45.41502, -71.85007,   0.05684
  45.41489, -71.84952,   0.11235
  45.41491, -71.84844,   0.17147
  45.41491, -71.84737,   0.13378
  45.41527, -71.84640,   0.20870
  45.41567, -71.84668,   0.04020
  45.41564, -71.84802,   0.40671
  45.41559, -71.84954,   0.27531
  45.41587, -71.85027,   0.37235
  45.41686, -71.85039,   0.21726
  45.41701, -71.85046,   0.20952
  45.41636, -71.85037,   0.14997
  45.41579, -71.85030,   0.40777
  45.41538, -71.85073,   0.30944
  45.41523, -71.85143,   0.03891
  45.41452, -71.85156,   0.27210
  45.41380, -71.85174,   0.45469
  45.41305, -71.85180,   0.20381
  45.41216, -71.85180,   0.25083
  45.41130, -71.85182,   0.24955
  45.41119, -71.85134,   0.20873
  45.41114, -71.85053,   0.27029
  45.41110, -71.84978,   0.19246
  45.41095, -71.84909,   0.26713
  45.41042, -71.84882,   0.25654
  45.40981, -71.84849,   0.20551
  45.40974, -71.84815,   0.23228
  45.40997, -71.84737,   0.20956
  45.41029, -71.84631,   0.39425
  45.41057, -71.84532,   0.45227
  45.41080, -71.84441,   0.48095
  45.41114, -71.84342,   0.14138
  45.41171, -71.84355,   0.13892
  45.41198, -71.84290,   0.21982
  45.41241, -71.84214,   0.12737
  45.41281, -71.84255,   0.10191
  45.41324, -71.84355,   0.17147
  45.41354, -71.84466,   0.14132
  45.41410, -71.84467,   0.20157
  45.41413, -71.84495,   0.06651
  45.41354, -71.84505,   0.12605
  45.41352, -71.84602,   0.14706
  45.41324, -71.84708,   0.12560
  45.41324, -71.84837,   0.21177
  45.41385, -71.84869,   0.18805
  45.41410, -71.84792,   0.26429
  45.41412, -71.84676,   0.31106
  45.41405, -71.84576,   0.15503
  45.41148, -71.84106,   0.27190
  45.41081, -71.84068,   0.24226
  45.41039, -71.84123,   0.30549
  45.41011, -71.84217,   0.19457
  45.40985, -71.84310,   0.40046
  45.40955, -71.84416,   0.23522
  45.40923, -71.84527,   0.13313
  45.40889, -71.84644,   0.26574
  45.40843, -71.84730,   0.18318
  45.40764, -71.84737,   0.29906
  45.40730, -71.84688,   0.31106
  45.40732, -71.84594,   0.14440
  45.40731, -71.84479,   0.26625
  45.40774, -71.84450,   0.36703
  45.40810, -71.84402,   0.24192
  45.40808, -71.84299,   0.31106
  45.40807, -71.84181,   0.31106
  45.40805, -71.84068,   0.40748
  45.40801, -71.83970,   0.18633
  45.40797, -71.83874,   0.58379
  45.40794, -71.83766,   0.22107
  45.40786, -71.83675,   0.19115
  45.40744, -71.83672,   0.21668
  45.40725, -71.83760,   0.48986
  45.40729, -71.83884,   0.22564
  45.40731, -71.83983,   0.18984
  45.40734, -71.84091,   0.30811
  45.40738, -71.84200,   0.46267
  45.40741, -71.84312,   0.28613
  45.40735, -71.84422,   0.04442
  45.40675, -71.84450,   0.23174
  45.40622, -71.84417,   0.17919
  45.40558, -71.84358,   0.09820
  45.40558, -71.84274,   0.32022
  45.40597, -71.84187,   0.33928
  45.40546, -71.84164,   0.29092
  45.40480, -71.84193,   0.25167
  45.40454, -71.84126,   0.35571
  45.40494, -71.84068,   0.34629
  45.40515, -71.83981,   0.43374
  45.40500, -71.83869,   0.20441
  45.40487, -71.83752,   0.22710
  45.40498, -71.83640,   0.22712
  45.40556, -71.83680,   0.23024
  45.40572, -71.83829,   0.27421
  45.40588, -71.83955,   0.23476
  45.40600, -71.84044,   0.22433
  45.40664, -71.84036,   0.16517
  45.40668, -71.83952,   0.19768
  45.40662, -71.83846,   0.44301
  45.40656, -71.83756,   0.54500
  45.40649, -71.83643,   0.38207
  45.40636, -71.83534,   0.20378
  45.40566, -71.83527,   0.28386
  45.40542, -71.83462,   0.09820
  45.40533, -71.83344,   0.31130
  45.40509, -71.83261,   0.43606
  45.40460, -71.83280,   0.29616
  45.40465, -71.83404,   0.47548
  45.40467, -71.83521,   0.16669
  45.40401, -71.83499,   0.21238
  45.40332, -71.83444,   0.29217
  45.40265, -71.83388,   0.38207
  45.40192, -71.83332,   0.18172
  45.40136, -71.83260,   0.22255
  45.40127, -71.83156,   0.31497
  45.40122, -71.83043,   0.18403
  45.40073, -71.83018,   0.17598
  45.40047, -71.83081,   0.31931
  45.40054, -71.83192,   0.30923
  45.40054, -71.83298,   0.25721
  45.39999, -71.83324,   0.31931
  45.40005, -71.83411,   0.20318
  45.40076, -71.83411,   0.20037
  45.40317, -71.83576,   0.24691
  45.40315, -71.83578,   0.30985
  45.40295, -71.83624,   0.36141
  45.40311, -71.83678,   0.20072
  45.40343, -71.83743,   0.27131
  45.40350, -71.83834,   0.40700
  45.40364, -71.83933,   0.38614
  45.40375, -71.84042,   0.17644
  45.40383, -71.84145,   0.21870
  45.40396, -71.84250,   0.44420
  45.40435, -71.84352,   0.43011
  45.40446, -71.84416,   0.16730
  45.40392, -71.84479,   0.30650
  45.40340, -71.84540,   0.21451
  45.40284, -71.84609,   0.14107
  45.40300, -71.84673,   0.46995
  45.40365, -71.84709,   0.19469
  45.40447, -71.84724,   0.28699
  45.40539, -71.84745,   0.15805
  45.40613, -71.84763,   0.20328
  45.40637, -71.84675,   0.23079
  45.40651, -71.84553,   0.18649
  45.40659, -71.84441,   0.12610
  45.40665, -71.84312,   0.16016
  45.40670, -71.84193,   0.15401
  45.40672, -71.84077,   0.38248
  45.40669, -71.83973,   0.26160
  45.40662, -71.83871,   0.13669
  45.40656, -71.83763,   0.40046
  45.40649, -71.83656,   0.22527
  45.40638, -71.83531,   0.12109
  45.40624, -71.83416,   0.08644
  45.40618, -71.83302,   0.39586
  45.40611, -71.83208,   0.39386
  45.40606, -71.83107,   0.35130
  45.40592, -71.83003,   0.22246
  45.40561, -71.82911,   0.35571
  45.40536, -71.82812,   0.17625
  45.40545, -71.82704,   0.13808
  45.40535, -71.82578,   0.18984
  45.40527, -71.82465,   0.29631
  45.40513, -71.82339,   0.49102
  45.40482, -71.82228,   0.13134
  45.40475, -71.82113,   0.24575
  45.40440, -71.82059,   0.28699
  45.40345, -71.82079,   0.21377
  45.40277, -71.82134,   0.17394
  45.40231, -71.82188,   0.14524
  45.40264, -71.82249,   0.13217
  45.40311, -71.82333,   0.13659
  45.40355, -71.82423,   0.33823
  45.40404, -71.82523,   0.18103
  45.40400, -71.82610,   0.10581
  45.40355, -71.82694,   0.19962
  45.40361, -71.82792,   0.22375
  45.40368, -71.82899,   0.14607
  45.40439, -71.82937,   0.35070
  45.40498, -71.83000,   0.20473
  45.40559, -71.82984,   0.17983
  45.40626, -71.82945,   0.18087
  45.40632, -71.82830,   0.17291
  45.40623, -71.82709,   0.13905
  45.40614, -71.82590,   0.20524
  45.40622, -71.82490,   0.48714
  45.40693, -71.82536,   0.07054
  45.40771, -71.82581,   0.15280
  45.40851, -71.82622,   0.29149
  45.40857, -71.82718,   0.35620
  45.40863, -71.82828,   0.15529
  45.40869, -71.82943,   0.21074
  45.40928, -71.82965,   0.24075
  45.40943, -71.82887,   0.14170
  45.40936, -71.82783,   0.30319
  45.40945, -71.82687,   0.13631
  45.41011, -71.82705,   0.15941
  45.41087, -71.82697,   0.16610
  45.41099, -71.82786,   0.28699
  45.41106, -71.82895,   0.15486
  45.41115, -71.83003,   0.18426
  45.41124, -71.83118,   0.12693
  45.41134, -71.83244,   0.12176
  45.41143, -71.83355,   0.24808
  45.41152, -71.83471,   0.12425
  45.41164, -71.83601,   0.11966
  45.41166, -71.83699,   0.15198
  45.41133, -71.83820,   0.13854
  45.41099, -71.83923,   0.31355
  45.41045, -71.83935,   0.38867
  45.40979, -71.83881,   0.15280
  45.40971, -71.83765,   0.07464
  45.41007, -71.83656,   0.16311
  45.41037, -71.83566,   0.39866
  45.41046, -71.83482,   0.13622
  45.40989, -71.83421,   0.21978
  45.40932, -71.83373,   0.12530
  45.40895, -71.83441,   0.31106
  45.40855, -71.83427,   0.31106
  45.40853, -71.83331,   0.02543
  45.40852, -71.83245,   0.24057
  45.40847, -71.83136,   0.28143
  45.40866, -71.83065,   0.21471
  45.40940, -71.83079,   0.21840
  45.40975, -71.83079,   0.17171
  45.41042, -71.83076,   0.27081
  45.41119, -71.83090,   0.14009
  45.41169, -71.83118,   0.42395
  45.41205, -71.83189,   0.31311
  45.41214, -71.83314,   0.20138
  45.41236, -71.83415,   0.27830
  45.41291, -71.83369,   0.17570
  45.41283, -71.83286,   0.17028
  45.41273, -71.83182,   0.27896
  45.41274, -71.83089,   0.22107
  45.41325, -71.83083,   0.18984
  45.41363, -71.83057,   0.21471
  45.41357, -71.82967,   0.16904
  45.41349, -71.82863,   0.21131
  45.41340, -71.82749,   0.09691
  45.41415, -71.82723,   0.12283
  45.41427, -71.82828,   0.31106
  45.41461, -71.82902,   0.20241
  45.41499, -71.82845,   0.18984
  45.41494, -71.82739,   0.26160
  45.41510, -71.82707,   0.15298
  45.41563, -71.82705,   0.02095
  45.41573, -71.82816,   0.28066
  45.41581, -71.82928,   0.29062
  45.41589, -71.83041,   0.38485
  45.41616, -71.83079,   0.27460
  45.41668, -71.83021,   0.29808
  45.41733, -71.82964,   0.66311
  45.41799, -71.82921,   0.47259
  45.41876, -71.82883,   0.20800
  45.41951, -71.82849,   0.24001
  45.42034, -71.82812,   0.16541
  45.42112, -71.82777,   0.50292
  45.42181, -71.82745,   0.13307
  45.42257, -71.82711,   0.43705
  45.42333, -71.82677,   0.52844
  45.42410, -71.82642,   0.66553
  45.42480, -71.82610,   0.37714
  45.42558, -71.82574,   0.24331
  45.42637, -71.82536,   0.17108
  45.42710, -71.82504,   0.15838
  45.42786, -71.82467,   0.12933
  45.42862, -71.82433,   0.17758
  45.42929, -71.82414,   0.14531
  45.42977, -71.82428,   0.12730
  45.42915, -71.82438,   0.13069
  45.42823, -71.82463,   0.13637
  45.42742, -71.82500,   0.16453
  45.42677, -71.82546,   0.05317
  45.42695, -71.82696,   0.42111
  45.42713, -71.82854,   0.00316
  45.42731, -71.83008,   0.40671
  45.42761, -71.83204,   0.15879
  45.42728, -71.83395,   0.00556
  45.42665, -71.83563,   0.09907
  45.42635, -71.83741,   0.03092
  45.42596, -71.83917,   0.35571
  45.42535, -71.84063,   0.42716
  45.42457, -71.84222,   0.38175
  45.42386, -71.84383,   0.40671
  45.42339, -71.84531,   0.17153
  45.42283, -71.84674,   0.27452
  45.42226, -71.84810,   0.24884
  45.41040, -71.85189,   0.25510
  45.41023, -71.85258,   0.12048
  45.41021, -71.85352,   0.14155
  45.41069, -71.85381,   0.12963
  45.41097, -71.85326,   0.18916
  45.41146, -71.85372,   0.15565
  45.41211, -71.85382,   0.12276
  45.41210, -71.85494,   0.18844
  45.41222, -71.85593,   0.20321
  45.41298, -71.85649,   0.43833
  45.41374, -71.85709,   0.30923
  45.41459, -71.85776,   0.16028
  45.41541, -71.85740,   0.18430
  45.41584, -71.85788,   0.13915
  45.41568, -71.85889,   0.13428
  45.41570, -71.85984,   0.29616
  45.41561, -71.86097,   0.19186
  45.41531, -71.86198,   0.15928
  45.41492, -71.86301,   0.32677
  45.41455, -71.86404,   0.20346
  45.41423, -71.86491,   0.18102
  45.41383, -71.86593,   0.17555
  45.41323, -71.86567,   0.27120
  45.41336, -71.86503,   0.33046
  45.41328, -71.86568,   0.33247
  45.41373, -71.86620,   0.24018
  45.41341, -71.86713,   0.15084
  45.41306, -71.86807,   0.30330
  45.41269, -71.86837,   0.13928
  45.41198, -71.86832,   0.34692
  45.41125, -71.86840,   0.23006
  45.41123, -71.86940,   0.16400
  45.41168, -71.86980,   0.15412
  45.41251, -71.87005,   0.15540
  45.41329, -71.87024,   0.17435
  45.41406, -71.87057,   0.12595
  45.41483, -71.87109,   0.21007
  45.41552, -71.87157,   0.35240
  45.41631, -71.87192,   0.16193
  45.41711, -71.87215,   0.05353
  45.41781, -71.87230,   0.13328
  45.41847, -71.87247,   0.21746
  45.41927, -71.87260,   0.13155
  45.41994, -71.87270,   0.20138
  45.42060, -71.87283,   0.48290
  45.42137, -71.87297,   0.46503
  45.42215, -71.87298,   0.17028
  45.42293, -71.87282,   0.42710
  45.42368, -71.87260,   0.19321
  45.42445, -71.87247,   0.12877
  45.42404, -71.87322,   0.40654
  45.42335, -71.87374,   0.36025
  45.42252, -71.87405,   0.51686
  45.42162, -71.87405,   0.02997
  45.42079, -71.87389,   0.04803
  45.42005, -71.87380,   0.05452
  45.41991, -71.87466,   0.14839
  45.41987, -71.87592,   0.03074
  45.41989, -71.87715,   0.35871
  45.42051, -71.87730,   0.00080
  45.42056, -71.87627,   0.08156
  45.42057, -71.87518,   0.00487
  45.42024, -71.87480,   0.22195
  45.41992, -71.87417,   0.25362
  45.41955, -71.87363,   0.16026
  45.41879, -71.87347,   0.19664
  45.41798, -71.87331,   0.18882
  45.41710, -71.87312,   0.27815
  45.41665, -71.87309,   0.15979
  45.41667, -71.87312,   0.14633
  45.41668, -71.87312,   0.13999
  45.41635, -71.87302,   0.12932
  45.41568, -71.87287,   0.21384
  45.41495, -71.87283,   0.19545
  45.41475, -71.87360,   0.15486
  45.41522, -71.87389,   0.14292
  45.41592, -71.87431,   0.22194
  45.41645, -71.87466,   0.48592
  45.41640, -71.87566,   0.12305
  45.41585, -71.87649,   0.22666
  45.41536, -71.87731,   0.25287
  45.41459, -71.87740,   0.24190
  45.41393, -71.87745,   0.27478
  45.41367, -71.87817,   0.34129
  45.41346, -71.87907,   0.14020
  45.41284, -71.87884,   0.15850
  45.41214, -71.87858,   0.18650
  45.41185, -71.87794,   0.21608
  45.41220, -71.87734,   0.16897
  45.41296, -71.87737,   0.25215
  45.41373, -71.87740,   0.17742
  45.41393, -71.87658,   0.17625
  45.41409, -71.87569,   0.18360
  45.41433, -71.87486,   0.14896
  45.41392, -71.87436,   0.18430
  45.41318, -71.87392,   0.12934
  45.41311, -71.87321,   0.27452
  45.41362, -71.87303,   0.14272
  45.41437, -71.87342,   0.15539
  45.41478, -71.87315,   0.14955
  45.41482, -71.87266,   0.17590
  45.41410, -71.87223,   0.18097
  45.41335, -71.87183,   0.00420
  45.41272, -71.87144,   0.14899
  45.41208, -71.87109,   0.18529
  45.41203, -71.87102,   0.17560
  45.41185, -71.87092,   0.13977
  45.41119, -71.87071,   0.16870
  45.41056, -71.87067,   0.04420
  45.40985, -71.87070,   0.09904
  45.40902, -71.87068,   0.13015
  45.40822, -71.87068,   0.22305
  45.40818, -71.87065,   0.20153
  45.40817, -71.87064,   0.16394
  45.40818, -71.87066,   0.16371
  45.40817, -71.87066,   0.12582
  45.40816, -71.87066,   0.12195
  45.40807, -71.87116,   0.16360
  45.40808, -71.87231,   0.13156
  45.40807, -71.87347,   0.21188
  45.40807, -71.87457,   0.44925
  45.40807, -71.87569,   0.26948
  45.40807, -71.87676,   0.34485
  45.40806, -71.87801,   0.27547
  45.40807, -71.87919,   0.49586
  45.40795, -71.88037,   0.29567
  45.40735, -71.88129,   0.51900
  45.40685, -71.88210,   0.33238
  45.40624, -71.88307,   0.11975
  45.40550, -71.88372,   0.13531
  45.40477, -71.88416,   0.16072
  45.40416, -71.88472,   0.14934
  45.40403, -71.88496,   0.12106
  45.40402, -71.88498,   0.11649
  45.40412, -71.88518,   0.13109
  45.40481, -71.88573,   0.12695
  45.40482, -71.88645,   0.17044
  45.40461, -71.88731,   0.13359
  45.40408, -71.88707,   0.12824
  45.40345, -71.88635,   0.56931
  45.40284, -71.88554,   0.21606
  45.40285, -71.88468,  -0.00715
  45.40321, -71.88377,   0.13831
  45.40324, -71.88270,   0.20610
  45.40318, -71.88159,   0.15121
  45.40327, -71.88077,   0.21399
  45.40338, -71.87985,   0.11442
  45.40349, -71.87895,   0.16504
  45.40361, -71.87797,   0.20298
  45.40365, -71.87704,   0.13015
  45.40365, -71.87605,   0.11893
  45.40367, -71.87527,   0.10721
  45.40366, -71.87421,   0.12028
  45.40368, -71.87305,   0.57090
  45.40369, -71.87222,   0.14073
  45.40368, -71.87116,   0.12728
  45.40369, -71.87035,   0.12815
  45.40369, -71.86955,   0.14479
  45.40371, -71.86859,   0.26403
  45.40372, -71.86762,   0.35172
  45.40374, -71.86677,   0.23602
  45.40377, -71.86578,   0.21092
  45.40376, -71.86496,   0.13176
  45.40380, -71.86395,   0.12034
  45.40369, -71.86293,   0.15784
  45.40332, -71.86182,   0.18878
  45.40334, -71.86053,   0.14003
  45.40362, -71.85941,   0.12830
  45.40396, -71.85842,   0.13738
  45.40432, -71.85747,   0.13322
  45.40473, -71.85646,   0.19900
  45.40513, -71.85555,   0.25153
  45.40575, -71.85498,   0.20961
  45.40602, -71.85405,   0.21652
  45.40600, -71.85287,   0.46921
  45.40565, -71.85253,   0.47424
  45.40482, -71.85275,   0.31806
  45.40394, -71.85295,   0.39735
  45.40311, -71.85313,   0.45478
  45.40223, -71.85346,   0.23556
  45.40142, -71.85407,   0.34394
  45.40074, -71.85493,   0.12943
  45.40022, -71.85589,   0.12734
  45.39971, -71.85698,   0.17699
  45.39925, -71.85797,   0.19581
  45.39879, -71.85896,   0.12012
  45.39827, -71.86010,   0.14919
  45.39780, -71.86111,   0.18174
  45.39733, -71.86210,   0.24594
  45.39689, -71.86311,   0.15900
  45.39657, -71.86420,   0.41084
  45.39638, -71.86533,   0.36271
  45.39631, -71.86648,   0.56398
  45.39629, -71.86766,   0.11446
  45.39626, -71.86879,   0.13740
  45.39624, -71.86984,   0.53924
  45.39622, -71.87099,   0.19973
  45.39623, -71.87219,   0.20210
  45.39617, -71.87351,   0.17151
  45.39615, -71.87463,   0.11844
  45.39615, -71.87592,   0.18506
  45.39617, -71.87711,   0.14485
  45.39623, -71.87810,   0.12771
  45.39685, -71.87865,   0.18683
  45.39750, -71.87918,   0.14903
  45.39822, -71.87983,   0.14193
  45.39880, -71.88030,   0.22808
  45.39943, -71.88088,   0.13241
  45.40015, -71.88154,   0.12079
  45.40075, -71.88208,   0.15765
  45.40117, -71.88199,   0.18916
  45.40129, -71.88100,   0.14804
  45.40122, -71.87996,   0.12880
  45.40112, -71.87897,   0.14923
  45.40100, -71.87810,   0.12923
  45.40038, -71.87769,   0.19705
  45.39969, -71.87743,   0.17492
  45.39891, -71.87711,   0.19499
  45.39815, -71.87683,   0.13464
  45.39818, -71.87613,   0.14345
  45.39841, -71.87514,   0.14503
  45.39887, -71.87495,   0.11334
  45.39957, -71.87521,   0.23599
  45.40031, -71.87550,   0.15484
  45.40099, -71.87557,   0.15717
  45.40104, -71.87471,   0.29895
  45.40105, -71.87367,   0.12734
  45.40168, -71.87357,   0.17293
  45.40244, -71.87358,   0.23514
  45.40326, -71.87362,   0.55382
  45.40367, -71.87328,   0.48567
  45.40338, -71.87260,   0.33282
  45.40262, -71.87258,   0.16942
  45.40181, -71.87257,   0.24536
  45.40120, -71.87255,   0.12662
  45.40110, -71.87168,   0.21402
  45.40174, -71.87151,   0.12506
  45.40249, -71.87154,   0.16106
  45.40332, -71.87155,   0.11966
  45.40370, -71.87116,   0.12811
  45.40350, -71.87054,   0.14051
  45.40266, -71.87046,   0.13713
  45.40181, -71.87045,   0.24966
  45.40113, -71.87034,   0.28895
  45.40118, -71.86949,   0.09711
  45.40194, -71.86947,   0.21450
  45.40281, -71.86950,   0.12737
  45.40358, -71.86946,   0.13108
  45.40371, -71.86865,   0.37400
  45.40305, -71.86846,   0.13776
  45.40232, -71.86843,   0.16965
  45.40159, -71.86842,   0.19928
  45.40116, -71.86803,   0.13571
  45.40118, -71.86714,   0.13001
  45.40119, -71.86616,   0.13900
  45.40118, -71.86508,   0.13880
  45.40119, -71.86404,   0.14719
  45.40120, -71.86295,   0.15217
  45.40122, -71.86192,   0.11252
  45.40123, -71.86077,   0.12544
  45.40083, -71.85953,   0.13380
  45.40033, -71.85952,   0.28697
  45.39990, -71.85952,   0.13378
  45.39988, -71.85956,   0.24056
  45.39982, -71.86025,   0.18925
  45.39982, -71.86079,   0.12454
  45.39980, -71.86166,   0.16943
  45.39978, -71.86264,   0.14582
  45.39977, -71.86368,   0.13002
  45.39967, -71.86468,   0.21052
  45.39954, -71.86550,   0.14702
  45.39940, -71.86658,   0.12539
  45.39926, -71.86764,   0.11048
  45.39883, -71.86776,   0.09822
  45.39815, -71.86768,   0.11306
  45.39743, -71.86765,   0.10464
  45.39671, -71.86765,   0.13331
  45.39641, -71.86766,   0.29411
  45.39597, -71.86763,   0.12945
  45.39525, -71.86749,   0.12903
  45.39465, -71.86709,   0.18311
  45.39415, -71.86629,   0.30017
  45.39376, -71.86494,   0.27872
  45.39326, -71.86318,   0.15820
  45.39282, -71.86163,   0.21776
  45.39220, -71.86040,   0.28365
  45.39132, -71.85965,   0.25923
  45.39045, -71.85943,   0.26160
  45.38927, -71.85931,   0.31106
  45.38815, -71.85921,   0.13435
  45.38778, -71.85980,   0.14642
  45.38766, -71.86089,   0.18647
  45.38761, -71.86212,   0.17590
  45.38758, -71.86344,   0.14463
  45.38757, -71.86452,   0.03660
  45.38760, -71.86576,   0.13821
  45.38767, -71.86689,   0.15104
  45.38792, -71.86794,   0.16366
  45.38845, -71.86877,   0.18542
  45.38911, -71.86980,   0.13348
  45.38953, -71.86992,   0.12035
  45.38954, -71.86896,   0.10017
  45.38956, -71.86765,   0.10003
  45.38961, -71.86630,   0.12268
  45.38900, -71.86597,   0.19313
  45.38829, -71.86582,   0.03557
  45.38823, -71.86484,   0.06380
  45.38828, -71.86379,   0.15319
  45.38829, -71.86269,   0.11391
  45.38834, -71.86151,   0.22379
  45.38847, -71.86039,   0.13348
  45.38917, -71.86049,   0.16385
  45.38985, -71.86066,   0.14393
  45.39061, -71.86074,   0.13481
  45.39097, -71.86127,   0.11967
  45.39047, -71.86166,   0.11885
