Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S4,2020,6,9,23,34,59,45.412319,-71.913826,223.7,13,59.9,13.2,60,100.8,2033,4.294642,177,105,74,331,UE,,,
S1,2020,6,9,23,35,3,45.412312,-71.913818,223.2,13,59.8,13.2,60,153.6,1982,6.784939,420,247,168,781,OK,,,
S3,2020,6,9,23,35,6,45.412308,-71.913818,222.7,13,59.8,13.2,60,153.6,2088,0.991645,81,47,39,130,UE,,,
S4,2020,6,9,23,35,7,45.412312,-71.913826,222.3,13,59.8,13.2,60,153.6,2028,5.741103,365,216,153,681,OK,,,
S6,2020,6,9,23,35,10,45.412312,-71.913795,221.60001,13,59.8,13.2,60,153.6,1667,2.661784,216,112,75,372,UE,,,
S1,2020,6,9,23,35,11,45.412308,-71.913757,221.5,13,59.8,13.2,60,153.6,1836,14.300564,918,517,333,1684,OK,,,
S2,2020,6,9,23,35,12,45.412296,-71.913658,221.5,13,59.8,13.2,60,614.4,1627,3.066271,1171,557,360,1999,OK,,,
S3,2020,6,9,23,35,14,45.412292,-71.913597,219.60001,13,59.7,13.2,60,614.4,3276,0.234863,65,43,39,92,UE,,,
S4,2020,6,9,23,35,17,45.412289,-71.913445,218.10001,13,59.7,13.2,60,153.6,1926,1.200412,172,75,54,259,UE,,,
S5,2020,6,9,23,35,19,45.412289,-71.913361,217.5,13,59.7,13.2,60,614.4,2393,0.221815,46,30,21,81,UE,,,
S6,2020,6,9,23,35,21,45.412289,-71.913277,217,13,59.7,13.2,60,614.4,1953,0.208767,55,32,22,93,UE,,,
S1,2020,6,9,23,35,23,45.412266,-71.913216,217.2,13,59.7,13.2,60,153.6,2175,27.713867,1694,1035,754,2957,OK,,,
S2,2020,6,9,23,35,25,45.412212,-71.91317,217.7,13,59.7,13.2,60,614.4,1706,4.54069,1472,780,553,2615,OK,,,
S4,2020,6,9,23,35,29,45.412022,-71.91317,218.89999,13,59.6,13.2,60,614.4,2717,2.62264,2199,896,682,3595,OK,,,
S5,2020,6,9,23,35,32,45.411839,-71.913177,220.3,13,59.6,13.2,60,614.4,1874,0.221815,87,48,41,132,UE,,,
S1,2020,6,9,23,35,37,45.411518,-71.913185,223.10001,13,59.5,13.2,60,153.6,1982,27.713867,3002,1171,468,4836,OK,,,
S2,2020,6,9,23,35,39,45.411407,-71.913193,221.3,13,59.5,13.2,60,614.4,1620,3.092366,771,364,118,1425,OK,,,
S3,2020,6,9,23,35,40,45.411301,-71.913193,222.39999,13,59.5,13.2,60,614.4,1782,0.274007,86,47,34,135,UE,,,
S4,2020,6,9,23,35,43,45.411224,-71.9132,223.5,13,59.5,13.1,60,614.4,1855,5.062608,2500,1077,683,4141,OK,,,
S5,2020,6,9,23,35,45,45.411137,-71.913246,223.5,13,59.5,13.2,60,614.4,2176,0.848117,245,146,117,372,OK,,,
S2,2020,6,9,23,35,52,45.411129,-71.913605,228.3,13,59.5,13.2,60,614.4,1653,0.156576,68,35,28,102,UE,,,
S3,2020,6,9,23,35,54,45.411144,-71.91375,229.2,13,59.5,13.2,60,614.4,2133,1.578803,485,285,233,825,OK,,,
S4,2020,6,9,23,35,57,45.411167,-71.913979,230.39999,13,59.5,13.2,60,614.4,2803,2.270345,593,384,327,883,OK,,,
S5,2020,6,9,23,35,59,45.411175,-71.914131,231.39999,13,59.5,13.2,60,614.4,5704,0.169623,46,34,34,52,UE,,,
S6,2020,6,9,23,36,1,45.411182,-71.914345,230.39999,13,59.5,13.2,60,614.4,1666,0.13048,54,28,22,89,UE,,,
S1,2020,6,9,23,36,4,45.411175,-71.914497,233.10001,13,59.5,13.2,60,614.4,1726,1.813666,630,336,255,1089,OK,,,
S2,2020,6,9,23,36,6,45.411175,-71.914734,233.10001,13,59.5,13.2,60,614.4,3344,1.161268,1094,409,275,1727,OK,,,
S3,2020,6,9,23,36,9,45.411182,-71.914871,236.39999,13,59.5,13.2,60,614.4,1934,0.195719,119,52,38,186,UE,,,
S4,2020,6,9,23,36,11,45.411194,-71.915016,237.8,13,59.5,13.2,60,614.4,1670,6.445693,1914,994,619,3527,OK,,,
S5,2020,6,9,23,36,14,45.411194,-71.915245,238.5,13,59.5,13.2,60,614.4,1710,0.234863,83,44,33,132,UE,,,
S2,2020,6,9,23,36,21,45.411217,-71.91581,240.3,13,59.5,13.2,60,614.4,1620,0.378391,178,88,71,269,UE,,,
S3,2020,6,9,23,36,24,45.411221,-71.916061,239.60001,13,59.5,13.2,60,614.4,1748,0.991645,348,187,145,583,OK,,,
S4,2020,6,9,23,36,26,45.411224,-71.916222,237.60001,13,59.5,13.2,60,614.4,2610,0.117432,43,26,24,56,UE,,,
S5,2020,6,9,23,36,28,45.411247,-71.916451,234.10001,13,59.5,13.2,60,614.4,5436,0.169623,47,34,34,57,UE,,,
S6,2020,6,9,23,36,31,45.41127,-71.916611,230.39999,13,59.5,13.2,60,614.4,2245,0.182671,49,30,23,82,UE,,,
S1,2020,6,9,23,36,33,45.411289,-71.916832,230.39999,13,59.6,13.2,60,614.4,2401,2.035482,547,339,275,960,OK,,,
S2,2020,6,9,23,36,36,45.411282,-71.916992,224.5,12,59.6,13.2,60,614.4,1685,1.330892,616,284,199,991,OK,,,
S3,2020,6,9,23,36,38,45.411285,-71.917145,224.7,11,59.7,13.2,60,614.4,1620,0.221815,93,46,34,147,UE,,,
S4,2020,6,9,23,36,41,45.411289,-71.917297,224.89999,13,59.7,13.2,60,614.4,2334,0.247911,200,86,70,308,UE,,,
S5,2020,6,9,23,36,43,45.411316,-71.917366,224.3,13,59.7,13.2,60,614.4,1742,0.678494,258,138,112,428,OK,,,
S6,2020,6,9,23,36,46,45.411407,-71.917412,224.60001,13,59.7,13.2,60,614.4,1633,0.57411,235,119,91,389,UE,,,
S1,2020,6,9,23,36,48,45.411491,-71.917412,224.10001,13,59.7,13.2,60,614.4,1673,12.85224,3693,1923,1163,6585,OK,,,
S2,2020,6,9,23,36,51,45.411648,-71.917412,224.2,13,59.7,13.2,60,614.4,1646,6.602268,2565,1191,738,4458,OK,,,
S3,2020,6,9,23,36,53,45.411755,-71.917397,223.89999,13,59.8,13.2,60,614.4,4384,0.782878,97,91,70,253,UE,,,
S4,2020,6,9,23,36,55,45.411919,-71.917389,224.10001,13,59.7,13.1,60,614.4,1621,6.850179,2755,1341,952,4895,OK,,,
S5,2020,6,9,23,36,58,45.412033,-71.917389,224.8,13,59.8,13.2,60,614.4,2459,1.030789,287,178,148,537,OK,,,
S1,2020,6,9,23,37,3,45.412323,-71.917389,223.7,13,59.8,13.2,60,614.4,1654,13.008816,5373,2496,1636,9045,OK,,,
S2,2020,6,9,23,37,5,45.412445,-71.917381,222.89999,13,59.8,13.2,60,614.4,2320,4.54069,2969,1204,803,4828,OK,,,
S3,2020,6,9,23,37,8,45.412624,-71.917374,222.8,13,59.8,13.1,60,614.4,3019,0.143528,46,29,27,63,UE,,,
S4,2020,6,9,23,37,10,45.412739,-71.917358,223,13,59.8,13.2,60,614.4,3494,2.152913,2332,914,711,3726,OK,,,
S5,2020,6,9,23,37,13,45.412907,-71.917358,223.2,13,59.8,13.2,60,614.4,1679,0.365343,211,110,104,316,OK,,,
S2,2020,6,9,23,37,20,45.413273,-71.917183,222.2,13,59.9,13.2,60,614.4,2361,0.156576,69,40,38,89,UE,,,
S3,2020,6,9,23,37,22,45.413342,-71.91703,221.8,13,59.9,13.2,60,614.4,1628,0.13048,60,29,22,95,UE,,,
S4,2020,6,9,23,37,25,45.413322,-71.916885,221.2,13,59.9,13.2,60,614.4,3010,0.234863,214,84,61,325,UE,,,
S6,2020,6,9,23,37,30,45.413227,-71.916473,221.2,13,60,13.2,60,614.4,1628,0.469727,183,92,68,307,UE,,,
S1,2020,6,9,23,37,32,45.413212,-71.916199,219.60001,13,60,13.2,60,614.4,1862,1.34394,545,299,261,947,OK,,,
S2,2020,6,9,23,37,35,45.413208,-71.916031,220,12,60,13.2,60,614.4,3132,0.208767,78,48,47,92,UE,,,
S4,2020,6,9,23,37,40,45.413208,-71.915688,218.89999,12,60,13.2,60,614.4,1812,3.32723,1905,862,665,3134,OK,,,
S5,2020,6,9,23,37,42,45.413269,-71.915619,218.39999,12,60,13.2,60,614.4,2028,2.740072,1028,582,511,1703,OK,,,
S6,2020,6,9,23,37,45,45.413368,-71.915604,217.60001,12,60.1,13.2,60,614.4,1656,0.13048,62,32,27,101,UE,,,
S4,2020,6,9,23,37,54,45.413296,-71.915901,217.60001,12,60.1,13.2,60,614.4,3610,1.004693,1052,390,268,1619,OK,,,
S5,2020,6,9,23,37,57,45.413258,-71.916008,217.2,13,60.1,13.2,60,614.4,2189,0.091336,40,23,21,55,UE,,,
S6,2020,6,9,23,37,59,45.413246,-71.916222,218.5,13,60.1,13.2,60,614.4,1627,0.926405,397,191,138,663,OK,,,
S2,2020,6,9,23,38,4,45.413265,-71.91655,219.2,12,60,13.2,60,614.4,5620,0.234863,548,192,146,807,OK,,,
S3,2020,6,9,23,38,7,45.413315,-71.916779,219.10001,11,60,13.2,60,614.4,2666,0.182671,58,36,32,87,UE,,,
S1,2020,6,9,23,38,17,45.413712,-71.916634,216.89999,13,60,13.2,60,614.4,3068,0.208767,60,39,35,103,UE,,,
S2,2020,6,9,23,38,19,45.413811,-71.916519,215.60001,13,60,13.2,60,614.4,1620,2.700928,1261,622,498,2129,OK,,,
S4,2020,6,9,23,38,24,45.414047,-71.916367,213.8,12,60,13.2,60,614.4,1845,0.234863,135,60,44,215,UE,,,
S6,2020,6,9,23,38,29,45.414242,-71.916412,213.39999,13,60,13.2,60,614.4,1629,0.430583,169,85,63,286,UE,,,
S2,2020,6,9,23,38,34,45.414314,-71.916786,213.8,13,60,13.2,60,614.4,1621,0.339247,142,69,49,231,UE,,,
S3,2020,6,9,23,38,36,45.414326,-71.916969,214,13,60,13.2,60,614.4,2038,0.417535,120,70,54,185,UE,,,
S4,2020,6,9,23,38,39,45.414337,-71.917236,214.5,12,60.1,13.2,60,614.4,1814,0.443631,229,101,69,360,UE,,,
S5,2020,6,9,23,38,41,45.414337,-71.917435,214.89999,13,60.1,13.2,60,614.4,1719,0.117432,49,26,21,75,UE,,,
S6,2020,6,9,23,38,44,45.414352,-71.917725,215,12,60,13.2,60,614.4,1903,0.952501,232,134,86,418,UE,,,
S1,2020,6,9,23,38,46,45.414356,-71.917923,215,13,60,13.2,60,614.4,2103,14.417995,3089,1904,1225,5947,OK,,,
S2,2020,6,9,23,38,48,45.414364,-71.918144,215.8,13,60,13.2,60,614.4,1990,1.14822,653,278,189,1015,OK,,,
S3,2020,6,9,23,38,51,45.414368,-71.918243,216.60001,13,60.1,13.2,60,614.4,1637,1.944146,651,329,217,1116,OK,,,
S4,2020,6,9,23,38,53,45.414349,-71.918358,216.60001,13,60.1,13.2,60,614.4,2636,2.009386,1479,580,384,2369,OK,,,
S5,2020,6,9,23,38,56,45.414291,-71.918434,216.3,13,60.1,13.2,60,614.4,1637,0.469727,166,84,57,256,UE,,,
S6,2020,6,9,23,38,58,45.414215,-71.918465,216.3,13,60.1,13.2,60,614.4,1790,0.835069,236,130,88,414,UE,,,
S1,2020,6,9,23,39,1,45.414089,-71.918465,215.3,12,60.1,13.2,60,614.4,1937,23.277559,5471,3201,2038,10150,OK,,,
S2,2020,6,9,23,39,3,45.414009,-71.918465,215.39999,13,60.1,13.2,60,614.4,1675,14.757242,4629,2413,1604,8323,OK,,,
S3,2020,6,9,23,39,6,45.413879,-71.918457,215.5,13,60.1,13.2,60,614.4,1640,0.169623,61,31,22,100,UE,,,
S4,2020,6,9,23,39,8,45.413784,-71.918457,216.2,13,60.1,13.1,60,614.4,2755,0.822021,626,242,158,967,OK,,,
S5,2020,6,9,23,39,11,45.413631,-71.918449,217.60001,13,60.1,13.2,60,614.4,1913,0.247911,76,43,33,133,UE,,,
S6,2020,6,9,23,39,13,45.413528,-71.918449,218.3,13,60.1,13.2,60,614.4,1624,2.192057,805,400,275,1373,OK,,,
S1,2020,6,9,23,39,15,45.413364,-71.918449,219.39999,13,60.1,13.2,60,614.4,2057,2.583496,839,484,401,1557,OK,,,
S2,2020,6,9,23,39,18,45.413246,-71.918449,220,13,60.1,13.2,60,614.4,3236,3.940484,3557,1333,884,5603,OK,,,
S4,2020,6,9,23,39,23,45.41296,-71.918449,223.2,14,60.1,13.2,60,614.4,1630,0.521918,197,93,58,331,UE,,,
S1,2020,6,9,23,39,30,45.412594,-71.918465,227.2,14,60,13.2,60,614.4,2426,0.495822,102,67,47,185,UE,,,
S2,2020,6,9,23,39,33,45.412437,-71.918465,228.39999,14,60,13.2,60,614.4,1701,0.417535,140,74,53,255,UE,,,
S3,2020,6,9,23,39,35,45.412327,-71.918472,228.89999,13,60,13.2,60,614.4,1973,0.534966,133,78,53,233,UE,,,
S4,2020,6,9,23,39,38,45.412159,-71.918472,228.89999,14,60,13.2,60,614.4,1759,12.030219,4181,1722,599,7004,OK,,,
S5,2020,6,9,23,39,40,45.412041,-71.918488,230.10001,14,60,13.2,60,614.4,1900,0.378391,111,63,46,174,UE,,,
S6,2020,6,9,23,39,42,45.411888,-71.918526,229.8,13,60,13.2,60,614.4,1711,0.534966,125,67,33,229,UE,,,
S2,2020,6,9,23,39,47,45.411652,-71.918526,230.10001,13,60,13.2,60,614.4,4354,2.309489,444,345,305,1042,OK,,,
S3,2020,6,9,23,39,50,45.411556,-71.918533,230.39999,14,60,13.2,60,614.4,2053,4.123155,925,560,365,1799,OK,,,
S4,2020,6,9,23,39,52,45.411461,-71.918533,230.8,14,59.9,13.1,60,614.4,1769,0.874213,477,217,164,761,OK,,,
S5,2020,6,9,23,39,55,45.411312,-71.918533,231.7,14,60,13.2,60,614.4,4214,2.296441,348,294,239,836,OK,,,
S1,2020,6,9,23,40,0,45.411064,-71.918518,235,13,60,13.2,60,614.4,1669,3.066271,629,326,102,1123,OK,,,
S2,2020,6,9,23,40,2,45.410973,-71.918518,235.39999,12,60,13.2,60,614.4,2801,2.635688,1701,589,239,2695,OK,,,
S4,2020,6,9,23,40,7,45.410709,-71.918526,236.89999,14,60,13.2,60,614.4,1631,1.226508,519,248,176,898,OK,,,
S5,2020,6,9,23,40,9,45.410549,-71.918533,238.39999,14,60,13.2,60,614.4,1829,0.548014,150,84,56,276,UE,,,
S6,2020,6,9,23,40,12,45.410446,-71.918533,238.5,14,60,13.2,60,614.4,2208,0.521918,119,74,52,221,UE,,,
S1,2020,6,9,23,40,14,45.41029,-71.918541,238.5,14,60,13.2,60,614.4,3275,0.626302,150,103,89,294,UE,,,
S2,2020,6,9,23,40,17,45.410175,-71.918549,241,15,60.1,13.2,60,614.4,1721,0.534966,157,84,55,283,UE,,,
S3,2020,6,9,23,40,19,45.410069,-71.918549,241.39999,15,60.1,13.2,60,614.4,2126,0.404487,99,60,43,181,UE,,,
S4,2020,6,9,23,40,22,45.409897,-71.918556,243.60001,14,60.1,13.2,60,614.4,1667,7.567817,2603,1350,963,4723,OK,,,
S5,2020,6,9,23,40,24,45.409782,-71.918571,244.60001,15,60.1,13.2,60,614.4,3542,13.269775,1073,1152,618,2946,OK,,,
S6,2020,6,9,23,40,27,45.409622,-71.918571,244.7,14,60.1,13.2,60,614.4,2509,1.200412,204,142,90,408,UE,,,
S1,2020,6,9,23,40,29,45.409527,-71.918556,243.7,15,60.1,13.2,60,614.4,2305,1.957194,551,335,273,900,OK,,,
S2,2020,6,9,23,40,32,45.409416,-71.918556,243,15,60.1,13.2,60,614.4,2421,3.118462,538,368,228,1105,OK,,,
S3,2020,6,9,23,40,34,45.409359,-71.918556,243.2,15,60.1,13.2,60,614.4,1683,5.532335,1656,868,557,2825,OK,,,
S4,2020,6,9,23,40,36,45.409328,-71.918549,243.60001,14,60.1,13.1,60,614.4,1832,7.306857,2093,1167,823,3717,OK,,,
S5,2020,6,9,23,40,39,45.409328,-71.918549,243.7,15,60.2,13.2,60,614.4,1825,8.624701,2487,1383,976,4660,OK,,,
S6,2020,6,9,23,40,41,45.409252,-71.918533,243.7,15,60.2,13.2,60,614.4,1620,2.126817,855,422,308,1444,OK,,,
S1,2020,6,9,23,40,44,45.409199,-71.918472,244.60001,20,60.2,13.2,60,614.4,1620,18.097519,7031,3446,2417,12190,OK,,,
S2,2020,6,9,23,40,46,45.409187,-71.918335,239.3,20,60.2,13.2,60,614.4,2020,9.042236,5850,2559,1976,9693,OK,,,
S3,2020,6,9,23,40,49,45.409218,-71.918137,236.39999,20,60.2,13.2,60,614.4,2015,5.062608,1142,685,440,2123,OK,,,
S4,2020,6,9,23,40,51,45.409241,-71.917984,234.39999,15,60.2,13.2,60,614.4,1865,0.417535,224,98,68,348,UE,,,
S5,2020,6,9,23,40,54,45.409271,-71.917763,232.10001,20,60.1,13.2,60,614.4,3025,0.548014,146,96,84,205,UE,,,
S6,2020,6,9,23,40,56,45.40929,-71.917633,230.2,15,60.1,13.1,60,614.4,1975,0.313151,86,50,36,146,UE,,,
S2,2020,6,9,23,41,1,45.40947,-71.91745,228.2,20,60.1,13.2,60,614.4,1876,0.339247,109,61,47,172,UE,,,
S3,2020,6,9,23,41,3,45.409618,-71.917427,228.3,15,60.1,13.2,60,614.4,1899,0.430583,123,70,50,219,UE,,,
S4,2020,6,9,23,41,6,45.409725,-71.917427,229.60001,15,60.1,13.2,60,614.4,4922,0.495822,828,295,216,1260,OK,,,
S5,2020,6,9,23,41,8,45.409889,-71.917389,229.60001,15,60,13.1,60,614.4,2007,0.70459,617,288,273,1046,OK,,,
S6,2020,6,9,23,41,11,45.409977,-71.917336,227.3,15,60.1,13.2,60,614.4,1857,0.613254,375,169,133,590,OK,,,
S1,2020,6,9,23,41,13,45.410007,-71.917213,227.60001,15,60.1,13.2,60,614.4,1712,0.835069,161,87,28,286,UE,,,
S2,2020,6,9,23,41,15,45.410007,-71.917091,228,15,58.6,13.1,60,614.4,2431,0.208767,152,62,44,227,UE,,,
S4,2020,6,9,23,41,20,45.410007,-71.916901,228.2,15,60,13.2,60,614.4,1724,0.247911,92,49,38,135,UE,,,
S5,2020,6,9,23,41,22,45.410011,-71.916901,228,15,60,13.2,60,614.4,1734,2.04853,436,238,104,772,OK,,,
S6,2020,6,9,23,41,25,45.410015,-71.916901,227.8,15,60,13.2,60,614.4,1699,0.521918,189,82,37,308,UE,,,
S1,2020,6,9,23,41,27,45.410015,-71.916908,227.8,15,60,13.1,60,614.4,1620,1.905002,490,230,78,902,UE,,,
S2,2020,6,9,23,41,30,45.410015,-71.916946,227.7,20,60,13.2,60,614.4,1620,2.531304,731,350,165,1255,OK,,,
S3,2020,6,9,23,41,32,45.410011,-71.916969,227.7,20,60,13.1,60,614.4,1637,0.195719,75,38,27,110,UE,,,
S4,2020,6,9,23,41,35,45.410015,-71.916969,227,20,60,13.1,60,614.4,2004,0.169623,98,41,26,141,UE,,,
S5,2020,6,9,23,41,37,45.410015,-71.916969,226.10001,20,60.1,13.2,60,614.4,1697,5.649766,1145,610,215,2043,OK,,,
S6,2020,6,9,23,41,40,45.410015,-71.916962,224.8,15,60,13.1,60,614.4,1856,0.76983,326,134,63,519,UE,,,
S1,2020,6,9,23,41,42,45.410019,-71.916962,224.8,20,60.1,13.2,60,614.4,1620,5.440999,1391,650,214,2454,OK,,,
S2,2020,6,9,23,41,45,45.410019,-71.916962,224.60001,20,60,13.1,60,614.4,1630,0.795925,308,155,113,456,OK,,,
S4,2020,6,9,23,41,49,45.410015,-71.916946,224.60001,20,60,13.2,60,614.4,1704,0.195719,92,42,29,138,UE,,,
S5,2020,6,9,23,41,52,45.410007,-71.916893,225.2,20,60,13.2,60,614.4,2359,0.587158,141,89,67,226,UE,,,
S6,2020,6,9,23,41,54,45.410004,-71.916878,225.2,20,59.9,13.1,60,614.4,1672,0.495822,172,76,35,280,UE,,,
S1,2020,6,9,23,41,57,45.410004,-71.916878,225.89999,20,59.9,13.1,60,614.4,1627,1.200412,285,139,47,508,UE,,,
S2,2020,6,9,23,41,59,45.410004,-71.916878,225.7,20,59.9,13.2,60,614.4,2304,3.26199,1652,600,219,2708,OK,,,
S4,2020,6,9,23,42,4,45.410004,-71.916878,225.39999,20,59.9,13.2,60,614.4,1628,0.169623,62,31,21,102,UE,,,
S5,2020,6,9,23,42,7,45.410007,-71.916878,225.60001,20,59.9,13.1,60,614.4,1876,0.443631,110,63,40,195,UE,,,
S6,2020,6,9,23,42,9,45.410007,-71.91687,225.8,20,59.9,13.2,60,614.4,1704,0.469727,163,70,29,269,UE,,,
S4,2020,6,9,23,53,20,45.410019,-71.916389,236.39999,11,70.1,12.3,60,153.6,1754,3.653429,412,182,114,686,OK,,,
S5,2020,6,9,23,53,21,45.410019,-71.916344,237.2,11,70.1,12.3,60,153.6,2474,4.697266,268,173,131,475,OK,,,
S6,2020,6,9,23,53,22,45.410015,-71.916237,237.2,11,70.1,12.3,60,153.6,1620,0.782878,77,38,27,125,UE,,,
S2,2020,6,9,23,53,26,45.410049,-71.916138,238.3,11,70.1,12.3,60,614.4,3416,0.365343,128,81,79,155,UE,,,
S3,2020,6,9,23,53,28,45.410072,-71.916153,239.39999,11,70.1,12.3,60,614.4,3020,0.260959,82,52,48,109,UE,,,
S4,2020,6,9,23,53,31,45.41008,-71.916168,240.7,11,70,12.3,60,153.6,2189,0.365343,40,23,21,54,UE,,,
S1,2020,6,9,23,53,36,45.410069,-71.916168,241.39999,11,70,12.3,60,614.4,3434,0.169623,38,27,23,62,UE,,,
S2,2020,6,9,23,53,38,45.410057,-71.916245,241.5,11,69.9,12.3,60,614.4,1983,3.001031,829,481,355,1486,OK,,,
S3,2020,6,9,23,53,41,45.410049,-71.916397,237.7,11,69.9,12.3,60,614.4,2485,0.247911,77,47,41,117,UE,,,
S4,2020,6,9,23,53,43,45.410069,-71.916527,236.2,11,69.8,12.2,60,614.4,1954,0.208767,123,53,37,182,UE,,,
S6,2020,6,9,23,53,48,45.41008,-71.916924,232.8,11,69.8,12.2,60,614.4,1705,0.430583,155,67,30,255,UE,,,
S2,2020,6,9,23,53,53,45.41008,-71.917274,233.2,11,69.8,12.2,60,614.4,5846,0.247911,1171,341,189,1672,OK,,,
S3,2020,6,9,23,53,55,45.410149,-71.917374,232.39999,11,69.8,12.3,60,614.4,2038,0.208767,60,35,27,106,UE,,,
S4,2020,6,9,23,53,58,45.410233,-71.917397,231.89999,11,69.8,12.2,60,614.4,1865,8.076687,2285,1287,915,3979,OK,,,
S5,2020,6,9,23,54,0,45.410381,-71.917412,231.3,11,69.8,12.2,60,614.4,2374,2.205105,531,335,255,929,OK,,,
S6,2020,6,9,23,54,3,45.410477,-71.917412,230.8,11,69.8,12.2,60,614.4,1629,1.370036,506,254,179,843,OK,,,
S1,2020,6,9,23,54,5,45.410583,-71.917397,230.7,11,69.7,12.2,60,614.4,2076,2.126817,666,387,316,1174,OK,,,
S2,2020,6,9,23,54,8,45.410755,-71.917389,230.5,11,69.8,12.2,60,614.4,3074,0.443631,397,152,104,614,OK,,,
S3,2020,6,9,23,54,10,45.410873,-71.917397,229.7,11,69.8,12.2,60,614.4,1746,0.469727,156,84,62,278,UE,,,
S4,2020,6,9,23,54,13,45.411045,-71.917397,229.7,11,69.8,12.2,60,614.4,5554,0.117432,265,96,77,395,UE,,,
S5,2020,6,9,23,54,15,45.411144,-71.917374,229.89999,11,69.8,12.2,60,614.4,1630,0.534966,199,100,70,344,UE,,,
S1,2020,6,9,23,54,20,45.411217,-71.917084,230,11,69.8,12.2,60,614.4,2910,0.326199,81,54,45,141,UE,,,
S2,2020,6,9,23,54,22,45.411217,-71.916824,232,11,69.8,12.2,60,614.4,1641,4.945177,1896,966,723,3338,OK,,,
S3,2020,6,9,23,54,25,45.411221,-71.916664,235.8,11,69.8,12.2,60,614.4,3310,0.117432,41,26,25,56,UE,,,
S4,2020,6,9,23,54,27,45.411205,-71.916412,235.8,11,69.8,12.2,60,614.4,1981,1.096029,603,255,167,958,OK,,,
S5,2020,6,9,23,54,30,45.411194,-71.916245,242.10001,11,69.9,12.2,60,614.4,1828,0.274007,160,72,55,246,UE,,,
S6,2020,6,9,23,54,32,45.411194,-71.916084,243.2,11,69.9,12.2,60,614.4,1648,3.040175,1017,520,351,1727,OK,,,
S2,2020,6,9,23,54,37,45.411175,-71.915672,243.89999,11,70,12.2,60,614.4,1952,0.743734,412,176,118,685,OK,,,
S3,2020,6,9,23,54,40,45.411167,-71.915413,243.7,11,70.1,12.2,60,614.4,1772,0.339247,118,64,49,185,UE,,,
S4,2020,6,9,23,54,42,45.411171,-71.915222,242.89999,11,70.1,12.2,60,614.4,1675,0.156576,85,40,31,125,UE,,,
S5,2020,6,9,23,54,45,45.411167,-71.914948,241.3,11,70.2,12.2,60,614.4,1716,0.156576,68,36,30,101,UE,,,
S6,2020,6,9,23,54,47,45.411163,-71.914749,240.5,11,70.3,12.2,60,614.4,1630,0.234863,99,50,39,164,UE,,,
S1,2020,6,9,23,54,49,45.41116,-71.914505,238.8,11,70.4,12.2,60,614.4,1803,0.260959,136,73,69,236,UE,,,
S2,2020,6,9,23,54,52,45.41116,-71.91436,237.89999,11,70.5,12.2,60,614.4,3271,0.70459,695,271,202,1057,OK,,,
S3,2020,6,9,23,54,54,45.41116,-71.914299,237.89999,11,70.6,12.2,60,614.4,5472,0.182671,51,37,37,61,UE,,,
S4,2020,6,9,23,54,57,45.411156,-71.914299,236.7,10,70.7,12.2,60,614.4,3593,0.13048,164,66,55,229,UE,,,
S5,2020,6,9,23,54,59,45.41116,-71.91436,236.8,11,70.9,12.2,60,614.4,1917,1.043837,370,207,172,613,OK,,,
S6,2020,6,9,23,55,2,45.411152,-71.914551,239.3,11,71,12.2,60,614.4,1626,0.300103,140,68,53,230,UE,,,
S1,2020,6,9,23,55,4,45.411148,-71.914665,240.3,11,71.1,12.2,60,614.4,2310,0.221815,72,43,37,120,UE,,,
S2,2020,6,9,23,55,7,45.411148,-71.914749,240.7,11,71.1,12.2,60,614.4,2045,0.50887,198,112,100,272,OK,,,
S3,2020,6,9,23,55,9,45.411148,-71.914757,240.3,11,71.2,12.2,60,614.4,4605,0.221815,55,40,38,69,UE,,,
S4,2020,6,9,23,55,12,45.411152,-71.914833,240.3,11,71.2,12.2,60,614.4,3255,0.652398,601,226,152,910,OK,,,
S5,2020,6,9,23,55,14,45.411167,-71.914909,239.89999,12,71.2,12.2,60,614.4,1702,0.300103,157,73,56,235,UE,,,
S6,2020,6,9,23,55,16,45.411179,-71.915016,240.10001,12,71.1,12.1,60,614.4,2038,0.182671,55,32,25,90,UE,,,
S2,2020,6,9,23,55,21,45.411182,-71.915047,240.2,12,71.2,12.2,60,614.4,2286,2.074625,1302,524,334,2105,OK,,,
S4,2020,6,9,23,55,26,45.411175,-71.914879,239.7,12,71.2,12.2,60,614.4,3187,1.043837,935,353,237,1460,OK,,,
S5,2020,6,9,23,55,29,45.411156,-71.914703,238.8,12,71.1,12.2,60,614.4,3489,1.239556,189,152,113,438,OK,,,
S6,2020,6,9,23,55,31,45.411129,-71.91468,238.8,12,71.1,12.1,60,614.4,1883,0.182671,55,31,23,97,UE,,,
S2,2020,6,9,23,55,36,45.410969,-71.914696,239.60001,12,71.1,12.2,60,614.4,3214,1.422228,239,181,135,541,OK,,,
S4,2020,6,9,23,55,41,45.410725,-71.914719,242.2,12,71,12.2,60,614.4,3727,7.985351,1070,920,673,2722,OK,,,
S5,2020,6,9,23,55,43,45.410564,-71.914719,241.5,12,71,12.2,60,614.4,3826,12.395561,1785,1501,1147,4353,OK,,,
S6,2020,6,9,23,55,46,45.410461,-71.914719,240.3,12,70.9,12.1,60,614.4,4940,2.179009,181,216,156,558,OK,,,
