Lambda,Intensity
820.00,1.4327E-006
820.50,8.6989E-007
821.00,0.0000E+000
821.50,0.0000E+000
822.00,0.0000E+000
822.50,0.0000E+000
823.00,7.2699E-005
823.50,1.0678E-004
824.00,1.3619E-004
824.50,1.2915E-004
825.00,1.8408E-004
825.50,3.6543E-004
826.00,4.1200E-004
826.50,3.4664E-004
827.00,2.1620E-004
827.50,9.5626E-005
828.00,0.0000E+000
828.50,9.0257E-005
829.00,8.1016E-005
829.50,5.3588E-006
830.00,0.0000E+000
830.50,1.5308E-005
831.00,2.7710E-006
831.50,0.0000E+000
832.00,5.8587E-006
832.50,6.4521E-005
833.00,3.0419E-005
833.50,0.0000E+000
834.00,0.0000E+000
834.50,0.0000E+000
835.00,0.0000E+000
835.50,0.0000E+000
836.00,0.0000E+000
836.50,0.0000E+000
837.00,0.0000E+000
837.50,0.0000E+000
838.00,5.3695E-005
838.50,1.0523E-004
839.00,3.1473E-004
839.50,3.6484E-004
840.00,9.5052E-005
840.50,0.0000E+000
841.00,4.8861E-005
841.50,5.6327E-005
842.00,2.0143E-005
842.50,1.3522E-006
843.00,1.3271E-005
843.50,1.0366E-004
844.00,0.0000E+000
844.50,0.0000E+000
845.00,0.0000E+000
845.50,6.3302E-006
846.00,0.0000E+000
846.50,0.0000E+000
847.00,0.0000E+000
847.50,0.0000E+000
848.00,0.0000E+000
848.50,0.0000E+000
849.00,0.0000E+000
849.50,0.0000E+000
850.00,0.0000E+000
850.50,0.0000E+000
851.00,0.0000E+000
851.50,0.0000E+000
852.00,8.1031E-005
852.50,6.1781E-005
853.00,0.0000E+000
853.50,0.0000E+000
854.00,0.0000E+000
